C1 C3 C8 C10 C15 C17 C18 C22 C23 C24 C26 C27 C36 C37 C39 C40 C41 C43 C51 C52 C54 C57 C64 C66 C67 C68 C69 C76 C81 C82 C86 C95 C101 C102 C107 C118 C132 C140 C142 C143 C144 C145 C146 C147 C148 C151 C157 C158 C163 C165 C187 C188 C192 C193 C197 C199 C201 C223 C224 C226 C236 C250 C252 C253 C258 C264 C265 C293 C303 C308 C310 C317 C318 C322 C325 C339 C347 C348 C359 C364 C387 C388 C408 C418 C424 C437 C441 C447 C450 C454 C455 C457 C496 C498 C514 C517 C519 C525 C526 C529 C539 C551 C553 C557 C566 C574 C580 C587 C589 C591 C597 C605 C606 C608 C610 C611 C612 C614 C627 C651 C652 C664 C680 C692 C697 C702 C704 C712 C718 C726 C737 C743 C746 C747 C751 C753 C777 C787 C788 C789 C803 C822 C824 C831 C835 C842 C851 C882 C898 C900 C908 C909 C912 C925 C939 C944 C949 C961 C973 C981 C984 C986 C989 C995 C1007 C1009 C1010 C1015 C1017 C1018 C1019 C1021
Ann 0.00214981334188793 0.00228509123933574 0.0015429813885695 0.00205030827153066 0.000890168047274589 0.00164526273072282 0.000801758573957166 0.000145399924367857 0.000693198742919805 0.00123790779173278 0.000704085735464849 0.000579136070188063 0.00198949139433849 0.000800784635434895 0.000646401115646977 0.00125524224639308 0.000570043453416073 6.42023698807529e-05 0.00147066119413615 0.00140289272220766 0.0029733508542994 0.00175992393617425 0.000871140281198685 0.00180686007721611 0.00121003186777895 0.000192792887567298 0.00112052309713768 0.000573752688982502 0.000884760351767047 0.00512620947444706 0.0079439849702333 0.00119822772005858 0.00159524595787951 0.00199215651894084 0.00142209372268673 0.000635800066806537 0.00239797838035728 0.00319836438189966 0.00121438833987594 0.00195532526264062 0.00182334504163494 0.000537792998503503 0.000499669929804304 0.000700583233133494 0.000823261092923757 0.000405280044395782 0.000305302296577609 0.00136490478628136 0.00159057262960428 0 9.71400655521773e-05 0.000190445815690431 0.00111305856794913 0.00138461470844227 0.00142708750810536 0.00148144606723556 0.00278184764547351 0.00050050699007291 0.00117392553705763 0.00326762828051282 0.00157778904722658 0 0 0.000234458945310392 0.00350936115864718 0 0 0 0.000577429414988806 0.00218068651305549 0.0017678678803311 0 0.000536985693069499 7.95752055683414e-05 0.0020914724084459 0 0.000813558366995624 0.000759804847777473 7.76546683321029e-05 0.000154720351922755 0 0.000631711398994184 0.00133771603697367 0.000288156043984481 0 0 0.000502867729228814 0 0.000633210461982466 0.000351823781269056 0.0105501965022692 0.00113106014743717 5.81367318715616e-05 0 0 0.00096670430930184 0 0.00173135026492532 0.000507168724343813 0.00120558079934222 0.00190312176583862 0.0024380980164031 0.00203708649569018 0 0 0.00297214483683087 0 0.000137545540349365 0.00152200473050084 0.000860503891965763 0 0 0 0.000541388907925575 0.000644636076736856 0.000627112457971207 0 0.000347158463968687 0 0 0.00159379857566973 0.000156408662811638 0.000263209435303217 7.71281944212279e-05 0 0.00149330016837127 0 0.00183877414083553 0 0.00130087454077351 0.00407030020468339 0.00299054406005088 0.000918786242925843 0.00348894603905623 0.000463900268443774 0.00177269070369209 0.000278613580255686 0.000114499331022533 0.00156022043386063 0.00102153024308137 0.00106272713821967 0.00129455218791408 0.000103629189963398 0 0.00102120176543671 0.000807035102771783 5.86785120572732e-05 7.74748571726303e-05 6.58208075116222e-05 0.000793387726309511 0 0.0019412060347746 0.000411517917947878 0.00097410433187499 0.000233004036958251 0.00325699953989888 0 0.00103248035568381 0.00152560296693062 0.000497216280673228 0.000301315959644301 0 0.000909019750679881 0 0.00651287880826107 5.84958575205523e-05 0 0.00942909192198875 0.0187286664615142 0.0011778117745664 0.00239435374906854 0.00163190822199687
Canyon 0.00311146905786062 0.00250691455949084 0.000899580198264341 0.00207957383999084 0.00157654798818031 0.00187306193271728 0.00125893776090636 0.000218117383829401 0.000609255526631171 0.0016402935950961 0.00196535660099531 0.000765859974612294 0.00261525577727122 0.00196563955543695 0.00171930514078984 0.00230092067084722 0.000891019246242575 0 0.00323487116631988 0.00291798843921046 0.00260945758821777 0.00174323020180154 0.00130512219380031 0.00215185776918809 0.00189272903175067 0.000401080810294824 0.00136033125333052 0.000431274300355065 0.000315875898794585 0 0.0085962702715012 0.00145905573571976 0.00137386681134073 0.00332135011032578 0.000696678764877369 0.000557896231496419 0.00222603886907483 0.00312298834884653 0.00273114154472553 0.00131991188285332 0.00297923484522708 0.000959534477958084 0.000866662838641819 0.000871198777775833 0.000948352400356143 0.00054259935087094 0 0.0011427865322089 0.00134195739858112 0 0.000722327125808081 0.000229317231943692 0.00118302723223334 0.00241855924044665 0.0014980722098185 0.00248389879125074 0.00301146922628236 0.000357567821788884 0.00128293700431853 0.00408953373623029 0.00119453062595484 0 0.000239545792710704 0.000275682690106647 0.00481183684341321 0 0 0.0210793710578304 0 0.0031110836395271 0.00173400515887271 0 0.00100085096727857 0.000175976386951182 0.00274821082963792 0.000118731738975111 0.00108936299444991 0.00121989540753808 0.000485825057473914 0.000780904884026193 0 0.000347033868676553 0.000237863188441936 0.000416654295238852 0 0 0.000398674415742559 0 0.000598858710552592 0.000397521867820191 0.0187766453743334 0 0.000392542091893875 0 0.00121136228416668 0.000444598713958306 0.000307082862986673 0.00386695653898612 0.000350658160751548 0.00359031958279549 0.00301064853879637 0.00366362253821143 0.000925686038809643 0.000699999889041943 0.00158246503789563 0.00267075853931239 0.000160479346158817 0.000289513455850261 0.00224975575931423 0.000541412464717006 0.00116144462669181 0 0 0.00119415945076288 0.000821840885840304 0.000750688729065805 0 0.000513419512414016 0 0 0.00204934958539397 0.000292274498195316 0 7.00661819550894e-05 0 0.00124803520912407 0.00212970868064856 0.00155716355012746 0 0.000654980442713969 0.00216330520313246 0.00216424254567102 0.000820596144682795 0.00769461757069424 0.000385267151281274 0.00190427997490743 0.000512676506363517 0.000244853761992768 0.00116023957019955 0 0.000996744881692271 0.00167655289762382 0.000138215270436546 0.000238054843293444 0.00072960153510871 0.000946385259446482 8.62023195572997e-05 6.09405525111037e-05 0.000106153559999836 0 0 0.00130098145823579 0.000692178139221512 0.000778457785213369 0.000126810167261238 0.00299628391351935 0.000248450872947616 0.00111503925591432 0.00128866333578189 0 0.000246800455507114 0 0.000860153082960576 0 0.00229977156985005 0 0 0.00193856444066407 0 0.000313578744067711 0.000126779439613075 0
Howe 4.73794125835792e-05 0.00134940050126401 0.00018695368109328 0.00199738162960804 0.000968320588694959 0.000609881598116251 0.000962437598330179 0.00106420286039306 0.00179192924025371 0.000887239369413629 0.00111309727821215 0.00233977588728445 0.002843575375196 0.00200056692119535 0.00100258236717168 0.0013123457385201 0.000741779716900375 0.00188543290572073 0.00401036278475388 0.00111993698617153 0.00216170902036314 0.00144813555453356 0.000136852751465387 0.00147600074856086 0.000968303747201858 0.000134182129003684 0.0010807122223242 0.00262569793374253 0.00221936800976812 0.00102966995314043 0.00144570970656881 0.000577433631490044 0.00111309257793185 0.00174360538479301 0.00314893079430915 0.00162201173966307 0.00131430756379994 0.00281483459051996 0.0019580152635293 0.00295191212365715 0.00160787041090766 0.000461358977114235 0.000301192057654206 0.000862374770394825 0.000752071107252491 0.00184620440148667 0.00153797372770734 0.0026399586040977 0.00255850160065526 0.0017895163536939 0 0 0.00114352011818904 0.00207518105713082 0.00171355625274951 0.000907838361713523 0.00220543453863513 0 0.000625554939177883 0.00325291047995825 0.00177826640116386 0 0.00116748125205862 0.000291133251636988 0.00354582867144768 0.0271149560258758 9.49547987020507e-05 0.0401347872239414 0.000622687091471485 0.000918633583852514 0.00193992231520463 0 0.000591516092646876 4.75829200861488e-05 9.24527736280242e-05 0 0.00118993130268522 0.000847325411771948 0.0012883802255081 0.00195373180654706 0 0.0023592394311509 0.000841052627736925 0.00128672996731836 0 0.00056906702584923 0.00259654374196974 0.0457964072305689 0.00035678499674885 0.00091875220135333 0.015014384175283 0.000269162353210606 0.000651033531342111 0.0155290104742338 0 0.00106204098741869 0 0.00196476986250356 0.000463962730784332 0.000806899614048325 0.00180465138565851 0.00313558305570809 0.00173137065901452 0 0 0 0 0.000388406920483995 0.00295078686333706 0.00128057987582639 0.000301952863279106 0 0.000139754635266981 0.00033723035294516 0.000582698440437909 0.000630334396569192 0 0.000548761308159393 0.00170877090352785 5.07633510186817e-05 0.00063536262766564 0.00119235635224461 0.00182358637487043 0.000233548486443429 0.00163805435199363 0.001058911715342 0.00112028306404043 0.00159875557426849 8.69573723817973e-05 0.00181914652374995 0.00732193005539456 0.00188101740669254 0 0.00531273732728516 0.00052003183623701 0.00372241734177022 9.10699142905297e-05 0.000183816019285147 0.00227288728838714 0.000439399686031727 0 0.000254566262261489 0.000129515818539234 0 0.000223098233865926 0.00047752183358005 8.09226734926099e-05 4.96261725030082e-05 7.73284097138996e-05 0.000968671511638379 0.00206218181890297 0.0015308291130087 0.000177358307206993 0.000287068819473793 0.00032868184675694 0.00116019238663239 0.00113436054006058 0.00082618318252996 0.000243925620868828 0.000423131272376031 0.000656316347245454 0.00016153245262988 0.000502333857434733 0.00102541437233045 0.000337748498700104 0 0.00188930614912206 0.000204397086686987 0 0.00045303290095634 0 0
Ives 0.00138663681173269 0.00167220239819365 0.0013075972045225 0.00167543871861931 0.000974123670694918 0.00119931657903553 0.000832789718817854 0.000415135217704302 0.000617780389012312 0.00094876011265166 0.000828709725662468 0.00108465100210257 0.00192345042904441 0.00113800385434562 0.00109729990811835 0.00120751461939891 0.000590330682818863 0.000313521266744373 0.00424854515891753 0.00143297393659019 0.00127262165447684 0.00150892567134335 0.000731217398495367 0.0014411227795189 0.000987935342316969 0.000102388514454441 0.000786386199894672 0.00046229308340617 0.000899804990172522 0.0207044947863142 0.00635268515441024 0.00109357347556513 0.00120782239562327 0.00216701810407923 0.000709077269955677 0.000663096294034458 0.00163035224667745 0.00200397707918705 0.00141010089345575 0.000450266564838678 0.00144956069402095 0.000717044344605839 0.000194236957606597 0.000618902137870916 0.0006329873552326 0.000200526818194918 0 0.00126626223940268 0.00117176831987418 7.01157242538461e-05 0.000251752605792554 0.000204213171129349 0.000888297904612277 0.00160452142404701 0.00112390211527198 0.00133070887899216 0.00230069185022309 0.000449800874363473 0.00121214469168924 0.00218201526136179 0.000700921023557456 0.000174192089635534 0.000512707487556878 0.000212770685109414 0.00235301752225854 0.00106430675538475 0.000155170117107905 0.0065206462539277 0 0.00125363757188839 0.00161936560645128 0 0.000514995852230696 5.41532404994432e-05 0.00135089826126397 5.91629929176255e-05 0.000803718564001769 0.000806959994585197 0.000368796408243793 0.000756232218692622 0 0.000354642264731288 0.00085978678967812 0.000541977927669234 0 0 0.000337714222926345 0 0.000324565295523813 0.000452523676699043 0.0779921738376142 0.00545528783709571 0.000475398569809185 0.00281771423924736 0 0.000358742715343191 0.00020137357606387 0.00143104963256829 0.000266464324354526 0.00113497086034048 0.00169132342627768 0.00304337667734544 0.000558002432721132 0 0.000510243459113623 0.00137209003271362 0 0.000323665654034752 0.000778835604417829 0 0.00170338961939601 0 0 0.000939224130492756 0.000470611072392078 0.000370410484879291 0 0.000327838517732206 0 0 0.00148746145219429 0 0 4.46771728222154e-05 0 0.000456108196344165 0.000391206182021696 0.00103052035995612 0 0 0.000578020710631382 0.00273441454825893 0.00035628533125587 0.00236878200348716 0.00101825884568715 0.00157904369643981 0.000268233982861425 0.000205351126936403 0.000693359120752774 0.000117895001234839 0.00139692064073309 0.00127498532954336 0.000105324520104676 0 0.000556627259842268 0.000567645973794519 8.4725607970815e-05 0 4.21277853438241e-05 0 0 0.000724968288654689 0.000670814799926306 0.000297905295861216 9.9207504126995e-05 0.00124249579282856 0.00125773121665834 0.000315883495296849 0.00033515739695323 0.000203030717735577 0.000391300974418606 6.70732792833617e-05 0.000652461619368882 0 0.00270595999880202 0.00165126504138637 9.60908892493496e-05 0.00375740389709025 0.000880145617496908 0.00710772237548887 0.000992927634845752 0.00613520823576825
Lily 0 0.00269932299388507 0 0.00310652727648022 0.00194191133598291 0.00171901723514616 0.00137295040525721 0.000341237631131545 0.00152106620094135 0.00198615654953221 0.0016321365106065 0.000653657986642891 0.00385051631449371 0.0017044199911376 0.00181899315654575 0.00221651142667802 0.000835161624690342 0.000928595606054691 0.00254351353433077 0.0031641871026163 0.00269102794375455 0.00157528354029346 0.00140040297631016 0.00225249303267908 0.00185565395888911 0.000715693096230206 0.00141732854036479 6.70985493301235e-05 0.000663185210712033 0.00662998759252274 0 0.00150565218897658 0.00217344124434142 0.00276941345011535 0.000883220659950405 0.00056779669361217 0.00194003294189511 0.00315085936174834 0.00284834109003198 0.00177807488954375 0.00248911075182209 0.00101251132410798 0.00129176965215832 0.00119113197380401 0.00111911352735235 0.00093741351042476 0.000378520282597884 0.00145713634396204 0.00231569036141767 0 0 0 0.00169999861532156 0.00273159644466033 0.0017269454039662 0.000962396348666387 0.00359981051389458 0 0.000802205577437541 0.00451841851274114 0.000998477565057731 0.005616871279857 0.000588455556304185 0.000351940924337459 0.00629808510378938 0 0.000203326778751386 0.0382461400697881 0.000865851080715111 0.00233942303790884 0.00278913011429792 0.000430289395104539 0.000844537146914495 0.000234917758270445 0.000987163778795639 7.01961592745554e-05 0.00138810077280258 0.00127814191585368 0.00081347406968812 0.000841339431954112 0 0.000786825338083826 0.000611717738489409 0.000480936567810881 0 0 0.000789889134199636 0 0.000365171992865073 0.000442116186269015 0.0243937295745293 0.00053501120623496 0.000309789385581343 0.0120038941646625 0.000827857629268398 0.00070443771587576 0.000168468221987825 0.00216804909594338 0.000373737737873697 0.00139832516247166 0.00219618438670692 0.00412447058805253 0.00128970622781276 0.00025581117098222 0.000675173810373682 0.00100272435009003 0.000152072644789964 0.000452112753467391 0.00177430514256185 0.00110046414701645 0.00118145194833728 0 0.000165016726221811 0.000243465961196946 0.000959643090051987 0.000948363390621972 0.00021198270658141 0.000586645936315753 0.000305399606023921 8.22777733403528e-05 0.000932041862391334 0 0.000632501770544665 0.000151406361011562 0 0.000862844707982678 0.000938639392150868 0.00134760365125666 0.000110222155011835 0 0.0027869432723171 0.00191210228845329 0.000608054087812617 0.00597029042764199 0.000762893366750597 0.00326825784837083 0.000262172396214936 0.000226718613874254 0.00188137253663654 0 0.000308265255379312 0.00119627236587782 0.000207074070125463 0 0.000463633061471333 0.000784025783768227 0.000120456117168428 5.65852989153887e-05 8.90842308786942e-05 0.00023856138115274 0 0.0011174441097952 0.00056740347708137 0.00045437938125632 0.000218521833656598 0.00156876152074083 0.00023577054427533 0.00085775343722656 0.00102045118929907 0 0.000340330621001678 0 0.000450300470188298 0 0.000456741056146783 0 0 0 0 0.00142545413713135 0 0.00182958031766711
Mountain 0.00262860422676534 0.00255833893892041 0.00348985028298195 0.00255879740861466 0.00167192006795175 0.00243599740535367 0.0016022481929789 0.000544883372493526 0.000518742785330839 0.00147277685318963 0.000888665514524505 0.00106242001837475 0.0035238841498456 0.00139155634942709 0.00137566759588583 0.00203228892838798 0.000853508829025656 6.86504644278748e-05 0.00649759978445262 0.00154241738417841 0.00209434233320838 0.00148774432423218 0.00127543334622013 0.00216340189027932 0.00158299549402741 0.000325166229622511 0.00123579038796493 0.000264684486825281 0.000773073602272558 0.00874556692827376 0.0173802787964564 0.00221847437019229 0.00217868634033203 0.0027914217497889 0.00065893714046011 0.000419818021358259 0.00276281801804195 0.00187787797516191 0.00146304003938518 0.000716523747427543 0.00206831610588825 0.000932445175166101 0.00118240932268672 0.000909734022301482 0.00108001107543662 0.000969462961252165 0 0.00166325980397221 0.00120484321316043 0 0.000892399813782249 0.000453460357701341 0.00143174983146184 0.00219320082683308 0.00169675392973735 0.0016112943837464 0.0028722139044209 0.000307570126502964 0.00158508406906269 0.00366877392759337 0.000331350938937384 0 0 0.000314228318016372 0.00435382439944417 0.00224242615985244 0.000117161838909264 0 0.000151082047268181 0.00228971845801196 0.00226241605851417 0 0.000601452942563481 0.000246132738996914 0.00253599728389383 0 0.000967352224456544 0.00132161891686 0.000326159523692112 0.000491741137744635 0 0.000218609429221286 0.00043129977835581 0.000459637121401548 0 0 0 0 0.000589755318307715 0.000417975876711184 0.0235138297299494 0.00148674818027884 0.000627497507011102 0 0 0.000171675453904602 9.83638136892144e-05 0.00202112943914696 0.00026835180195202 0.00302517486422809 0.00245090886816864 0.00374384285836335 0.00119939781727882 0 0.00066941277638489 0.00180868404127212 0 0.000470554490399899 0.00114816871778996 0 0.000940210815014416 0 0 0.000961533215131358 0.000923746993679755 0.000642071822896414 0 0.000727909848910155 0 0 0.00182833064055764 0 0.000222746732270702 0.000189237163947839 0 0.000797138461059363 0.000559128624236765 0.000420352035336207 0 0 0 0.00265411412102539 0.000477066776637318 0.00175954174455213 0.00122183302570212 0.00143934863262128 0.000382410300755885 0.000208315480733125 0.000691969044401633 5.25984646154244e-05 0.000723815828915249 0.00212653825381373 0.000120827332208391 0 0.000616273021396141 0.000762231214262881 0.000101460371029111 0 8.26843540172916e-05 0 0 0.00041250182112743 0.000718509897760253 0.000659857739201959 0.000162559761078722 0.00189237750144513 0 0.000546290536145594 0.000560648754239326 0.000573631604246372 0.000339919598425857 0 0.00079937656160227 0 0.00420157378712363 0.000418047202885703 0.000296662268949222 0.00439131567362985 0.00643790505382826 0.0022550139493659 0.000776873545372776 0.00649309531456437
Pony 0.00349590800863788 0.00304689889957298 0.00280142684134436 0.00676574128135829 0.00258894564711022 0.00236770607478275 0.00250718018387083 0.000149449181969631 0.00107765938795932 0.00300450091102779 0.00158135200286151 0.00135830079867014 0.00492912144387945 0.00309911068739861 0.00270178748652577 0.00394188804817142 0.00237452499718576 0.000229687959782724 0.00169890394953944 0.00314025856721303 0.00248968287270244 0.00272413644851398 0.00170405196399521 0.00408312973192805 0.00393099593549005 0.00169386322537007 0.00285171463796804 0.000145915796000522 0.000910096454356619 0 0.00774886930274211 0.00208908035625163 0.00438444986775092 0.00459167940164448 0.000434400404227798 0.00057884816034441 0.00232292558949637 0.00259098805108865 0.00314319174798254 0.00154033819369915 0.00448025343391732 0.00141539159525606 0.00293783216872163 0.00187515489504048 0.00223913223999418 0.000550538341467148 0 0.00151020805689849 0.0013296196105772 0 0.00104727485991507 0.000485650501916213 0.00215059166245603 0.00385922476746622 0.00276234027858983 0.0019316221094411 0.00518402488095753 0.000967821700286606 0.00154054091646184 0.00666709575603072 0.000492884251793798 0.00808509560402062 0.000265989037782644 0.000393475081316673 0.0312142540426873 0 0.000420944790383146 0.0446103409930947 0.00257340451659887 0.00703753721866334 0.00419173059936547 0.000333027254471005 0.00111484815147034 0.00033690041521792 0.00191757242362755 0.000198816066091315 0.00265403819465005 0.00233445047205657 0.000338667675949232 0.000534340089763656 0.000100452288696033 0 0.000268686508854986 0.000163675056285776 0.000268709690532519 0 0.000417273897292436 0 0.000393404271734216 0.000492877128746631 0 0 0 0.00638894701106839 0.0018642291336772 0.00111332918034718 0.000653668158746898 0.00432052844342628 0.000451621557678694 0.00371142564125032 0.00303198997026744 0.00508434623484243 0.0016637044871988 0.00117614300055137 0.00158400883650105 0.000105596333968384 0.000269861249683335 0.000571355120864013 0.00213348240219574 0.000328053126089466 0.0030778022814412 7.82402476763299e-05 0.000203375726538325 0.00150499024510722 0.00215299603479993 0.00188897505564442 0.00158394406965539 0.00150550406446514 0 9.89701262365324e-05 0.00140367789744647 0 0 6.82661178056747e-05 0 0.0010078177874258 0.00155912915519869 0.00146643807808731 9.25300983442274e-05 0.000624962826255336 0.00208115409879571 0.000646671988188919 0.000732128133149088 0.00776914374018844 0.000431153313357052 0.00218130367148096 0.00084966785050035 0.000276312323590333 0.00245265504653183 0 0.00163544944618097 0.00134868081526407 0.000209943213722253 0.000649509595703982 0.000677649802689787 0.00098789274117664 0.000107596663105123 8.17515042983157e-05 0.000103524556731822 0 0 0.00122578993049317 0.000582677907755163 0.00129140698791584 0.000204265845491845 0.00267291171936769 0 0.00119066090314707 0.00120678860075306 0 0.000229756489841742 0 0.00072090974433253 0 0.000308063763396078 0 0 0 0 0.000170004930572263 0 0
Rush 0.000440281809636789 0.00173750833441011 0.000297113740902608 0.00171236735668276 0.000731485108363117 0.00134055525598024 0.000754887255178454 0.000766457203782235 0.000996042950849328 0.00122830974079089 0.000772908225000416 0.00172834914768754 0.00268736583514885 0.00151563827944608 0.00142987649876397 0.00133282373669386 0.000567467544473474 0.00106478042148151 0.00386886846879495 0.0017452230445954 0.0017331902356137 0.000985802711630193 0.000381974195303185 0.00164611353490557 0.00108862275451645 0.000121477723291714 0.00105151549102942 0.000935269882851396 0.00173310020223779 0.0221693428059709 0.00162534604379812 0.00026457618198393 0.00113849721582191 0.00170719884680679 0.00204816777519598 0.000891112741743828 0.00175578102273136 0.00240346740010124 0.00124118572108554 0.0020553843512436 0.00165632379419671 0.000237175628276819 0.000487031092475941 0.000652955929802265 0.000728383709731108 0.00112441959984091 0.000147769662227563 0.00227918401173969 0.0015547308229434 0.000748111098031408 0 6.25058704557218e-05 0.000934588916492988 0.00135646271980048 0.00109472889171124 0.00121199641411662 0.00237159019567442 0 0.000953750722190973 0.00225986045727476 0.000762160056289852 0 0.000867724301380985 0.00027086366718676 0.00368823462014638 0.00838273429214034 0.000100643418506427 0.0173695032705557 0.000335581119003325 0.00189217031880394 0.00170616278047412 0 0.00061712126726554 0.000118828758797722 0.000187903998481201 5.38198269346615e-05 0.000709431878009453 0.000726589706169746 0.000968356557191314 0.00232085864728001 0 0.00143505088446609 0.00131698262074381 0.00134661972645224 0 0.000444524303536339 0.0016368238012486 0.00938354774207789 0.000306499782134046 0.000572280552531807 0.0319395946603881 0.00357589216200223 0.000760282255547169 0.014394020508162 0.000939413675029049 0.000438129322478482 0 0.00306738284223283 0.000297492521433909 0.00134158039329904 0.00197331455719256 0.00214442632942743 0.00118357879271703 0 0.000432777643882475 0.000170183793276577 0 0.000311505801815664 0.00117927238832879 0.000423180576764895 0.000920820289907724 0 0.000104134380966426 0.000338762250242749 0.0004961998263671 0.000543259986303409 0 0.000435891694649727 0 0 0.000339183715005484 0.000814008189482846 0.000955611814989965 0.000127857587832155 0.00032818260835418 0.000384718440219996 0.00133783139318949 0.000870201858272756 0 0 0.00452180002520864 0.00231581140955786 0 0.00405580853205303 0.000822979400881977 0.00400203202824585 0.000253334208325125 0.000162487508479212 0.000805416669085953 0.000641078787952868 0.000294333951795132 0.00105005774694383 0.000150494419621791 0 0.000325032299670816 0.000450325780780139 8.35356597170079e-05 5.82452271291691e-05 5.78947945208041e-05 0.00013026022666714 0.000887663833436431 0.000848418213723844 0.000461747901525714 0.00036113101110892 0.00025006241129182 0.00172379426688856 0.00104692637972204 0.000694336493132706 0.000465969165801479 0.000546486540886959 0.000633279803544414 0.000123149246207672 0.00064071332838613 0.000355971965990217 0.000181827484578941 0.00135398364121789 0.00264966300218579 0 0 0.00231312272346835 0.000586370879818779 0.00738215038030193
SecondPine 0.00218608908438108 0.00253625580706442 0.00260173022615291 0.00216873771027778 0.00112107029370638 0.00199650983280938 0.000985226690011274 0.00060454098467862 0.00088603274742481 0.00124994775704072 0.001031581291228 0.00201467401398808 0.00346078168672839 0.00159862673496834 0.00120771005407017 0.00087197024218941 0.000702250645828475 0.000677028878740933 0.00269762271725078 0.00157921429312255 0.00201425936221509 0.00189680414097022 0.000745950348044259 0.00178809895249804 0.00134663092231915 0 0.00098950364975247 0.00101550929493326 0.0016447909091753 0.00239906070925668 0.0148982945718385 0.00205773561239395 0.00101034732901292 0.00230642926098848 0.00211399621122978 0.00101190401907682 0.00168558842798641 0.00304240841497744 0.00190248759595328 0.000980085826522005 0.00162250677014125 0.000664134239949101 0.000359973774988036 0.000759450786671802 0.000747511261768304 0.000885831672567738 0.000318165289297416 0.00258944951885284 0.0015376721826342 0.000542850062742643 0.00106593023026168 0.000516128075718353 0.00120298340111341 0.00194195669911381 0.00176520861564044 0.00110043164156408 0.00256999216471487 0.000681938111098523 0.000881877879345956 0.00253015099645162 0.00111435615565182 0.000929217768235348 0.000948628199382774 0.000298394822860775 0.00179340312015385 0 0.000162298397337993 0.0059664882717823 0.000287680677845229 0.00238250855454373 0.00296892204153929 0 0.00076931468347497 0.000197242716981382 0.0012591632904464 0 0.00101254285460682 0.00116966601090393 0.000403143389131116 0.00130593454315544 0 0.00122296078409502 0.0010011444700591 0.00105964626047061 0 0 0.00151976869903771 0 0.000532657000714925 0.000672409488809598 0.011843291515079 0.000213704548545451 0.000412293132358254 0.00234123070756245 0 0.000828905063761356 8.96961158242603e-05 0.00303998181919193 0.000423586104968774 0.00195514309721669 0.00222571701931532 0.00394757177645774 0.00133753114916913 0 0.000806078756337798 0.00115705049952696 7.32514654663187e-05 0.000382277104133225 0.0013323971476106 0.000486668865855114 0.00109316791347743 0 7.37093223003908e-05 0.000494936691820551 0.00059641736238918 0.000512784735238466 0 0.000534985922504297 0.000158580110378413 0 0.0019189340442448 0 0.000649863845903571 0.000138789201312337 0 0.000812156335793609 0.000455282163531735 0.00120180557581645 0 0.000409835237448002 0.000473710682298655 0.00240661521073793 0.000790340340795458 0.00581681326592073 0.000174337815135487 0.0023969544833329 0.000157979965371668 0.000246890893669696 0.000957342042801775 0.000559674408715483 0.000840603282954929 0.00164994075099159 0.000111499369050047 0 0.000785345538885315 0.000715595828591633 7.96284541177947e-05 8.86511549632952e-05 6.99282231840949e-05 0.000413059263207315 9.55905769066585e-05 0.000954721763742036 0.000197482875142185 0.000766581372997653 0.000137964971603961 0.00135525907016744 0.000714326829964909 0.000499001127304022 0.000825923063298801 0.00027780028895177 0.000420997766485991 0.000102110161352222 0.000772456964602852 0 0.00391185200798066 0 0.000206960940456695 0.00351455316509777 0.00223416207692969 0.00149372848041056 0 0
