"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20"
"lake",1.09948005499224e-18,1.48371950583205e-11,1.68030514546613e-17,1.03307575497586e-17,9.87568603185115e-14,5.04328260202834e-11,5.46356913944497e-06,4.56573162968814e-06,0.00145671867837194,0.00323022169493164,0.122831353843477,0.0164129845860367,0.0141016738188075,2.72041362514202e-05,0.295124002648978,0.533948113034718,0.271409763411422,0.947683656966902,0.660283077010079,0.859247551896818
