"========","========","=====","======","=====","======","=====","=======","======","======","======="
07/10/12,23:30:34,20.72,241,0.156,0.11,6.83,-118.4,86.9,7.78,11.2
07/10/12,23:35:34,20.69,241,0.157,0.11,6.83,-118.3,86.8,7.78,11.1
07/10/12,23:40:34,20.67,241,0.157,0.11,6.83,-118.2,86.7,7.78,11.2
07/10/12,23:45:34,20.64,241,0.157,0.11,6.83,-118.2,86.7,7.78,11.2
07/10/12,23:50:34,20.61,241,0.157,0.11,6.83,-117.9,86.6,7.77,11.2
07/10/12,23:55:34,20.59,241,0.157,0.11,6.83,-117.7,86.5,7.77,11.2
07/11/12,00:00:34,20.56,241,0.157,0.11,6.83,-117.7,86.4,7.77,11.2
07/11/12,00:05:34,20.53,241,0.157,0.11,6.83,-117.9,86.4,7.76,11.2
07/11/12,00:10:34,20.51,241,0.157,0.11,6.83,-117.7,86.3,7.76,11.1
07/11/12,00:15:34,20.48,241,0.157,0.11,6.83,-117.6,86.2,7.76,11.2
07/11/12,00:20:34,20.45,241,0.157,0.11,6.83,-117.4,86.2,7.76,11.1
07/11/12,00:25:34,20.42,241,0.157,0.11,6.83,-117.4,86.0,7.75,11.1
07/11/12,00:30:34,20.39,241,0.157,0.11,6.83,-117.1,86.0,7.75,11.1
07/11/12,00:35:34,20.36,241,0.157,0.11,6.83,-116.8,85.9,7.75,11.1
07/11/12,00:40:34,20.33,241,0.157,0.11,6.83,-116.6,85.9,7.75,11.2
07/11/12,00:45:34,20.30,241,0.157,0.11,6.83,-116.5,85.8,7.75,11.2
07/11/12,00:50:34,20.27,241,0.157,0.11,6.83,-116.2,85.7,7.75,11.1
07/11/12,00:55:34,20.24,241,0.157,0.11,6.83,-116.6,85.7,7.75,11.1
07/11/12,01:00:34,20.22,241,0.157,0.11,6.83,-116.2,85.7,7.75,11.1
07/11/12,01:05:34,20.19,241,0.156,0.11,6.83,-116.1,85.6,7.75,11.1
07/11/12,01:10:34,20.16,241,0.157,0.11,6.82,-116.0,85.5,7.75,11.1
07/11/12,01:15:34,20.13,241,0.156,0.11,6.83,-116.0,85.5,7.75,11.1
07/11/12,01:20:34,20.10,241,0.157,0.11,6.83,-115.7,85.4,7.75,11.1
07/11/12,01:25:34,20.08,241,0.156,0.11,6.83,-115.7,85.4,7.75,11.2
07/11/12,01:30:34,20.05,241,0.156,0.11,6.82,-115.2,85.4,7.75,11.1
07/11/12,01:35:34,20.02,241,0.156,0.11,6.82,-115.0,85.3,7.75,11.1
07/11/12,01:40:34,20.00,241,0.156,0.11,6.82,-114.7,85.3,7.75,11.1
07/11/12,01:45:34,19.97,241,0.156,0.11,6.82,-114.6,85.2,7.75,11.1
07/11/12,01:50:34,19.95,241,0.156,0.11,6.82,-114.7,85.2,7.75,11.1
07/11/12,01:55:34,19.92,241,0.156,0.11,6.82,-113.8,85.2,7.75,11.2
07/11/12,02:00:34,19.90,241,0.156,0.11,6.82,-114.2,85.1,7.75,11.1
07/11/12,02:05:34,19.87,241,0.156,0.11,6.82,-114.3,85.0,7.74,11.1
07/11/12,02:10:34,19.85,241,0.156,0.11,6.82,-114.1,85.0,7.75,11.1
07/11/12,02:15:34,19.83,241,0.156,0.11,6.82,-114.1,85.0,7.75,11.2
07/11/12,02:20:34,19.80,241,0.156,0.11,6.82,-114.1,84.9,7.75,11.1
07/11/12,02:25:34,19.78,241,0.156,0.11,6.82,-113.7,84.9,7.75,11.1
07/11/12,02:30:34,19.76,241,0.156,0.11,6.82,-113.7,84.8,7.75,11.1
07/11/12,02:35:34,19.74,241,0.156,0.11,6.81,-113.6,84.8,7.75,11.1
07/11/12,02:40:34,19.72,241,0.156,0.11,6.82,-113.5,84.8,7.75,11.1
07/11/12,02:45:34,19.70,241,0.156,0.11,6.82,-113.5,84.7,7.75,11.1
07/11/12,02:50:34,19.67,241,0.156,0.11,6.82,-113.3,84.7,7.75,11.1
07/11/12,02:55:34,19.65,241,0.156,0.11,6.81,-112.9,84.7,7.75,11.1
07/11/12,03:00:34,19.63,241,0.156,0.11,6.81,-112.6,84.6,7.75,11.1
07/11/12,03:05:34,19.61,241,0.156,0.11,6.81,-112.5,84.6,7.75,11.1
07/11/12,03:10:34,19.59,241,0.156,0.11,6.81,-112.2,84.4,7.74,11.1
07/11/12,03:15:34,19.57,241,0.156,0.11,6.81,-112.1,84.5,7.74,11.1
07/11/12,03:20:34,19.55,241,0.156,0.11,6.81,-112.1,84.4,7.74,11.1
07/11/12,03:25:34,19.53,241,0.156,0.11,6.81,-111.9,84.4,7.74,11.1
07/11/12,03:30:34,19.51,241,0.156,0.11,6.81,-111.8,84.4,7.74,11.1
07/11/12,03:35:34,19.49,240,0.156,0.11,6.81,-111.9,84.3,7.74,11.1
07/11/12,03:40:34,19.48,240,0.156,0.11,6.81,-111.9,84.2,7.74,11.1
07/11/12,03:45:34,19.46,241,0.156,0.11,6.81,-111.8,84.2,7.74,11.1
07/11/12,03:50:34,19.44,240,0.156,0.11,6.81,-111.5,84.2,7.74,11.1
07/11/12,03:55:34,19.43,240,0.156,0.11,6.81,-111.6,84.2,7.74,11.1
07/11/12,04:00:34,19.41,240,0.156,0.11,6.81,-111.6,84.2,7.74,11.1
07/11/12,04:05:34,19.40,240,0.156,0.11,6.81,-111.4,84.1,7.74,11.1
07/11/12,04:10:34,19.38,240,0.156,0.11,6.81,-111.5,84.1,7.74,11.1
07/11/12,04:15:34,19.37,240,0.156,0.11,6.81,-111.6,84.1,7.74,11.1
07/11/12,04:20:34,19.36,240,0.156,0.11,6.81,-111.5,84.0,7.73,11.1
07/11/12,04:25:34,19.34,240,0.156,0.11,6.81,-111.6,84.0,7.73,11.1
07/11/12,04:30:34,19.33,240,0.156,0.11,6.80,-111.3,84.0,7.73,11.1
07/11/12,04:35:34,19.32,240,0.156,0.11,6.80,-111.3,83.9,7.73,11.1
07/11/12,04:40:34,19.31,240,0.156,0.11,6.80,-111.4,83.9,7.73,11.1
07/11/12,04:45:34,19.30,241,0.156,0.11,6.80,-111.3,83.9,7.73,11.1
07/11/12,04:50:34,19.29,241,0.156,0.11,6.80,-111.3,83.9,7.74,11.0
07/11/12,04:55:34,19.28,240,0.156,0.11,6.80,-111.3,83.9,7.74,11.1
07/11/12,05:00:34,19.27,240,0.156,0.11,6.80,-111.2,83.9,7.73,11.1
07/11/12,05:05:34,19.26,240,0.156,0.11,6.80,-111.4,83.9,7.74,11.1
07/11/12,05:10:34,19.25,240,0.156,0.11,6.80,-111.3,83.9,7.74,11.1
07/11/12,05:15:34,19.24,240,0.156,0.11,6.80,-111.2,83.9,7.74,11.1
07/11/12,05:20:34,19.22,241,0.156,0.11,6.80,-111.1,83.9,7.74,11.1
07/11/12,05:25:34,19.22,240,0.156,0.11,6.80,-111.2,83.9,7.74,11.1
07/11/12,05:30:34,19.21,240,0.156,0.11,6.80,-111.0,83.9,7.74,11.1
07/11/12,05:35:34,19.20,240,0.156,0.11,6.80,-111.3,83.8,7.74,11.1
07/11/12,05:40:34,19.19,240,0.156,0.11,6.80,-111.2,83.8,7.74,11.1
07/11/12,05:45:34,19.18,240,0.156,0.11,6.80,-111.2,83.8,7.74,11.1
07/11/12,05:50:34,19.17,240,0.156,0.11,6.81,-111.1,83.8,7.75,11.1
07/11/12,05:55:34,19.16,240,0.156,0.11,6.80,-111.0,83.8,7.74,11.1
07/11/12,06:00:34,19.15,240,0.156,0.11,6.81,-111.0,83.8,7.75,11.1
07/11/12,06:05:34,19.14,240,0.156,0.11,6.80,-110.8,83.8,7.75,11.1
07/11/12,06:10:34,19.13,240,0.156,0.11,6.80,-110.6,83.8,7.75,11.1
07/11/12,06:15:34,19.12,240,0.156,0.11,6.80,-110.7,83.8,7.75,11.1
07/11/12,06:20:34,19.11,240,0.156,0.11,6.81,-110.7,83.8,7.75,11.0
07/11/12,06:25:34,19.10,240,0.156,0.11,6.81,-110.6,83.8,7.75,11.1
07/11/12,06:30:34,19.08,240,0.156,0.11,6.81,-110.4,83.8,7.75,11.1
07/11/12,06:35:34,19.07,240,0.156,0.11,6.81,-110.5,83.8,7.76,11.1
07/11/12,06:40:34,19.06,240,0.156,0.11,6.81,-110.3,83.7,7.75,11.0
07/11/12,06:45:34,18.98,281,0.183,0.13,6.81,-111.8,85.5,7.93,11.1
07/11/12,06:50:34,18.97,281,0.183,0.13,6.82,-111.4,85.4,7.92,11.1
07/11/12,06:55:34,18.96,281,0.183,0.13,6.82,-111.1,85.3,7.92,11.0
07/11/12,07:00:34,18.94,281,0.183,0.13,6.82,-110.9,85.2,7.91,11.0
07/11/12,07:05:34,18.92,281,0.183,0.13,6.82,-110.7,85.3,7.92,11.1
07/11/12,07:10:34,18.90,281,0.182,0.13,6.82,-110.4,85.3,7.93,11.1
07/11/12,07:15:34,18.88,281,0.182,0.13,6.82,-109.9,85.4,7.93,11.1
07/11/12,07:20:34,18.86,281,0.182,0.13,6.81,-109.3,85.4,7.94,11.0
07/11/12,07:25:34,18.84,280,0.182,0.13,6.82,-109.1,85.3,7.93,11.1
07/11/12,07:30:34,18.82,280,0.182,0.13,6.81,-108.5,85.3,7.94,11.1
07/11/12,07:35:34,18.80,280,0.182,0.13,6.81,-108.0,85.3,7.94,11.0
07/11/12,07:40:34,18.77,272,0.176,0.13,6.79,-107.9,85.5,7.96,11.0
07/11/12,07:45:34,18.74,290,0.188,0.14,6.80,-110.8,86.5,8.06,11.0
07/11/12,07:50:34,18.69,296,0.192,0.14,6.79,-115.2,87.9,8.20,11.1
07/11/12,07:55:34,18.65,296,0.192,0.14,6.78,-113.6,90.8,8.48,11.1
07/11/12,08:00:34,18.63,296,0.192,0.14,6.78,-113.8,92.2,8.61,11.1
07/11/12,08:05:34,18.60,296,0.192,0.14,6.78,-114.1,93.4,8.73,11.1
07/11/12,08:10:34,18.58,296,0.192,0.14,6.78,-113.8,94.0,8.79,11.0
07/11/12,08:15:34,18.58,296,0.192,0.14,6.77,-114.0,94.7,8.86,11.0
07/11/12,08:20:34,18.58,296,0.192,0.14,6.77,-113.9,95.1,8.89,11.0
07/11/12,08:25:34,18.58,296,0.192,0.14,6.77,-113.5,95.6,8.94,11.0
07/11/12,08:30:34,18.59,296,0.192,0.14,6.77,-113.9,95.8,8.96,11.0
07/11/12,08:35:34,18.60,296,0.192,0.14,6.80,-114.7,95.7,8.95,11.0
07/11/12,08:40:34,18.59,296,0.192,0.14,6.81,-115.3,95.5,8.93,11.0
07/11/12,08:45:34,18.59,296,0.192,0.14,6.81,-115.2,95.6,8.93,11.0
07/11/12,08:50:34,18.59,296,0.192,0.14,6.80,-115.1,95.6,8.93,11.0
07/11/12,08:55:34,18.59,296,0.192,0.14,6.81,-115.2,95.6,8.93,11.0
07/11/12,09:00:34,18.60,296,0.192,0.14,6.81,-115.4,95.6,8.94,11.0
07/11/12,09:05:34,18.61,296,0.192,0.14,6.81,-115.2,95.7,8.94,11.0
07/11/12,09:10:34,18.62,296,0.192,0.14,6.80,-115.2,95.7,8.94,11.0
07/11/12,09:15:34,18.64,296,0.192,0.14,6.81,-115.4,95.7,8.94,11.1
07/11/12,09:20:34,18.65,296,0.192,0.14,6.81,-115.5,95.8,8.94,11.0
07/11/12,09:25:34,18.67,296,0.192,0.14,6.81,-115.7,95.8,8.94,11.0
07/11/12,09:30:34,18.70,296,0.192,0.14,6.81,-115.5,96.0,8.95,11.1
07/11/12,09:35:34,18.72,296,0.192,0.14,6.80,-115.6,96.0,8.95,11.0
07/11/12,09:40:34,18.74,296,0.192,0.14,6.81,-115.8,96.0,8.95,11.0
07/11/12,09:45:34,18.76,296,0.192,0.14,6.81,-115.9,96.1,8.95,11.0
07/11/12,09:50:34,18.79,296,0.192,0.14,6.81,-116.0,96.2,8.95,11.0
07/11/12,09:55:34,18.82,296,0.192,0.14,6.81,-116.3,96.2,8.95,11.0
07/11/12,10:00:34,18.84,296,0.192,0.14,6.81,-116.5,96.3,8.95,11.0
07/11/12,10:05:34,18.87,296,0.192,0.14,6.81,-116.6,96.3,8.95,11.0
07/11/12,10:10:34,18.91,296,0.192,0.14,6.81,-116.8,96.4,8.95,11.0
07/11/12,10:15:34,18.94,296,0.192,0.14,6.81,-116.8,96.4,8.95,11.0
07/11/12,10:20:34,18.97,296,0.192,0.14,6.81,-116.9,96.4,8.94,11.0
07/11/12,10:25:34,19.01,296,0.192,0.14,6.81,-117.3,96.6,8.95,11.0
07/11/12,10:30:34,19.05,296,0.192,0.14,6.82,-117.6,96.6,8.95,11.0
07/11/12,10:35:34,19.09,296,0.192,0.14,6.81,-117.6,96.8,8.95,11.0
07/11/12,10:40:34,19.13,296,0.192,0.14,6.81,-117.7,96.8,8.95,11.0
07/11/12,10:45:34,19.17,296,0.192,0.14,6.81,-117.9,96.9,8.95,11.0
07/11/12,10:50:34,19.22,296,0.192,0.14,6.82,-118.2,97.0,8.95,11.0
07/11/12,10:55:34,19.26,296,0.192,0.14,6.82,-118.5,97.1,8.95,11.0
07/11/12,11:00:34,19.31,296,0.192,0.14,6.82,-118.7,97.2,8.95,11.1
07/11/12,11:05:34,19.36,296,0.192,0.14,6.82,-118.8,97.3,8.96,11.0
07/11/12,11:10:34,19.41,296,0.192,0.14,6.82,-119.0,97.4,8.95,11.0
07/11/12,11:15:34,19.47,296,0.192,0.14,6.82,-119.1,97.5,8.96,11.0
07/11/12,11:20:34,19.52,296,0.192,0.14,6.82,-119.3,97.6,8.96,11.0
07/11/12,11:25:34,19.58,296,0.192,0.14,6.82,-119.6,97.8,8.96,11.0
07/11/12,11:30:34,19.65,296,0.192,0.14,6.82,-119.8,97.9,8.95,11.0
07/11/12,11:35:34,19.71,296,0.192,0.14,6.82,-120.2,98.0,8.95,11.1
07/11/12,11:40:34,19.78,296,0.192,0.14,6.83,-120.4,98.2,8.96,11.0
07/11/12,11:45:34,19.85,296,0.192,0.14,6.83,-120.5,98.3,8.96,11.0
07/11/12,11:50:34,19.93,296,0.192,0.14,6.83,-120.7,98.5,8.96,11.0
07/11/12,11:55:34,20.01,296,0.192,0.14,6.83,-121.2,98.7,8.96,11.1
07/11/12,12:00:34,20.10,296,0.192,0.14,6.83,-121.4,98.9,8.97,11.0
07/11/12,12:05:34,20.19,296,0.192,0.14,6.83,-121.7,99.1,8.97,11.0
07/11/12,12:10:34,20.28,296,0.192,0.14,6.84,-122.1,99.2,8.96,11.0
07/11/12,12:15:34,20.79,296,0.192,0.14,6.80,-122.6,99.7,8.92,11.1
07/11/12,12:20:34,21.30,296,0.192,0.14,6.80,-123.6,99.5,8.82,11.1
07/11/12,12:25:34,21.48,296,0.192,0.14,6.81,-122.4,99.4,8.77,11.1
07/11/12,12:30:35,21.60,296,0.192,0.14,6.82,-124.5,99.3,8.75,11.1
07/11/12,12:35:34,21.66,296,0.193,0.14,6.82,-124.3,99.2,8.72,11.1
07/11/12,12:40:34,21.70,296,0.193,0.14,6.83,-125.8,99.1,8.70,11.1
07/11/12,12:45:34,21.76,296,0.193,0.14,6.82,-124.5,99.0,8.69,11.0
07/11/12,12:50:34,21.82,296,0.193,0.14,6.83,-125.1,99.0,8.68,11.0
07/11/12,12:55:34,21.84,296,0.193,0.14,6.82,-124.3,99.0,8.68,11.1
07/11/12,13:00:34,21.84,296,0.193,0.14,6.82,-125.3,98.9,8.67,11.1
07/11/12,13:05:34,21.83,296,0.193,0.14,6.82,-125.1,99.0,8.68,11.0
07/11/12,13:10:34,21.85,296,0.193,0.14,6.87,-127.3,98.8,8.66,11.0
07/11/12,13:15:34,21.89,296,0.192,0.14,6.87,-127.4,98.7,8.65,11.1
07/11/12,13:20:34,21.98,296,0.192,0.14,6.87,-127.4,98.9,8.64,11.0
07/11/12,13:25:34,22.33,296,0.193,0.14,6.83,-127.0,99.4,8.63,11.0
07/11/12,13:30:34,22.47,296,0.193,0.14,6.83,-126.8,99.6,8.63,11.1
07/11/12,13:35:34,22.54,296,0.193,0.14,6.84,-127.3,99.6,8.62,11.0
07/11/12,13:40:35,22.58,296,0.193,0.14,6.85,-127.9,99.7,8.61,11.1
07/11/12,13:45:35,22.60,296,0.193,0.14,6.85,-127.5,99.6,8.61,11.0
07/11/12,13:50:35,22.67,296,0.193,0.14,6.85,-129.5,99.6,8.60,11.0
07/11/12,13:55:35,22.70,296,0.193,0.14,6.83,-126.3,99.5,8.58,11.1
07/11/12,14:00:35,22.72,297,0.193,0.14,6.83,-127.6,99.4,8.57,11.1
07/11/12,14:05:35,22.75,297,0.193,0.14,6.82,-127.9,99.4,8.56,11.0
07/11/12,14:10:35,22.76,297,0.193,0.14,6.82,-125.5,99.3,8.55,11.0
07/11/12,14:15:35,22.77,297,0.193,0.14,6.83,-128.2,99.2,8.54,11.0
07/11/12,14:20:35,22.78,297,0.193,0.14,6.87,-130.0,99.2,8.54,11.0
07/11/12,14:25:35,22.80,297,0.193,0.14,6.88,-129.9,99.3,8.54,11.1
07/11/12,14:30:35,22.84,297,0.193,0.14,6.87,-129.5,99.5,8.55,11.1
07/11/12,14:35:35,22.89,297,0.193,0.14,6.87,-129.1,99.6,8.56,11.0
07/11/12,14:40:35,22.94,297,0.193,0.14,6.87,-128.8,99.8,8.56,11.0
07/11/12,14:45:35,22.99,297,0.193,0.14,6.87,-128.8,99.9,8.57,11.0
07/11/12,14:50:35,23.04,297,0.193,0.14,6.87,-128.8,100.0,8.57,11.0
07/11/12,14:55:35,23.10,297,0.193,0.14,6.87,-128.8,100.2,8.57,11.0
07/11/12,15:00:35,23.16,297,0.193,0.14,6.87,-128.8,100.3,8.57,11.0
07/11/12,15:05:34,23.23,297,0.193,0.14,6.87,-128.7,100.4,8.57,11.0
07/11/12,15:10:35,23.30,297,0.193,0.14,6.87,-128.9,100.6,8.57,11.0
07/11/12,15:15:35,23.38,297,0.193,0.14,6.87,-129.0,100.7,8.57,11.1
07/11/12,15:20:35,23.46,297,0.193,0.14,6.87,-129.0,100.9,8.57,11.1
07/11/12,15:25:34,23.53,297,0.193,0.14,6.87,-129.0,101.0,8.57,11.0
07/11/12,15:30:35,23.61,297,0.193,0.14,6.88,-129.2,101.2,8.57,11.1
07/11/12,15:35:35,23.69,297,0.193,0.14,6.88,-129.4,101.3,8.57,11.0
07/11/12,15:40:35,23.78,297,0.193,0.14,6.88,-129.4,101.4,8.57,11.1
07/11/12,15:45:34,23.86,297,0.193,0.14,6.88,-129.5,101.6,8.57,11.1
07/11/12,15:50:35,23.94,297,0.193,0.14,6.88,-129.6,101.6,8.56,11.1
07/11/12,15:55:35,24.02,297,0.193,0.14,6.88,-129.8,101.8,8.56,11.1
07/11/12,16:00:35,24.10,297,0.193,0.14,6.88,-129.9,101.9,8.55,11.1
07/11/12,16:05:35,24.18,297,0.193,0.14,6.88,-130.0,102.0,8.55,11.1
07/11/12,16:10:35,24.26,297,0.193,0.14,6.88,-130.0,102.1,8.55,11.0
07/11/12,16:15:35,24.34,297,0.193,0.14,6.88,-130.2,102.2,8.54,11.1
07/11/12,16:20:35,24.42,297,0.193,0.14,6.89,-130.5,102.3,8.54,11.1
07/11/12,16:25:35,24.50,297,0.193,0.14,6.89,-130.6,102.4,8.53,11.1
07/11/12,16:30:35,24.57,297,0.193,0.14,6.89,-130.8,102.4,8.52,11.1
07/11/12,16:35:35,24.65,297,0.193,0.14,6.89,-130.9,102.5,8.52,11.0
07/11/12,16:40:35,24.73,297,0.193,0.14,6.89,-131.0,102.6,8.52,11.1
07/11/12,16:45:35,24.80,297,0.193,0.14,6.89,-131.1,102.7,8.51,11.0
07/11/12,16:50:35,24.87,297,0.193,0.14,6.89,-131.3,102.7,8.51,11.1
07/11/12,16:55:35,24.94,297,0.193,0.14,6.89,-131.5,102.8,8.50,11.0
07/11/12,17:00:35,25.01,297,0.193,0.14,6.89,-131.6,102.8,8.49,11.1
07/11/12,17:05:35,25.08,297,0.193,0.14,6.89,-131.7,102.9,8.49,11.1
07/11/12,17:10:35,25.14,297,0.193,0.14,6.89,-131.8,102.9,8.48,11.1
07/11/12,17:15:35,25.21,297,0.193,0.14,6.89,-132.0,103.0,8.48,11.1
07/11/12,17:20:35,25.27,297,0.193,0.14,6.89,-132.0,103.1,8.47,11.1
07/11/12,17:25:35,25.34,297,0.193,0.14,6.89,-132.1,103.2,8.47,11.1
07/11/12,17:30:35,25.40,298,0.193,0.14,6.89,-132.3,103.2,8.46,11.0
07/11/12,17:35:35,25.46,298,0.193,0.14,6.89,-132.3,103.3,8.45,11.1
07/11/12,17:40:35,25.52,298,0.193,0.14,6.89,-132.4,103.3,8.45,11.1
07/11/12,17:45:35,25.58,298,0.193,0.14,6.89,-132.6,103.3,8.44,11.1
07/11/12,17:50:35,25.65,298,0.194,0.14,6.87,-131.9,103.0,8.41,11.0
07/11/12,17:55:35,26.16,298,0.193,0.14,6.85,-131.5,102.1,8.25,11.1
07/11/12,18:00:35,26.16,298,0.193,0.14,6.84,-131.6,101.4,8.20,11.0
07/11/12,18:05:35,26.10,298,0.193,0.14,6.84,-131.7,101.1,8.18,11.1
07/11/12,18:10:35,26.00,298,0.193,0.14,6.84,-131.5,100.8,8.17,11.0
07/11/12,18:15:35,25.93,298,0.194,0.14,6.85,-133.6,100.5,8.16,11.1
07/11/12,18:20:35,25.79,298,0.194,0.14,6.85,-132.3,100.5,8.18,11.1
07/11/12,18:25:35,25.65,298,0.194,0.14,6.85,-133.2,100.3,8.18,11.1
07/11/12,18:30:35,25.52,298,0.193,0.14,6.82,-132.3,99.9,8.17,11.1
07/11/12,18:35:35,25.35,298,0.194,0.14,6.83,-132.6,99.7,8.18,11.1
07/11/12,18:40:35,25.16,298,0.193,0.14,6.81,-131.6,99.7,8.21,11.1
07/11/12,18:45:35,25.06,298,0.194,0.14,6.85,-133.9,99.6,8.22,11.1
07/11/12,18:50:35,25.00,298,0.193,0.14,6.85,-133.9,99.5,8.22,11.1
07/11/12,18:55:36,25.05,297,0.193,0.14,6.83,-132.9,99.5,8.21,11.1
07/11/12,19:00:36,25.07,297,0.193,0.14,6.84,-133.1,99.5,8.20,11.1
