"========","========","=====","======","=====","======","=====","=======","======","======","======="
07/10/12,23:05:23,20.46,132,0.086,0.06,7.68,-155.9,32.4,2.92,11.4
07/10/12,23:10:23,20.45,132,0.086,0.06,7.68,-155.5,32.6,2.94,11.4
07/10/12,23:15:23,20.43,132,0.086,0.06,7.68,-155.2,32.9,2.96,11.4
07/10/12,23:20:23,20.42,132,0.086,0.06,7.68,-155.1,33.2,2.99,11.4
07/10/12,23:25:23,20.41,132,0.086,0.06,7.68,-154.8,33.4,3.01,11.4
07/10/12,23:30:23,20.39,132,0.086,0.06,7.68,-154.6,33.6,3.04,11.4
07/10/12,23:35:23,20.37,132,0.086,0.06,7.68,-154.2,33.8,3.05,11.4
07/10/12,23:40:23,20.36,132,0.086,0.06,7.68,-153.9,34.0,3.07,11.4
07/10/12,23:45:23,20.34,132,0.086,0.06,7.69,-153.8,34.1,3.08,11.4
07/10/12,23:50:23,20.32,132,0.086,0.06,7.69,-153.5,34.2,3.09,11.4
07/10/12,23:55:23,20.30,132,0.086,0.06,7.69,-153.1,34.3,3.10,11.4
07/11/12,00:00:23,20.28,132,0.086,0.06,7.69,-153.0,34.5,3.11,11.4
07/11/12,00:05:23,20.26,132,0.086,0.06,7.69,-152.4,34.7,3.14,11.4
07/11/12,00:10:23,20.24,132,0.086,0.06,7.69,-152.4,35.0,3.17,11.4
07/11/12,00:15:23,20.22,132,0.086,0.06,7.69,-151.9,35.5,3.21,11.4
07/11/12,00:20:23,20.20,132,0.086,0.06,7.69,-151.7,35.9,3.25,11.4
07/11/12,00:25:23,20.17,132,0.086,0.06,7.69,-151.2,36.3,3.29,11.4
07/11/12,00:30:23,20.15,132,0.086,0.06,7.69,-151.1,36.6,3.32,11.4
07/11/12,00:35:23,20.13,132,0.086,0.06,7.70,-150.8,36.8,3.34,11.4
07/11/12,00:40:23,20.10,132,0.086,0.06,7.69,-150.3,36.8,3.34,11.4
07/11/12,00:45:23,20.08,132,0.086,0.06,7.69,-149.8,36.7,3.33,11.4
07/11/12,00:50:23,20.05,132,0.086,0.06,7.69,-149.4,36.6,3.32,11.4
07/11/12,00:55:23,20.03,132,0.086,0.06,7.70,-149.2,36.4,3.31,11.4
07/11/12,01:00:23,20.01,132,0.086,0.06,7.70,-148.8,36.5,3.31,11.4
07/11/12,01:05:23,19.98,132,0.086,0.06,7.70,-148.3,36.5,3.32,11.4
07/11/12,01:10:23,19.96,132,0.086,0.06,7.70,-147.9,36.6,3.33,11.4
07/11/12,01:15:23,19.94,132,0.086,0.06,7.70,-147.5,36.9,3.36,11.4
07/11/12,01:20:23,19.91,132,0.086,0.06,7.70,-147.1,37.2,3.38,11.4
07/11/12,01:25:23,19.89,132,0.086,0.06,7.70,-146.9,37.4,3.41,11.4
07/11/12,01:30:23,19.87,132,0.086,0.06,7.70,-146.6,37.7,3.44,11.4
07/11/12,01:35:23,19.85,132,0.086,0.06,7.70,-146.1,38.0,3.47,11.4
07/11/12,01:40:23,19.83,132,0.086,0.06,7.70,-145.8,38.3,3.49,11.4
07/11/12,01:45:23,19.80,132,0.086,0.06,7.70,-145.8,38.6,3.52,11.4
07/11/12,01:50:23,19.78,132,0.086,0.06,7.70,-145.1,38.9,3.55,11.4
07/11/12,01:55:23,19.76,132,0.086,0.06,7.70,-145.1,39.2,3.58,11.4
07/11/12,02:00:23,19.74,132,0.086,0.06,7.70,-144.8,39.5,3.61,11.4
07/11/12,02:05:23,19.72,132,0.086,0.06,7.70,-144.4,39.7,3.63,11.4
07/11/12,02:10:23,19.70,132,0.086,0.06,7.70,-144.2,39.9,3.65,11.5
07/11/12,02:15:23,19.68,132,0.086,0.06,7.70,-143.8,40.1,3.67,11.4
07/11/12,02:20:23,19.66,132,0.086,0.06,7.70,-143.3,40.3,3.69,11.4
07/11/12,02:25:23,19.64,132,0.086,0.06,7.70,-143.2,40.4,3.70,11.4
07/11/12,02:30:23,19.62,132,0.086,0.06,7.70,-142.7,40.7,3.72,11.4
07/11/12,02:35:23,19.60,132,0.086,0.06,7.70,-142.4,40.9,3.75,11.4
07/11/12,02:40:23,19.59,132,0.086,0.06,7.70,-142.3,41.0,3.76,11.4
07/11/12,02:45:23,19.57,132,0.086,0.06,7.70,-142.1,41.3,3.79,11.4
07/11/12,02:50:23,19.55,132,0.086,0.06,7.70,-141.8,41.5,3.81,11.4
07/11/12,02:55:23,19.53,132,0.086,0.06,7.70,-141.4,41.6,3.82,11.4
07/11/12,03:00:23,19.51,132,0.086,0.06,7.70,-141.1,41.8,3.84,11.4
07/11/12,03:05:23,19.49,132,0.086,0.06,7.70,-140.7,41.9,3.85,11.4
07/11/12,03:10:23,19.48,132,0.086,0.06,7.70,-140.6,42.1,3.86,11.4
07/11/12,03:15:23,19.46,132,0.086,0.06,7.70,-140.1,42.2,3.87,11.4
07/11/12,03:20:23,19.44,132,0.086,0.06,7.70,-139.8,42.4,3.89,11.4
07/11/12,03:25:23,19.42,132,0.086,0.06,7.70,-139.5,42.5,3.91,11.4
07/11/12,03:30:23,19.41,132,0.086,0.06,7.70,-139.5,42.6,3.92,11.4
07/11/12,03:35:23,19.39,132,0.086,0.06,7.70,-139.0,42.7,3.93,11.4
07/11/12,03:40:23,19.38,132,0.086,0.06,7.70,-138.7,42.9,3.95,11.4
07/11/12,03:45:23,19.36,132,0.086,0.06,7.70,-138.5,43.0,3.96,11.4
07/11/12,03:50:23,19.35,132,0.086,0.06,7.70,-138.5,43.2,3.98,11.4
07/11/12,03:55:23,19.33,132,0.086,0.06,7.70,-138.2,43.4,4.00,11.4
07/11/12,04:00:23,19.32,132,0.086,0.06,7.70,-137.9,43.5,4.01,11.4
07/11/12,04:05:23,19.31,132,0.086,0.06,7.69,-137.8,43.5,4.01,11.4
07/11/12,04:10:23,19.29,132,0.086,0.06,7.70,-137.5,43.6,4.02,11.4
07/11/12,04:15:23,19.28,132,0.086,0.06,7.70,-137.3,43.7,4.03,11.4
07/11/12,04:20:23,19.27,132,0.086,0.06,7.70,-137.2,43.8,4.04,11.4
07/11/12,04:25:23,19.26,132,0.086,0.06,7.70,-136.8,43.9,4.05,11.4
07/11/12,04:30:23,19.25,132,0.086,0.06,7.69,-136.6,44.2,4.07,11.4
07/11/12,04:35:23,19.24,132,0.086,0.06,7.70,-136.5,44.3,4.09,11.4
07/11/12,04:40:23,19.23,132,0.086,0.06,7.70,-136.5,44.6,4.11,11.4
07/11/12,04:45:23,19.22,132,0.086,0.06,7.70,-136.2,44.7,4.13,11.4
07/11/12,04:50:23,19.21,132,0.086,0.06,7.70,-136.3,44.9,4.15,11.4
07/11/12,04:55:23,19.20,132,0.086,0.06,7.70,-136.1,45.1,4.16,11.4
07/11/12,05:00:23,19.19,132,0.086,0.06,7.70,-136.0,45.1,4.17,11.4
07/11/12,05:05:23,19.18,132,0.086,0.06,7.69,-135.7,45.2,4.18,11.4
07/11/12,05:10:23,19.17,132,0.086,0.06,7.70,-135.5,45.3,4.18,11.4
07/11/12,05:15:23,19.16,132,0.086,0.06,7.70,-135.5,45.4,4.19,11.4
07/11/12,05:20:23,19.15,132,0.086,0.06,7.70,-135.7,45.5,4.20,11.4
07/11/12,05:25:23,19.14,132,0.086,0.06,7.70,-135.4,45.5,4.20,11.4
07/11/12,05:30:23,19.14,132,0.086,0.06,7.70,-135.4,45.5,4.21,11.4
07/11/12,05:35:23,19.13,132,0.086,0.06,7.70,-134.9,45.6,4.22,11.4
07/11/12,05:40:23,19.12,132,0.086,0.06,7.69,-134.9,45.6,4.22,11.4
07/11/12,05:45:23,19.11,132,0.086,0.06,7.70,-134.8,45.7,4.23,11.4
07/11/12,05:50:23,19.10,132,0.086,0.06,7.70,-134.6,45.7,4.23,11.4
07/11/12,05:55:23,19.09,132,0.086,0.06,7.70,-134.8,45.9,4.25,11.4
07/11/12,06:00:23,19.08,132,0.086,0.06,7.70,-134.4,45.9,4.25,11.3
07/11/12,06:05:23,19.08,132,0.086,0.06,7.70,-134.0,46.0,4.26,11.4
07/11/12,06:10:23,19.07,132,0.086,0.06,7.70,-133.8,46.1,4.27,11.4
07/11/12,06:15:23,19.06,132,0.086,0.06,7.70,-134.1,46.2,4.28,11.4
07/11/12,06:20:23,19.05,132,0.086,0.06,7.70,-133.5,46.3,4.29,11.4
07/11/12,06:25:23,19.04,132,0.086,0.06,7.70,-133.7,46.4,4.30,11.4
07/11/12,06:30:23,19.03,132,0.086,0.06,7.70,-133.7,46.5,4.31,11.4
07/11/12,06:35:23,19.02,132,0.086,0.06,7.70,-133.3,46.6,4.32,11.4
07/11/12,06:40:23,19.01,133,0.086,0.06,7.70,-133.8,46.6,4.32,11.4
07/11/12,06:45:23,18.93,118,0.077,0.06,7.69,-141.5,49.2,4.57,11.4
07/11/12,06:50:23,18.94,117,0.076,0.05,7.69,-138.4,49.3,4.58,11.3
07/11/12,06:55:23,18.93,117,0.076,0.05,7.69,-137.4,49.4,4.59,11.4
07/11/12,07:00:23,18.91,117,0.076,0.05,7.69,-137.1,49.4,4.59,11.4
07/11/12,07:05:23,18.89,117,0.076,0.05,7.69,-137.0,49.4,4.59,11.4
07/11/12,07:10:23,18.87,117,0.076,0.05,7.69,-136.8,49.7,4.62,11.4
07/11/12,07:15:23,18.85,117,0.076,0.05,7.68,-136.0,49.8,4.63,11.4
07/11/12,07:20:23,18.82,116,0.076,0.05,7.68,-135.4,49.9,4.64,11.4
07/11/12,07:25:23,18.80,117,0.076,0.05,7.68,-135.1,49.9,4.65,11.4
07/11/12,07:30:23,18.78,116,0.076,0.05,7.68,-134.6,49.9,4.65,11.4
07/11/12,07:35:23,18.75,116,0.076,0.05,7.68,-134.0,50.0,4.66,11.4
07/11/12,07:40:23,18.71,117,0.076,0.05,7.67,-145.9,52.4,4.89,11.3
07/11/12,07:45:23,18.68,128,0.083,0.06,7.66,-139.7,54.5,5.09,11.4
07/11/12,07:50:23,18.61,204,0.133,0.10,7.65,-143.1,60.3,5.63,11.4
07/11/12,07:55:23,18.59,204,0.133,0.10,7.64,-141.9,66.9,6.26,11.4
07/11/12,08:00:23,18.58,204,0.133,0.10,7.64,-142.7,70.7,6.61,11.4
07/11/12,08:05:23,18.57,204,0.133,0.10,7.64,-142.4,74.2,6.94,11.3
07/11/12,08:10:23,18.56,204,0.133,0.10,7.63,-142.1,76.2,7.13,11.4
07/11/12,08:15:23,18.57,204,0.133,0.10,7.63,-142.0,78.4,7.33,11.4
07/11/12,08:20:23,18.57,204,0.133,0.10,7.63,-143.2,79.7,7.46,11.4
07/11/12,08:25:23,18.56,204,0.133,0.10,7.63,-143.7,81.4,7.62,11.4
07/11/12,08:30:23,18.57,204,0.133,0.10,7.62,-140.4,82.7,7.74,11.4
07/11/12,08:35:23,18.57,204,0.133,0.10,7.64,-141.3,82.1,7.68,11.3
07/11/12,08:40:23,18.58,204,0.133,0.10,7.65,-141.4,81.8,7.65,11.4
07/11/12,08:45:23,18.59,204,0.133,0.10,7.65,-141.1,81.5,7.62,11.4
07/11/12,08:50:23,18.61,204,0.133,0.10,7.64,-140.6,82.0,7.66,11.4
07/11/12,08:55:23,18.63,204,0.133,0.10,7.64,-140.7,81.9,7.65,11.4
07/11/12,09:00:23,18.64,204,0.133,0.10,7.65,-141.1,82.5,7.70,11.4
07/11/12,09:05:23,18.67,204,0.133,0.10,7.65,-140.9,82.7,7.72,11.3
07/11/12,09:10:23,18.69,204,0.133,0.10,7.64,-140.9,83.0,7.75,11.4
07/11/12,09:15:23,18.71,204,0.133,0.10,7.64,-140.9,83.4,7.78,11.4
07/11/12,09:20:23,18.74,204,0.133,0.10,7.64,-141.3,83.8,7.81,11.4
07/11/12,09:25:23,18.77,204,0.133,0.10,7.64,-141.4,84.0,7.82,11.4
07/11/12,09:30:23,18.80,204,0.133,0.10,7.64,-141.2,84.2,7.84,11.3
07/11/12,09:35:23,18.83,204,0.133,0.10,7.64,-141.7,84.3,7.84,11.4
07/11/12,09:40:23,18.87,204,0.133,0.10,7.64,-141.6,84.4,7.84,11.4
07/11/12,09:45:23,18.91,204,0.133,0.10,7.64,-141.8,84.4,7.84,11.4
07/11/12,09:50:23,18.95,204,0.133,0.10,7.64,-142.0,84.5,7.84,11.3
07/11/12,09:55:23,18.99,204,0.133,0.10,7.64,-142.2,84.6,7.85,11.4
07/11/12,10:00:23,19.04,204,0.133,0.10,7.65,-142.6,84.6,7.84,11.3
07/11/12,10:05:23,19.09,204,0.133,0.10,7.65,-143.0,84.7,7.84,11.3
07/11/12,10:10:23,19.14,204,0.133,0.10,7.65,-143.0,84.7,7.83,11.4
07/11/12,10:15:23,19.19,204,0.133,0.10,7.65,-143.3,84.7,7.82,11.4
07/11/12,10:20:23,19.24,204,0.133,0.10,7.65,-143.4,84.6,7.81,11.4
07/11/12,10:25:23,19.29,204,0.133,0.10,7.65,-143.9,84.7,7.80,11.4
07/11/12,10:30:23,19.35,204,0.133,0.10,7.65,-144.3,84.9,7.82,11.4
07/11/12,10:35:23,19.40,204,0.133,0.10,7.65,-144.4,85.0,7.82,11.3
07/11/12,10:40:23,19.46,204,0.133,0.10,7.65,-144.7,85.1,7.82,11.4
07/11/12,10:45:23,19.52,204,0.133,0.10,7.65,-145.0,85.3,7.82,11.4
07/11/12,10:50:23,19.59,204,0.133,0.10,7.65,-145.4,85.3,7.82,11.3
07/11/12,10:55:23,19.65,204,0.133,0.10,7.65,-145.8,85.4,7.81,11.4
07/11/12,11:00:23,19.73,204,0.133,0.10,7.65,-146.3,85.6,7.82,11.4
07/11/12,11:05:23,19.80,204,0.133,0.10,7.65,-146.7,85.8,7.83,11.4
07/11/12,11:10:23,19.89,204,0.133,0.10,7.66,-147.1,85.9,7.82,11.3
07/11/12,11:15:23,19.98,204,0.133,0.10,7.66,-147.3,86.0,7.82,11.4
07/11/12,11:20:23,20.08,204,0.133,0.10,7.66,-147.5,86.1,7.81,11.3
07/11/12,11:25:23,20.19,204,0.133,0.10,7.66,-147.8,86.2,7.81,11.4
07/11/12,11:30:23,20.31,204,0.133,0.10,7.66,-148.5,86.4,7.80,11.3
07/11/12,11:35:23,20.43,204,0.133,0.10,7.66,-149.0,86.4,7.79,11.4
07/11/12,11:40:23,20.56,204,0.133,0.10,7.67,-149.4,86.7,7.79,11.4
07/11/12,11:45:23,20.69,204,0.133,0.10,7.67,-149.9,86.8,7.78,11.3
07/11/12,11:50:23,20.83,204,0.133,0.10,7.67,-150.4,87.0,7.78,11.3
07/11/12,11:55:23,20.97,204,0.133,0.10,7.67,-150.7,87.1,7.76,11.4
07/11/12,12:00:23,21.11,204,0.133,0.10,7.67,-151.2,87.2,7.75,11.4
07/11/12,12:05:23,21.26,204,0.133,0.10,7.67,-151.7,87.4,7.75,11.4
07/11/12,12:10:23,21.41,204,0.133,0.10,7.68,-152.2,87.5,7.74,11.3
07/11/12,12:15:23,21.19,205,0.133,0.10,7.64,-154.8,87.4,7.76,11.4
07/11/12,12:20:23,21.46,205,0.133,0.10,7.65,-154.8,88.2,7.79,11.3
07/11/12,12:25:23,21.60,203,0.132,0.10,7.65,-156.8,89.2,7.85,11.3
07/11/12,12:30:23,21.70,192,0.125,0.09,7.65,-156.3,89.8,7.90,11.4
07/11/12,12:35:23,21.76,102,0.066,0.05,7.65,-158.0,90.1,7.91,11.3
07/11/12,12:40:23,21.82,108,0.070,0.05,7.67,-160.2,90.1,7.91,11.3
07/11/12,12:45:23,21.85,198,0.129,0.09,7.65,-156.7,90.7,7.95,11.3
07/11/12,12:50:23,21.90,203,0.132,0.10,7.65,-156.9,90.8,7.95,11.4
07/11/12,12:55:23,21.92,136,0.089,0.06,7.64,-157.6,91.0,7.96,11.3
07/11/12,13:00:23,21.91,204,0.133,0.10,7.65,-159.7,90.8,7.95,11.4
07/11/12,13:05:23,21.92,204,0.133,0.10,7.64,-158.9,91.1,7.98,11.3
07/11/12,13:10:23,22.05,204,0.133,0.10,7.68,-158.8,89.9,7.85,11.4
07/11/12,13:15:23,22.25,204,0.133,0.10,7.68,-159.2,89.5,7.78,11.4
07/11/12,13:20:23,22.40,204,0.133,0.10,7.67,-159.1,89.8,7.79,11.3
07/11/12,13:25:23,22.33,203,0.132,0.10,7.64,-158.9,91.3,7.93,11.4
07/11/12,13:30:23,22.42,204,0.132,0.10,7.64,-159.1,91.3,7.92,11.4
07/11/12,13:35:23,22.47,205,0.133,0.10,7.64,-159.3,91.3,7.91,11.4
07/11/12,13:40:23,22.52,202,0.131,0.10,7.65,-159.4,90.9,7.87,11.3
07/11/12,13:45:23,22.55,204,0.132,0.10,7.65,-159.5,90.9,7.86,11.4
07/11/12,13:50:23,22.56,204,0.133,0.10,7.64,-157.7,91.1,7.88,11.4
07/11/12,13:55:23,22.58,204,0.132,0.10,7.63,-158.8,91.2,7.88,11.4
07/11/12,14:00:23,22.61,204,0.133,0.10,7.63,-160.9,91.1,7.87,11.4
07/11/12,14:05:23,22.63,205,0.133,0.10,7.62,-157.7,91.5,7.90,11.4
07/11/12,14:10:23,22.64,196,0.127,0.09,7.61,-158.0,91.4,7.89,11.4
07/11/12,14:15:23,22.65,204,0.133,0.10,7.63,-158.6,91.1,7.87,11.4
07/11/12,14:20:23,22.74,204,0.133,0.10,7.65,-160.2,89.3,7.69,11.4
07/11/12,14:25:23,23.13,204,0.132,0.10,7.66,-160.4,88.6,7.58,11.3
07/11/12,14:30:23,23.38,204,0.133,0.10,7.65,-160.0,88.4,7.53,11.3
07/11/12,14:35:23,23.49,204,0.133,0.10,7.65,-159.7,88.5,7.52,11.3
07/11/12,14:40:23,23.62,204,0.133,0.10,7.65,-159.7,88.3,7.49,11.3
07/11/12,14:45:23,23.74,204,0.133,0.10,7.65,-159.4,88.2,7.46,11.4
07/11/12,14:50:23,23.85,205,0.133,0.10,7.64,-159.2,88.3,7.45,11.3
07/11/12,14:55:23,23.96,205,0.133,0.10,7.64,-159.2,88.6,7.46,11.4
07/11/12,15:00:23,24.07,205,0.133,0.10,7.64,-159.2,88.8,7.46,11.3
07/11/12,15:05:23,24.17,205,0.133,0.10,7.64,-159.3,89.0,7.46,11.3
07/11/12,15:10:23,24.26,205,0.133,0.10,7.64,-159.1,89.2,7.47,11.3
07/11/12,15:15:23,24.36,205,0.133,0.10,7.64,-159.1,89.3,7.46,11.4
07/11/12,15:20:23,24.45,205,0.133,0.10,7.64,-159.2,89.3,7.45,11.4
07/11/12,15:25:23,24.54,205,0.133,0.10,7.64,-159.1,89.4,7.45,11.4
07/11/12,15:30:23,24.62,205,0.133,0.10,7.64,-159.2,89.5,7.44,11.4
07/11/12,15:35:23,24.70,205,0.133,0.10,7.64,-159.1,89.6,7.44,11.4
07/11/12,15:40:23,24.78,205,0.133,0.10,7.63,-159.1,89.7,7.44,11.4
07/11/12,15:45:23,24.85,205,0.133,0.10,7.63,-159.2,89.7,7.43,11.4
07/11/12,15:50:23,24.92,205,0.134,0.10,7.63,-159.2,89.8,7.43,11.3
07/11/12,15:55:23,24.99,205,0.134,0.10,7.63,-159.2,89.8,7.42,11.4
07/11/12,16:00:23,25.05,206,0.134,0.10,7.63,-159.2,89.9,7.42,11.4
07/11/12,16:05:23,25.11,206,0.134,0.10,7.63,-159.3,90.0,7.42,11.4
07/11/12,16:10:23,25.17,206,0.134,0.10,7.63,-159.4,90.1,7.41,11.4
07/11/12,16:15:23,25.23,206,0.134,0.10,7.63,-159.4,90.1,7.41,11.3
07/11/12,16:20:23,25.29,206,0.134,0.10,7.63,-159.6,90.2,7.41,11.4
07/11/12,16:25:23,25.34,206,0.134,0.10,7.63,-159.5,90.2,7.40,11.4
07/11/12,16:30:23,25.40,206,0.134,0.10,7.63,-159.6,90.2,7.40,11.3
07/11/12,16:35:23,25.45,206,0.134,0.10,7.62,-159.5,90.3,7.40,11.4
07/11/12,16:40:23,25.51,206,0.134,0.10,7.62,-159.7,90.3,7.39,11.4
07/11/12,16:45:23,25.56,206,0.134,0.10,7.62,-159.7,90.3,7.38,11.4
07/11/12,16:50:23,25.61,206,0.134,0.10,7.62,-159.7,90.4,7.38,11.4
07/11/12,16:55:23,25.67,206,0.134,0.10,7.62,-159.7,90.4,7.37,11.4
07/11/12,17:00:23,25.72,206,0.134,0.10,7.62,-159.7,90.2,7.35,11.3
07/11/12,17:05:23,25.76,206,0.134,0.10,7.62,-159.8,90.2,7.34,11.3
07/11/12,17:10:23,25.81,206,0.134,0.10,7.62,-159.8,90.2,7.34,11.4
07/11/12,17:15:23,25.86,206,0.134,0.10,7.62,-160.0,90.1,7.33,11.4
07/11/12,17:20:23,25.91,206,0.134,0.10,7.62,-159.9,90.2,7.33,11.4
07/11/12,17:25:23,25.95,206,0.134,0.10,7.62,-160.0,90.1,7.32,11.4
07/11/12,17:30:23,26.00,206,0.134,0.10,7.62,-159.9,90.1,7.31,11.4
07/11/12,17:35:23,26.04,206,0.134,0.10,7.62,-160.0,90.1,7.30,11.4
07/11/12,17:40:23,26.08,206,0.134,0.10,7.62,-160.2,90.1,7.30,11.3
07/11/12,17:45:23,26.12,206,0.134,0.10,7.62,-160.3,90.0,7.29,11.3
07/11/12,17:50:23,26.08,205,0.134,0.10,7.62,-159.9,90.3,7.31,11.3
07/11/12,17:55:23,25.71,205,0.133,0.10,7.60,-159.4,91.3,7.44,11.3
07/11/12,18:00:23,25.72,206,0.134,0.10,7.60,-156.3,91.8,7.48,11.4
07/11/12,18:05:23,25.68,206,0.134,0.10,7.59,-158.3,91.8,7.49,11.4
07/11/12,18:10:23,25.59,140,0.091,0.06,7.58,-160.8,91.6,7.49,11.3
07/11/12,18:15:23,25.53,203,0.132,0.10,7.61,-160.0,91.6,7.49,11.4
07/11/12,18:20:23,25.44,205,0.133,0.10,7.59,-159.7,91.3,7.48,11.4
07/11/12,18:25:23,25.37,185,0.120,0.09,7.59,-160.2,91.2,7.48,11.3
07/11/12,18:30:23,25.26,131,0.085,0.06,7.59,-159.0,91.2,7.50,11.3
07/11/12,18:35:23,25.17,179,0.117,0.08,7.57,-159.1,90.9,7.49,11.4
