"========","========","=====","======","=====","======","=====","=======","======","======","======="
07/10/12,23:35:24,20.84,208,0.135,0.10,7.94,-70.9,40.7,3.64,11.4
07/10/12,23:40:24,20.82,208,0.135,0.10,7.94,-70.1,40.7,3.64,11.4
07/10/12,23:45:24,20.80,208,0.135,0.10,7.94,-69.5,40.7,3.64,11.3
07/10/12,23:50:24,20.79,208,0.135,0.10,7.95,-70.2,40.7,3.64,11.4
07/10/12,23:55:24,20.77,208,0.135,0.10,7.95,-68.8,40.7,3.64,11.4
07/11/12,00:00:24,20.76,208,0.135,0.10,7.95,-68.7,40.7,3.64,11.4
07/11/12,00:05:24,20.74,208,0.135,0.10,7.95,-68.3,40.7,3.64,11.4
07/11/12,00:10:24,20.72,208,0.135,0.10,7.95,-69.5,40.7,3.65,11.4
07/11/12,00:15:24,20.70,208,0.135,0.10,7.95,-69.2,40.7,3.65,11.4
07/11/12,00:20:24,20.69,208,0.135,0.10,7.96,-67.5,40.7,3.65,11.4
07/11/12,00:25:24,20.67,208,0.135,0.10,7.95,-68.4,40.8,3.66,11.4
07/11/12,00:30:24,20.65,208,0.135,0.10,7.95,-67.0,40.8,3.66,11.4
07/11/12,00:35:24,20.63,208,0.135,0.10,7.95,-67.3,40.8,3.66,11.4
07/11/12,00:40:24,20.61,208,0.135,0.10,7.95,-67.5,40.8,3.66,11.4
07/11/12,00:45:24,20.59,208,0.135,0.10,7.95,-67.3,40.8,3.66,11.4
07/11/12,00:50:24,20.57,208,0.135,0.10,7.94,-66.2,40.8,3.67,11.4
07/11/12,00:55:24,20.55,208,0.135,0.10,7.94,-65.4,40.9,3.67,11.4
07/11/12,01:00:24,20.53,208,0.135,0.10,7.94,-65.3,40.9,3.68,11.4
07/11/12,01:05:24,20.51,208,0.135,0.10,7.93,-64.6,40.9,3.68,11.4
07/11/12,01:10:24,20.49,208,0.135,0.10,7.93,-64.5,41.0,3.69,11.4
07/11/12,01:15:24,20.47,208,0.135,0.10,7.93,-64.0,41.0,3.69,11.4
07/11/12,01:20:24,20.45,208,0.135,0.10,7.93,-62.9,41.1,3.70,11.4
07/11/12,01:25:24,20.43,208,0.135,0.10,7.93,-62.8,41.2,3.71,11.4
07/11/12,01:30:24,20.41,208,0.135,0.10,7.93,-62.2,41.3,3.72,11.4
07/11/12,01:35:24,20.39,208,0.135,0.10,7.94,-61.5,41.4,3.74,11.4
07/11/12,01:40:24,20.37,208,0.135,0.10,7.93,-61.2,41.5,3.75,11.4
07/11/12,01:45:24,20.35,208,0.135,0.10,7.93,-60.4,41.7,3.76,11.4
07/11/12,01:50:24,20.33,208,0.135,0.10,7.93,-60.4,41.8,3.77,11.4
07/11/12,01:55:24,20.31,208,0.135,0.10,7.94,-59.6,41.9,3.79,11.4
07/11/12,02:00:24,20.29,208,0.135,0.10,7.94,-58.9,42.0,3.80,11.4
07/11/12,02:05:24,20.27,208,0.135,0.10,7.93,-58.2,42.1,3.81,11.4
07/11/12,02:10:24,20.25,208,0.135,0.10,7.94,-58.0,42.3,3.82,11.3
07/11/12,02:15:24,20.23,208,0.135,0.10,7.93,-57.6,42.4,3.83,11.4
07/11/12,02:20:24,20.22,208,0.135,0.10,7.93,-57.1,42.4,3.84,11.4
07/11/12,02:25:24,20.20,208,0.135,0.10,7.93,-57.1,42.5,3.85,11.4
07/11/12,02:30:24,20.18,208,0.135,0.10,7.93,-56.0,42.6,3.86,11.4
07/11/12,02:35:24,20.16,208,0.135,0.10,7.92,-55.8,42.6,3.86,11.4
07/11/12,02:40:24,20.14,208,0.135,0.10,7.93,-55.7,42.7,3.87,11.3
07/11/12,02:45:24,20.12,208,0.135,0.10,7.93,-54.5,42.8,3.88,11.4
07/11/12,02:50:24,20.11,208,0.135,0.10,7.92,-54.3,42.8,3.88,11.4
07/11/12,02:55:24,20.09,208,0.135,0.10,7.92,-53.8,42.9,3.89,11.4
07/11/12,03:00:24,20.07,208,0.135,0.10,7.92,-52.8,42.9,3.89,11.4
07/11/12,03:05:24,20.05,208,0.135,0.10,7.92,-52.7,42.9,3.90,11.4
07/11/12,03:10:24,20.03,208,0.135,0.10,7.92,-52.5,43.0,3.91,11.4
07/11/12,03:15:24,20.01,208,0.135,0.10,7.92,-53.0,43.0,3.91,11.4
07/11/12,03:20:24,19.99,208,0.135,0.10,7.92,-53.3,43.1,3.92,11.4
07/11/12,03:25:24,19.97,208,0.135,0.10,7.92,-51.6,43.2,3.92,11.4
07/11/12,03:30:24,19.96,208,0.135,0.10,7.92,-50.7,43.2,3.93,11.3
07/11/12,03:35:24,19.94,208,0.135,0.10,7.92,-50.7,43.2,3.93,11.4
07/11/12,03:40:24,19.92,208,0.135,0.10,7.92,-51.6,43.2,3.93,11.4
07/11/12,03:45:24,19.91,208,0.135,0.10,7.92,-50.4,43.2,3.94,11.4
07/11/12,03:50:24,19.89,208,0.135,0.10,7.92,-49.6,43.2,3.94,11.4
07/11/12,03:55:24,19.87,208,0.135,0.10,7.92,-49.1,43.2,3.94,11.3
07/11/12,04:00:24,19.86,208,0.135,0.10,7.92,-48.2,43.2,3.94,11.4
07/11/12,04:05:24,19.84,208,0.135,0.10,7.92,-47.8,43.3,3.94,11.3
07/11/12,04:10:24,19.83,208,0.135,0.10,7.92,-48.0,43.3,3.95,11.4
07/11/12,04:15:24,19.81,208,0.135,0.10,7.92,-47.6,43.3,3.95,11.3
07/11/12,04:20:24,19.80,208,0.135,0.10,7.92,-48.5,43.2,3.95,11.4
07/11/12,04:25:24,19.78,208,0.135,0.10,7.91,-47.5,43.2,3.95,11.3
07/11/12,04:30:24,19.77,208,0.135,0.10,7.92,-46.6,43.2,3.95,11.4
07/11/12,04:35:24,19.75,208,0.135,0.10,7.91,-46.6,43.2,3.95,11.4
07/11/12,04:40:24,19.74,208,0.135,0.10,7.91,-45.5,43.2,3.95,11.4
07/11/12,04:45:24,19.73,208,0.135,0.10,7.91,-44.3,43.2,3.95,11.3
07/11/12,04:50:24,19.71,208,0.135,0.10,7.91,-44.4,43.2,3.95,11.4
07/11/12,04:55:24,19.70,208,0.135,0.10,7.91,-45.1,43.2,3.95,11.4
07/11/12,05:00:24,19.69,208,0.135,0.10,7.91,-44.5,43.2,3.95,11.4
07/11/12,05:05:24,19.67,208,0.135,0.10,7.91,-43.9,43.3,3.96,11.4
07/11/12,05:10:24,19.66,208,0.135,0.10,7.91,-45.5,43.3,3.96,11.4
07/11/12,05:15:24,19.65,208,0.135,0.10,7.91,-45.2,43.3,3.96,11.3
07/11/12,05:20:24,19.63,208,0.135,0.10,7.90,-42.9,43.3,3.97,11.4
07/11/12,05:25:24,19.62,208,0.135,0.10,7.91,-42.5,43.3,3.97,11.4
07/11/12,05:30:24,19.61,208,0.135,0.10,7.91,-43.2,43.4,3.97,11.3
07/11/12,05:35:24,19.59,208,0.135,0.10,7.90,-42.4,43.4,3.98,11.4
07/11/12,05:40:24,19.58,208,0.135,0.10,7.90,-44.1,43.4,3.98,11.4
07/11/12,05:45:24,19.57,208,0.135,0.10,7.90,-44.3,43.5,3.98,11.4
07/11/12,05:50:24,19.56,208,0.135,0.10,7.90,-43.0,43.5,3.99,11.4
07/11/12,05:55:24,19.54,208,0.135,0.10,7.90,-43.3,43.5,3.99,11.3
07/11/12,06:00:24,19.53,208,0.135,0.10,7.90,-43.2,43.6,4.00,11.4
07/11/12,06:05:24,19.52,208,0.135,0.10,7.90,-42.7,43.6,4.00,11.4
07/11/12,06:10:24,19.51,208,0.135,0.10,7.90,-40.8,43.7,4.01,11.4
07/11/12,06:15:24,19.49,208,0.135,0.10,7.90,-43.0,43.7,4.01,11.3
07/11/12,06:20:24,19.48,208,0.135,0.10,7.90,-41.5,43.8,4.02,11.4
07/11/12,06:25:24,19.47,208,0.135,0.10,7.90,-41.6,43.8,4.03,11.4
07/11/12,06:30:24,19.46,208,0.135,0.10,7.90,-40.7,43.9,4.03,11.4
07/11/12,06:35:24,19.44,208,0.135,0.10,7.90,-40.5,44.0,4.04,11.3
07/11/12,06:40:24,19.43,208,0.135,0.10,7.90,-40.1,44.1,4.05,11.3
07/11/12,06:45:24,19.33,207,0.134,0.10,7.91,-64.5,49.0,4.52,11.3
07/11/12,06:50:24,19.32,207,0.134,0.10,7.91,-66.5,49.5,4.56,11.4
07/11/12,06:55:24,19.31,206,0.134,0.10,7.91,-66.2,49.6,4.57,11.3
07/11/12,07:00:24,19.30,206,0.134,0.10,7.91,-65.2,49.5,4.56,11.3
07/11/12,07:05:24,19.29,206,0.134,0.10,7.91,-64.7,49.4,4.56,11.4
07/11/12,07:10:24,19.27,206,0.134,0.10,7.91,-65.2,49.3,4.55,11.3
07/11/12,07:15:24,19.26,207,0.134,0.10,7.91,-64.1,49.3,4.55,11.3
07/11/12,07:20:24,19.24,207,0.134,0.10,7.91,-63.7,49.2,4.54,11.3
07/11/12,07:25:24,19.22,207,0.134,0.10,7.91,-62.6,49.1,4.53,11.3
07/11/12,07:30:24,19.21,207,0.134,0.10,7.91,-61.7,49.0,4.52,11.3
07/11/12,07:35:24,19.19,207,0.134,0.10,7.91,-60.7,48.9,4.51,11.3
07/11/12,07:40:24,19.15,205,0.134,0.10,7.90,-109.7,50.8,4.69,11.3
07/11/12,07:45:24,19.12,209,0.136,0.10,7.91,-123.0,55.3,5.12,11.4
07/11/12,07:50:24,19.01,166,0.108,0.08,7.89,-69.2,58.9,5.46,11.3
07/11/12,07:55:24,18.96,19,0.012,0.01,7.88,-61.0,66.9,6.21,11.3
07/11/12,08:00:24,18.95,149,0.097,0.07,7.87,-64.3,71.2,6.61,11.4
07/11/12,08:05:24,18.93,209,0.136,0.10,7.87,-64.3,75.3,6.99,11.3
07/11/12,08:10:24,18.91,206,0.134,0.10,7.86,-65.7,77.6,7.21,11.3
07/11/12,08:15:24,18.90,173,0.112,0.08,7.85,-69.3,79.7,7.41,11.3
07/11/12,08:20:24,18.89,207,0.135,0.10,7.85,-68.2,81.2,7.54,11.3
07/11/12,08:25:24,18.89,74,0.048,0.03,7.84,-67.7,82.7,7.69,11.4
07/11/12,08:30:24,18.89,192,0.124,0.09,7.85,-59.4,83.7,7.78,11.3
07/11/12,08:35:24,18.96,196,0.128,0.09,7.85,-60.1,82.8,7.69,11.3
07/11/12,08:40:24,18.98,197,0.128,0.09,7.86,-59.6,82.2,7.62,11.3
07/11/12,08:45:24,19.01,197,0.128,0.09,7.85,-59.7,81.6,7.56,11.3
07/11/12,08:50:24,18.97,208,0.135,0.10,7.85,-59.8,81.9,7.59,11.3
07/11/12,08:55:24,19.01,208,0.135,0.10,7.85,-59.6,81.4,7.54,11.3
07/11/12,09:00:24,19.05,208,0.135,0.10,7.85,-59.6,80.9,7.50,11.3
07/11/12,09:05:24,19.10,208,0.135,0.10,7.85,-58.7,80.5,7.45,11.3
07/11/12,09:10:24,19.15,208,0.135,0.10,7.85,-60.1,80.0,7.40,11.3
07/11/12,09:15:24,19.20,208,0.135,0.10,7.84,-58.7,79.6,7.35,11.3
07/11/12,09:20:24,19.26,208,0.135,0.10,7.84,-54.9,79.4,7.32,11.3
07/11/12,09:25:24,19.31,208,0.135,0.10,7.84,-59.7,79.3,7.30,11.3
07/11/12,09:30:24,19.37,208,0.135,0.10,7.84,-59.0,79.3,7.30,11.3
07/11/12,09:35:24,19.42,208,0.135,0.10,7.84,-59.4,79.4,7.30,11.3
07/11/12,09:40:24,19.48,208,0.135,0.10,7.84,-60.1,79.4,7.29,11.3
07/11/12,09:45:24,19.55,208,0.135,0.10,7.83,-60.2,79.4,7.28,11.4
07/11/12,09:50:24,19.62,208,0.135,0.10,7.84,-60.9,79.4,7.27,11.3
07/11/12,09:55:24,19.70,208,0.135,0.10,7.83,-61.0,79.5,7.27,11.4
07/11/12,10:00:24,19.78,208,0.135,0.10,7.83,-61.4,79.6,7.27,11.3
07/11/12,10:05:24,19.86,208,0.135,0.10,7.83,-61.9,79.8,7.27,11.3
07/11/12,10:10:24,19.94,208,0.135,0.10,7.83,-62.1,80.0,7.28,11.3
07/11/12,10:15:24,20.02,208,0.135,0.10,7.83,-62.9,80.1,7.28,11.3
07/11/12,10:20:24,20.09,208,0.135,0.10,7.83,-63.5,80.3,7.29,11.3
07/11/12,10:25:24,20.16,208,0.135,0.10,7.83,-65.0,80.5,7.29,11.3
07/11/12,10:30:24,20.24,208,0.135,0.10,7.83,-65.7,80.6,7.29,11.3
07/11/12,10:35:24,20.32,208,0.135,0.10,7.83,-66.5,80.7,7.29,11.3
07/11/12,10:40:24,20.40,208,0.135,0.10,7.83,-65.1,80.7,7.28,11.3
07/11/12,10:45:24,20.49,208,0.135,0.10,7.83,-68.4,80.8,7.27,11.3
07/11/12,10:50:24,20.59,208,0.135,0.10,7.83,-69.1,80.8,7.26,11.3
07/11/12,10:55:24,20.69,208,0.135,0.10,7.83,-69.6,80.9,7.25,11.3
07/11/12,11:00:24,20.80,208,0.135,0.10,7.83,-70.9,80.9,7.24,11.3
07/11/12,11:05:24,20.93,208,0.135,0.10,7.83,-71.8,80.9,7.22,11.3
07/11/12,11:10:24,21.06,208,0.135,0.10,7.83,-72.1,81.0,7.21,11.3
07/11/12,11:15:24,21.21,208,0.135,0.10,7.83,-73.2,81.2,7.21,11.3
07/11/12,11:20:24,21.38,208,0.135,0.10,7.83,-72.8,81.5,7.21,11.4
07/11/12,11:25:24,21.57,208,0.135,0.10,7.83,-74.4,81.9,7.22,11.3
07/11/12,11:30:24,21.78,207,0.135,0.10,7.83,-73.9,82.2,7.22,11.3
07/11/12,11:35:24,22.01,207,0.135,0.10,7.82,-75.4,82.5,7.21,11.3
07/11/12,11:40:24,22.23,207,0.135,0.10,7.82,-75.1,82.7,7.20,11.4
07/11/12,11:45:24,22.46,207,0.135,0.10,7.82,-76.8,82.9,7.18,11.4
07/11/12,11:50:24,22.68,207,0.135,0.10,7.82,-77.3,83.1,7.17,11.3
07/11/12,11:55:24,22.90,207,0.135,0.10,7.82,-78.7,83.3,7.15,11.3
07/11/12,12:00:24,23.13,207,0.135,0.10,7.83,-79.4,83.5,7.14,11.3
07/11/12,12:05:24,23.35,208,0.135,0.10,7.83,-80.9,83.6,7.12,11.3
07/11/12,12:10:24,23.58,208,0.135,0.10,7.82,-81.6,83.8,7.10,11.3
07/11/12,12:15:24,21.94,212,0.138,0.10,7.81,-91.7,87.2,7.63,11.4
07/11/12,12:20:24,22.14,212,0.138,0.10,7.82,-86.8,87.4,7.62,11.4
07/11/12,12:25:24,22.28,212,0.138,0.10,7.81,-97.3,88.3,7.68,11.4
07/11/12,12:30:24,22.36,211,0.137,0.10,7.80,-102.8,88.9,7.72,11.4
07/11/12,12:35:24,22.38,212,0.138,0.10,7.79,-128.1,89.2,7.74,11.3
07/11/12,12:40:24,22.39,155,0.101,0.07,7.80,-121.0,89.1,7.73,11.3
07/11/12,12:45:24,22.40,212,0.138,0.10,7.78,-115.4,89.8,7.79,11.3
07/11/12,12:50:24,22.42,212,0.138,0.10,7.78,-105.0,89.8,7.79,11.4
07/11/12,12:55:24,22.41,211,0.137,0.10,7.77,-111.2,89.9,7.80,11.3
07/11/12,13:00:24,22.39,212,0.138,0.10,7.77,-117.4,89.8,7.79,11.3
07/11/12,13:05:24,22.37,212,0.138,0.10,7.76,-106.8,89.9,7.80,11.3
07/11/12,13:10:24,22.41,212,0.138,0.10,7.78,-103.9,88.5,7.67,11.3
07/11/12,13:15:24,22.56,212,0.138,0.10,7.77,-103.7,87.9,7.60,11.4
07/11/12,13:20:24,22.62,212,0.138,0.10,7.76,-103.7,88.0,7.60,11.4
07/11/12,13:25:24,22.69,212,0.138,0.10,7.76,-108.5,89.5,7.72,11.3
07/11/12,13:30:24,22.78,212,0.138,0.10,7.76,-109.4,89.7,7.72,11.3
07/11/12,13:35:24,22.82,212,0.138,0.10,7.76,-138.1,89.6,7.71,11.3
07/11/12,13:40:24,22.86,212,0.138,0.10,7.76,-107.3,89.2,7.67,11.4
07/11/12,13:45:24,22.86,212,0.138,0.10,7.76,-112.0,89.1,7.66,11.3
07/11/12,13:50:24,22.87,213,0.138,0.10,7.75,-151.2,89.3,7.68,11.3
07/11/12,13:55:24,22.87,212,0.138,0.10,7.74,-107.8,89.4,7.68,11.3
07/11/12,14:00:24,22.88,213,0.138,0.10,7.74,-107.4,89.4,7.68,11.3
07/11/12,14:05:24,22.89,213,0.138,0.10,7.73,-107.3,89.7,7.71,11.3
07/11/12,14:10:24,22.89,213,0.138,0.10,7.73,-108.3,89.8,7.72,11.3
07/11/12,14:15:24,22.89,213,0.138,0.10,7.73,-107.3,89.6,7.70,11.4
07/11/12,14:20:24,22.91,213,0.138,0.10,7.74,-107.4,88.2,7.57,11.3
07/11/12,14:25:24,22.92,213,0.138,0.10,7.73,-106.3,87.8,7.54,11.3
07/11/12,14:30:24,22.96,213,0.138,0.10,7.73,-103.1,88.0,7.55,11.3
07/11/12,14:35:24,22.99,213,0.138,0.10,7.72,-101.4,88.6,7.60,11.3
07/11/12,14:40:24,23.03,213,0.138,0.10,7.72,-101.0,88.4,7.58,11.4
07/11/12,14:45:24,23.07,213,0.139,0.10,7.71,-100.2,88.3,7.56,11.4
07/11/12,14:50:24,23.11,213,0.139,0.10,7.71,-100.1,88.3,7.55,11.3
07/11/12,14:55:24,23.16,213,0.139,0.10,7.71,-99.9,88.3,7.55,11.3
07/11/12,15:00:24,23.21,213,0.139,0.10,7.70,-99.1,88.2,7.54,11.3
07/11/12,15:05:24,23.27,213,0.139,0.10,7.70,-98.8,88.2,7.52,11.3
07/11/12,15:10:24,23.33,213,0.139,0.10,7.70,-99.4,88.2,7.51,11.3
07/11/12,15:15:24,23.39,213,0.139,0.10,7.70,-99.7,88.2,7.51,11.3
07/11/12,15:20:24,23.45,213,0.139,0.10,7.70,-100.0,88.4,7.51,11.3
07/11/12,15:25:24,23.51,213,0.139,0.10,7.70,-100.4,88.4,7.51,11.3
07/11/12,15:30:24,23.58,213,0.139,0.10,7.69,-100.2,88.5,7.51,11.3
07/11/12,15:35:24,23.64,214,0.139,0.10,7.69,-100.6,88.6,7.51,11.4
07/11/12,15:40:24,23.71,214,0.139,0.10,7.69,-101.0,88.7,7.51,11.3
07/11/12,15:45:24,23.78,214,0.139,0.10,7.69,-101.4,88.9,7.51,11.3
07/11/12,15:50:24,23.84,214,0.139,0.10,7.69,-101.6,89.0,7.51,11.4
07/11/12,15:55:24,23.91,214,0.139,0.10,7.69,-102.1,89.1,7.51,11.3
07/11/12,16:00:24,23.98,214,0.139,0.10,7.69,-102.5,89.1,7.50,11.4
07/11/12,16:05:24,24.05,214,0.139,0.10,7.69,-103.0,89.3,7.50,11.3
07/11/12,16:10:24,24.11,214,0.139,0.10,7.69,-103.6,89.3,7.50,11.3
07/11/12,16:15:24,24.18,214,0.139,0.10,7.69,-104.1,89.4,7.49,11.4
07/11/12,16:20:24,24.24,214,0.139,0.10,7.69,-104.3,89.4,7.49,11.4
07/11/12,16:25:24,24.31,214,0.139,0.10,7.69,-104.9,89.4,7.48,11.3
07/11/12,16:30:24,24.37,214,0.139,0.10,7.69,-105.0,89.5,7.48,11.4
07/11/12,16:35:24,24.44,214,0.139,0.10,7.69,-105.7,89.5,7.47,11.4
07/11/12,16:40:24,24.50,214,0.139,0.10,7.69,-106.0,89.6,7.47,11.3
07/11/12,16:45:24,24.56,214,0.139,0.10,7.69,-106.3,89.6,7.46,11.3
07/11/12,16:50:24,24.63,214,0.139,0.10,7.69,-106.6,89.6,7.46,11.3
07/11/12,16:55:24,24.69,214,0.139,0.10,7.69,-107.1,89.6,7.45,11.3
07/11/12,17:00:24,24.75,214,0.139,0.10,7.69,-107.7,89.7,7.44,11.3
07/11/12,17:05:24,24.81,214,0.139,0.10,7.69,-107.9,89.7,7.44,11.4
07/11/12,17:10:24,24.87,214,0.139,0.10,7.69,-108.3,89.7,7.43,11.3
07/11/12,17:15:24,24.93,214,0.139,0.10,7.69,-108.6,89.7,7.42,11.4
07/11/12,17:20:24,24.99,214,0.139,0.10,7.69,-109.2,89.7,7.41,11.3
07/11/12,17:25:24,25.04,214,0.139,0.10,7.68,-109.3,89.7,7.41,11.3
07/11/12,17:30:24,25.10,214,0.139,0.10,7.68,-110.0,89.8,7.40,11.4
07/11/12,17:35:24,25.16,214,0.139,0.10,7.69,-110.0,89.8,7.40,11.4
07/11/12,17:40:24,25.21,214,0.139,0.10,7.68,-110.5,89.7,7.38,11.3
07/11/12,17:45:24,25.27,214,0.139,0.10,7.68,-110.8,89.8,7.38,11.4
07/11/12,17:50:24,25.32,215,0.140,0.10,7.68,-111.2,90.4,7.42,11.3
07/11/12,17:55:24,25.66,214,0.139,0.10,7.68,-114.3,89.8,7.32,11.3
07/11/12,18:00:24,25.68,214,0.139,0.10,7.68,-116.1,90.3,7.36,11.3
07/11/12,18:05:24,25.64,214,0.139,0.10,7.67,-115.4,90.5,7.38,11.3
07/11/12,18:10:24,25.57,214,0.139,0.10,7.66,-115.8,90.5,7.40,11.3
07/11/12,18:15:24,25.50,214,0.139,0.10,7.66,-123.4,90.5,7.40,11.4
07/11/12,18:20:24,25.44,214,0.139,0.10,7.67,-118.1,90.4,7.40,11.3
07/11/12,18:25:24,25.33,214,0.139,0.10,7.66,-119.6,90.2,7.41,11.3
07/11/12,18:30:24,25.22,214,0.139,0.10,7.65,-118.8,90.1,7.41,11.3
07/11/12,18:35:24,25.12,214,0.139,0.10,7.65,-119.3,90.0,7.42,11.4
07/11/12,18:40:24,24.99,214,0.139,0.10,7.64,-119.9,89.9,7.43,11.4
07/11/12,18:45:24,24.95,214,0.139,0.10,7.65,-119.3,89.7,7.41,11.3
07/11/12,18:50:24,24.91,214,0.139,0.10,7.65,-119.0,89.4,7.40,11.3
07/11/12,18:55:24,24.95,214,0.139,0.10,7.64,-117.2,89.6,7.41,11.3
07/11/12,19:00:24,24.96,214,0.139,0.10,7.65,-117.0,89.6,7.41,11.3
07/11/12,19:05:24,24.98,214,0.139,0.10,7.65,-116.3,89.6,7.40,11.3
