"========","========","=====","======","=====","======","=====","=======","======","======","======="
07/10/12,23:50:35,20.79,140,0.091,0.07,6.66,12.2,92.5,8.28,11.3
07/10/12,23:55:35,20.76,140,0.091,0.07,6.66,12.6,92.4,8.28,11.3
07/11/12,00:00:35,20.72,140,0.091,0.07,6.66,13.1,92.4,8.28,11.3
07/11/12,00:05:35,20.68,140,0.091,0.07,6.66,13.9,92.3,8.28,11.3
07/11/12,00:10:35,20.64,140,0.091,0.07,6.66,14.5,92.3,8.28,11.3
07/11/12,00:15:35,20.60,140,0.091,0.07,6.66,15.4,92.3,8.29,11.3
07/11/12,00:20:35,20.56,140,0.091,0.07,6.66,16.1,92.2,8.29,11.3
07/11/12,00:25:35,20.51,140,0.091,0.07,6.66,16.7,92.1,8.29,11.3
07/11/12,00:30:35,20.47,140,0.091,0.07,6.66,17.4,92.0,8.28,11.3
07/11/12,00:35:35,20.43,140,0.091,0.07,6.66,17.9,91.9,8.29,11.3
07/11/12,00:40:35,20.39,140,0.091,0.07,6.66,18.4,91.8,8.28,11.3
07/11/12,00:45:35,20.35,140,0.091,0.07,6.65,19.3,91.8,8.29,11.3
07/11/12,00:50:35,20.30,140,0.091,0.07,6.65,20.0,91.7,8.29,11.3
07/11/12,00:55:35,20.27,140,0.091,0.07,6.66,20.5,91.7,8.29,11.3
07/11/12,01:00:35,20.23,140,0.091,0.07,6.65,21.7,91.6,8.29,11.3
07/11/12,01:05:35,20.19,140,0.091,0.07,6.65,22.2,91.6,8.30,11.3
07/11/12,01:10:35,20.15,140,0.091,0.07,6.65,22.6,91.5,8.30,11.3
07/11/12,01:15:35,20.12,140,0.091,0.07,6.65,23.2,91.5,8.30,11.3
07/11/12,01:20:35,20.08,140,0.091,0.07,6.65,23.6,91.4,8.30,11.3
07/11/12,01:25:35,20.04,140,0.091,0.07,6.65,24.0,91.3,8.29,11.3
07/11/12,01:30:35,20.01,140,0.091,0.07,6.65,24.4,91.3,8.30,11.3
07/11/12,01:35:35,19.98,140,0.091,0.07,6.65,24.7,91.2,8.30,11.3
07/11/12,01:40:35,19.94,140,0.091,0.07,6.65,25.3,91.2,8.30,11.3
07/11/12,01:45:35,19.91,140,0.091,0.07,6.65,25.5,91.1,8.30,11.3
07/11/12,01:50:35,19.88,140,0.091,0.07,6.65,26.2,91.1,8.30,11.3
07/11/12,01:55:35,19.84,140,0.091,0.07,6.65,26.7,91.0,8.30,11.3
07/11/12,02:00:35,19.81,140,0.091,0.07,6.65,27.2,91.0,8.30,11.3
07/11/12,02:05:35,19.78,140,0.091,0.07,6.65,27.0,90.9,8.30,11.3
07/11/12,02:10:35,19.75,140,0.091,0.07,6.65,27.5,90.9,8.30,11.3
07/11/12,02:15:35,19.72,140,0.091,0.07,6.65,27.9,90.8,8.30,11.3
07/11/12,02:20:35,19.70,140,0.091,0.07,6.65,28.5,90.8,8.30,11.3
07/11/12,02:25:35,19.67,140,0.091,0.07,6.64,28.9,90.8,8.31,11.3
07/11/12,02:30:35,19.64,140,0.091,0.07,6.65,28.8,90.7,8.31,11.3
07/11/12,02:35:35,19.61,140,0.091,0.07,6.65,29.3,90.7,8.31,11.3
07/11/12,02:40:35,19.59,140,0.091,0.07,6.65,29.4,90.6,8.30,11.3
07/11/12,02:45:35,19.56,140,0.091,0.07,6.65,29.8,90.6,8.31,11.2
07/11/12,02:50:35,19.53,140,0.091,0.07,6.64,30.2,90.5,8.30,11.3
07/11/12,02:55:35,19.51,140,0.091,0.07,6.64,30.5,90.5,8.30,11.3
07/11/12,03:00:35,19.48,140,0.091,0.07,6.64,30.7,90.4,8.30,11.3
07/11/12,03:05:35,19.46,140,0.091,0.07,6.64,30.7,90.3,8.30,11.3
07/11/12,03:10:35,19.43,140,0.091,0.07,6.64,31.3,90.3,8.30,11.3
07/11/12,03:15:35,19.40,140,0.091,0.07,6.64,31.5,90.3,8.30,11.2
07/11/12,03:20:35,19.38,140,0.091,0.07,6.64,31.6,90.2,8.30,11.3
07/11/12,03:25:35,19.36,140,0.091,0.07,6.64,31.8,90.1,8.30,11.3
07/11/12,03:30:35,19.33,140,0.091,0.07,6.64,31.9,90.1,8.30,11.3
07/11/12,03:35:35,19.31,140,0.091,0.07,6.64,32.2,90.1,8.30,11.3
07/11/12,03:40:35,19.29,140,0.091,0.07,6.64,32.5,90.1,8.30,11.3
07/11/12,03:45:35,19.27,140,0.091,0.07,6.64,32.8,90.1,8.31,11.2
07/11/12,03:50:35,19.25,140,0.091,0.07,6.64,33.1,90.1,8.31,11.3
07/11/12,03:55:35,19.23,139,0.091,0.07,6.64,33.2,90.0,8.31,11.3
07/11/12,04:00:35,19.21,139,0.091,0.07,6.64,33.1,89.9,8.30,11.2
07/11/12,04:05:35,19.20,139,0.091,0.07,6.64,33.2,89.9,8.31,11.2
07/11/12,04:10:35,19.18,139,0.091,0.07,6.64,33.1,89.9,8.31,11.3
07/11/12,04:15:35,19.16,139,0.091,0.07,6.64,33.3,89.9,8.31,11.2
07/11/12,04:20:35,19.15,139,0.091,0.07,6.63,33.4,89.9,8.31,11.2
07/11/12,04:25:35,19.13,139,0.091,0.07,6.64,33.4,89.8,8.31,11.3
07/11/12,04:30:35,19.12,139,0.091,0.07,6.63,33.8,89.8,8.31,11.3
07/11/12,04:35:35,19.11,139,0.091,0.07,6.64,33.7,89.7,8.30,11.3
07/11/12,04:40:35,19.09,139,0.091,0.07,6.63,33.8,89.7,8.31,11.3
07/11/12,04:45:35,19.08,139,0.091,0.07,6.63,34.0,89.7,8.30,11.2
07/11/12,04:50:35,19.07,139,0.091,0.07,6.63,33.9,89.7,8.30,11.3
07/11/12,04:55:35,19.06,139,0.091,0.07,6.63,33.9,89.6,8.30,11.3
07/11/12,05:00:35,19.04,139,0.091,0.07,6.63,33.9,89.5,8.30,11.3
07/11/12,05:05:35,19.03,139,0.091,0.07,6.64,34.0,89.5,8.30,11.2
07/11/12,05:10:35,19.02,139,0.091,0.07,6.63,34.2,89.5,8.30,11.3
07/11/12,05:15:35,19.01,139,0.091,0.07,6.63,33.7,89.4,8.29,11.2
07/11/12,05:20:35,19.00,139,0.091,0.07,6.63,33.8,89.4,8.29,11.2
07/11/12,05:25:35,18.99,139,0.091,0.07,6.63,34.1,89.4,8.29,11.2
07/11/12,05:30:35,18.97,139,0.091,0.07,6.63,34.3,89.3,8.29,11.2
07/11/12,05:35:35,18.96,139,0.091,0.07,6.63,34.3,89.2,8.28,11.3
07/11/12,05:40:35,18.95,139,0.091,0.07,6.63,34.3,89.2,8.28,11.3
07/11/12,05:45:35,18.94,139,0.091,0.07,6.63,34.4,89.2,8.28,11.2
07/11/12,05:50:35,18.93,139,0.091,0.07,6.63,34.7,89.1,8.27,11.3
07/11/12,05:55:35,18.92,139,0.091,0.07,6.63,34.8,89.1,8.28,11.2
07/11/12,06:00:35,18.91,139,0.091,0.07,6.63,34.7,89.0,8.27,11.3
07/11/12,06:05:35,18.90,139,0.091,0.07,6.63,35.0,88.9,8.26,11.2
07/11/12,06:10:35,18.89,139,0.091,0.07,6.63,35.1,88.9,8.26,11.3
07/11/12,06:15:35,18.88,139,0.091,0.07,6.63,35.2,88.9,8.26,11.2
07/11/12,06:20:35,18.87,139,0.091,0.07,6.63,35.5,88.8,8.26,11.3
07/11/12,06:25:35,18.85,139,0.091,0.07,6.63,35.8,88.8,8.26,11.2
07/11/12,06:30:35,18.84,139,0.091,0.07,6.63,36.3,88.8,8.26,11.3
07/11/12,06:35:35,18.83,139,0.091,0.07,6.63,36.3,88.7,8.25,11.2
07/11/12,06:40:35,18.81,139,0.091,0.07,6.63,36.8,88.7,8.26,11.2
07/11/12,06:45:35,18.71,139,0.090,0.07,6.63,43.1,90.2,8.42,11.3
07/11/12,06:50:35,18.70,139,0.090,0.07,6.64,40.6,89.7,8.37,11.3
07/11/12,06:55:35,18.70,139,0.090,0.07,6.64,40.3,89.5,8.36,11.2
07/11/12,07:00:35,18.68,139,0.090,0.07,6.64,40.8,89.4,8.34,11.2
07/11/12,07:05:35,18.66,139,0.090,0.07,6.64,41.5,89.2,8.33,11.2
07/11/12,07:10:35,18.63,139,0.090,0.07,6.64,41.9,89.1,8.32,11.2
07/11/12,07:15:35,18.61,139,0.090,0.07,6.64,43.0,88.9,8.31,11.2
07/11/12,07:20:35,18.58,139,0.090,0.07,6.64,42.6,88.9,8.31,11.2
07/11/12,07:25:35,18.56,139,0.090,0.07,6.64,40.0,88.6,8.29,11.2
07/11/12,07:30:35,18.54,139,0.090,0.07,6.63,38.9,88.5,8.29,11.3
07/11/12,07:35:35,18.52,139,0.090,0.07,6.64,39.9,88.5,8.28,11.2
07/11/12,07:40:35,18.48,140,0.091,0.07,6.62,-7.1,89.7,8.41,11.2
07/11/12,07:45:35,18.45,182,0.119,0.09,6.62,113.1,90.6,8.50,11.2
07/11/12,07:50:36,18.39,259,0.168,0.12,6.61,94.1,92.1,8.65,11.2
07/11/12,07:55:36,18.36,259,0.168,0.12,6.60,57.7,94.7,8.89,11.2
07/11/12,08:00:36,18.35,259,0.168,0.12,6.61,49.0,96.0,9.02,11.2
07/11/12,08:05:36,18.34,259,0.168,0.12,6.62,48.0,97.0,9.11,11.2
07/11/12,08:10:36,18.33,259,0.168,0.12,6.61,47.9,97.6,9.17,11.2
07/11/12,08:15:36,18.32,259,0.168,0.12,6.61,47.1,98.1,9.22,11.2
07/11/12,08:20:36,18.32,259,0.168,0.12,6.62,34.2,98.5,9.26,11.2
07/11/12,08:25:36,18.32,259,0.168,0.12,6.60,29.9,98.9,9.29,11.2
07/11/12,08:30:36,18.33,259,0.168,0.12,6.60,51.5,99.1,9.32,11.2
07/11/12,08:35:36,18.34,142,0.092,0.07,6.60,-38.4,99.2,9.32,11.2
07/11/12,08:40:36,18.36,155,0.101,0.07,6.63,16.8,98.5,9.25,11.2
07/11/12,08:45:36,18.38,225,0.146,0.11,6.60,23.4,99.3,9.32,11.2
07/11/12,08:50:36,18.42,259,0.168,0.12,6.60,46.9,99.4,9.33,11.2
07/11/12,08:55:36,18.52,257,0.167,0.12,6.60,26.6,99.7,9.34,11.3
07/11/12,09:00:36,18.64,258,0.168,0.12,6.59,17.3,100.2,9.35,11.2
07/11/12,09:05:35,18.79,151,0.098,0.07,6.60,20.0,100.4,9.35,11.2
07/11/12,09:10:35,18.96,211,0.137,0.10,6.59,17.1,100.7,9.35,11.2
07/11/12,09:15:35,19.14,259,0.168,0.12,6.57,14.3,100.9,9.33,11.2
07/11/12,09:20:36,19.33,258,0.168,0.12,6.56,14.8,101.1,9.32,11.2
07/11/12,09:25:35,19.53,160,0.104,0.08,6.57,9.7,101.4,9.30,11.2
07/11/12,09:30:35,19.71,247,0.161,0.12,6.57,3.0,101.4,9.27,11.1
07/11/12,09:35:35,19.93,239,0.156,0.11,6.57,12.1,101.6,9.25,11.2
07/11/12,09:40:35,20.12,256,0.166,0.12,6.57,-2.1,101.6,9.21,11.2
07/11/12,09:45:35,20.29,227,0.148,0.11,6.58,-68.5,101.6,9.18,11.2
07/11/12,09:50:35,20.42,259,0.168,0.12,6.58,-64.8,101.8,9.18,11.2
07/11/12,09:55:36,20.50,259,0.168,0.12,6.59,25.6,101.9,9.17,11.2
07/11/12,10:00:36,20.69,259,0.168,0.12,6.59,14.6,101.6,9.11,11.2
07/11/12,10:05:36,21.15,256,0.167,0.12,6.57,2.3,101.4,9.01,11.2
07/11/12,10:10:36,23.58,5,0.003,0.00,4.45,22.1,95.6,8.11,11.2
07/11/12,10:15:36,23.74,3,0.002,0.00,4.15,38.5,96.1,8.13,11.2
07/11/12,10:20:36,25.56,1,0.001,0.00,4.22,44.6,94.1,7.70,11.2
07/11/12,10:25:36,23.23,47,0.031,0.02,6.53,23.7,93.4,7.98,11.2
07/11/12,10:30:35,23.24,47,0.031,0.02,6.66,-19.1,93.2,7.96,11.2
07/11/12,10:35:36,23.26,47,0.031,0.02,6.70,-23.2,93.1,7.95,11.2
07/11/12,10:40:35,23.27,47,0.031,0.02,6.72,-23.8,93.2,7.95,11.2
07/11/12,10:45:35,23.28,47,0.030,0.02,6.73,-24.9,93.1,7.95,11.2
07/11/12,10:50:35,23.29,47,0.030,0.02,6.74,-25.3,93.2,7.95,11.2
07/11/12,10:55:35,23.32,47,0.030,0.02,6.75,-25.5,93.3,7.95,11.2
07/11/12,11:00:35,23.28,47,0.031,0.02,6.77,-26.1,93.3,7.96,11.2
07/11/12,11:05:35,23.32,47,0.031,0.02,6.77,-26.8,93.4,7.96,11.2
07/11/12,11:10:35,23.34,47,0.030,0.02,6.77,-26.7,93.4,7.96,11.2
07/11/12,11:15:35,23.33,47,0.030,0.02,6.78,-27.1,93.4,7.97,11.2
07/11/12,11:20:35,23.36,47,0.030,0.02,6.77,-26.6,93.6,7.97,11.2
07/11/12,11:25:35,23.35,47,0.030,0.02,6.78,-26.9,93.5,7.97,11.2
07/11/12,11:30:35,23.33,47,0.030,0.02,6.79,-27.5,93.5,7.97,11.2
07/11/12,11:35:35,23.37,47,0.031,0.02,6.81,-28.6,93.6,7.97,11.2
07/11/12,11:40:35,23.37,47,0.030,0.02,6.78,-27.9,93.5,7.96,11.2
07/11/12,11:45:35,23.38,47,0.030,0.02,6.79,-27.4,93.7,7.98,11.2
07/11/12,11:50:35,23.40,47,0.030,0.02,6.80,-27.9,93.7,7.98,11.2
07/11/12,11:55:35,23.41,47,0.030,0.02,6.79,-27.4,93.7,7.98,11.2
07/11/12,12:00:35,23.43,47,0.030,0.02,6.80,-28.1,93.8,7.98,11.2
07/11/12,12:05:35,23.44,47,0.030,0.02,6.80,-28.3,93.8,7.98,11.2
07/11/12,12:10:35,23.42,47,0.030,0.02,6.80,-30.9,93.8,7.98,11.3
07/11/12,12:15:35,23.43,47,0.030,0.02,6.81,-28.8,93.8,7.98,11.2
07/11/12,12:20:35,23.46,47,0.030,0.02,6.81,-28.7,93.9,7.98,11.2
07/11/12,12:25:35,23.47,47,0.030,0.02,6.83,-29.2,93.9,7.98,11.2
07/11/12,12:30:35,23.50,47,0.031,0.02,6.83,-29.5,93.9,7.98,11.2
07/11/12,12:35:35,23.52,47,0.031,0.02,6.82,-30.1,93.8,7.97,11.2
07/11/12,12:40:35,23.54,47,0.031,0.02,6.82,-30.2,93.8,7.97,11.2
07/11/12,12:45:35,23.61,47,0.031,0.02,6.82,-29.5,93.9,7.97,11.3
07/11/12,12:50:35,23.48,47,0.031,0.02,6.82,-29.6,93.9,7.98,11.2
07/11/12,12:55:35,23.64,47,0.031,0.02,6.83,-30.2,94.1,7.97,11.2
07/11/12,13:00:35,23.65,47,0.031,0.02,6.82,-30.2,94.1,7.97,11.2
07/11/12,13:05:35,23.71,47,0.031,0.02,6.83,-30.9,94.0,7.96,11.2
07/11/12,13:10:35,23.74,47,0.031,0.02,6.83,-31.0,94.1,7.96,11.2
07/11/12,13:15:35,23.67,47,0.031,0.02,6.82,-30.5,94.2,7.98,11.2
07/11/12,13:20:35,23.65,47,0.031,0.02,6.80,-29.7,94.2,7.98,11.2
07/11/12,13:25:35,23.73,47,0.031,0.02,6.83,-31.2,94.3,7.98,11.2
07/11/12,13:30:35,23.76,47,0.031,0.02,6.83,-31.5,94.3,7.97,11.2
07/11/12,13:35:36,23.84,47,0.031,0.02,6.83,-31.6,94.1,7.94,11.2
07/11/12,13:40:35,23.72,47,0.031,0.02,6.83,-31.1,94.2,7.97,11.2
07/11/12,13:45:35,23.86,47,0.031,0.02,6.83,-31.1,94.7,7.99,11.2
07/11/12,13:50:35,23.65,47,0.031,0.02,6.83,-31.1,94.2,7.98,11.2
07/11/12,13:55:35,23.61,47,0.031,0.02,6.83,-30.4,93.9,7.96,11.2
07/11/12,14:00:35,23.77,47,0.031,0.02,6.83,-33.9,93.8,7.93,11.2
07/11/12,14:05:35,23.61,47,0.031,0.02,6.83,-30.6,93.8,7.95,11.2
07/11/12,14:10:35,23.60,47,0.031,0.02,6.82,-51.0,93.6,7.94,11.2
07/11/12,14:15:35,23.60,47,0.031,0.02,6.83,-54.9,93.5,7.93,11.2
07/11/12,14:20:35,23.61,47,0.031,0.02,6.82,-54.3,93.3,7.91,11.2
07/11/12,14:25:35,23.56,47,0.031,0.02,6.80,-54.4,93.3,7.92,11.2
07/11/12,14:30:35,23.68,47,0.031,0.02,6.80,-55.0,93.4,7.91,11.2
07/11/12,14:35:35,23.71,47,0.031,0.02,6.82,-56.5,94.2,7.97,11.2
07/11/12,14:40:35,23.99,47,0.031,0.02,6.84,-56.9,94.4,7.95,11.2
07/11/12,14:45:35,24.03,47,0.031,0.02,6.84,-57.2,95.3,8.02,11.2
07/11/12,14:50:35,24.00,47,0.031,0.02,6.84,-57.1,94.0,7.91,11.2
07/11/12,14:55:35,23.77,47,0.031,0.02,6.84,-57.2,93.8,7.93,11.2
07/11/12,15:00:35,23.98,47,0.031,0.02,6.84,-56.5,95.0,8.00,11.2
07/11/12,15:05:35,23.93,47,0.031,0.02,6.85,-57.3,94.6,7.97,11.2
07/11/12,15:10:35,24.02,47,0.031,0.02,6.86,-57.9,95.2,8.01,11.2
07/11/12,15:15:35,24.00,47,0.031,0.02,6.85,-57.7,95.0,8.00,11.2
07/11/12,15:20:35,24.00,47,0.031,0.02,6.86,-58.1,95.1,8.00,11.2
07/11/12,15:25:35,23.93,47,0.031,0.02,6.84,-57.6,94.2,7.94,11.2
07/11/12,15:30:35,23.92,47,0.031,0.02,6.84,-57.6,94.6,7.97,11.2
07/11/12,15:35:35,24.00,47,0.031,0.02,6.85,-58.6,94.6,7.96,11.2
07/11/12,15:40:35,24.01,47,0.031,0.02,6.86,-59.8,95.3,8.02,11.3
07/11/12,15:45:35,23.99,47,0.031,0.02,6.85,-57.7,95.1,8.01,11.2
07/11/12,15:50:35,24.07,47,0.031,0.02,6.86,-58.3,95.3,8.01,11.2
07/11/12,15:55:35,24.12,47,0.031,0.02,6.84,-58.1,95.3,8.01,11.2
07/11/12,16:00:35,24.07,47,0.031,0.02,6.84,-58.0,95.2,8.01,11.2
07/11/12,16:05:35,24.07,47,0.031,0.02,6.84,-58.0,95.1,7.99,11.1
07/11/12,16:10:35,24.09,47,0.031,0.02,6.86,-58.4,95.2,8.00,11.2
07/11/12,16:15:35,23.91,47,0.031,0.02,6.86,-62.3,94.8,8.00,11.2
07/11/12,16:20:35,23.96,47,0.031,0.02,6.85,-57.8,94.6,7.97,11.2
07/11/12,16:25:35,24.06,47,0.031,0.02,6.85,-58.0,95.1,7.99,11.1
07/11/12,16:30:35,24.01,47,0.031,0.02,6.85,-58.8,94.3,7.94,11.2
07/11/12,16:35:35,23.87,47,0.031,0.02,6.85,-57.9,94.4,7.97,11.2
07/11/12,16:40:35,24.00,47,0.031,0.02,6.86,-58.2,94.6,7.96,11.2
07/11/12,16:45:35,24.01,47,0.031,0.02,6.85,-58.0,94.7,7.97,11.2
07/11/12,16:50:35,23.98,47,0.031,0.02,6.85,-57.7,94.6,7.97,11.2
07/11/12,16:55:35,23.94,47,0.031,0.02,6.84,-58.0,94.5,7.97,11.2
07/11/12,17:00:35,24.08,47,0.031,0.02,6.84,-62.0,95.0,7.98,11.2
07/11/12,17:05:35,23.89,47,0.031,0.02,6.84,-58.0,93.9,7.92,11.2
07/11/12,17:10:35,23.83,47,0.031,0.02,6.84,-59.0,94.5,7.98,11.2
07/11/12,17:15:35,23.84,47,0.031,0.02,6.83,-57.4,93.3,7.88,11.2
07/11/12,17:20:35,23.82,47,0.031,0.02,6.83,-57.9,93.8,7.92,11.2
07/11/12,17:25:35,24.19,47,0.031,0.02,6.83,-58.6,95.0,7.97,11.2
07/11/12,17:30:35,24.04,47,0.031,0.02,6.83,-59.0,94.5,7.95,11.2
07/11/12,17:35:35,24.09,47,0.031,0.02,6.86,-59.2,94.7,7.96,11.2
07/11/12,17:40:35,24.12,47,0.031,0.02,6.86,-59.4,94.7,7.96,11.2
07/11/12,17:45:35,24.16,47,0.031,0.02,6.87,-59.1,95.1,7.98,11.2
07/11/12,17:50:35,24.21,47,0.031,0.02,6.87,-59.6,95.2,7.98,11.2
07/11/12,17:55:35,24.03,47,0.031,0.02,6.87,-60.2,94.4,7.94,11.2
07/11/12,18:00:35,24.09,47,0.031,0.02,6.88,-59.4,94.1,7.91,11.2
07/11/12,18:05:35,24.22,47,0.031,0.02,6.90,-60.2,95.3,7.99,11.2
07/11/12,18:10:35,24.25,47,0.031,0.02,6.89,-60.9,95.8,8.03,11.2
07/11/12,18:15:35,24.27,47,0.031,0.02,6.91,-62.1,95.9,8.03,11.2
07/11/12,18:20:35,24.27,47,0.031,0.02,6.89,-60.9,96.0,8.04,11.1
07/11/12,18:25:35,24.25,47,0.031,0.02,6.89,-61.2,95.9,8.03,11.2
07/11/12,18:30:35,24.31,47,0.031,0.02,6.89,-61.2,96.3,8.06,11.2
07/11/12,18:35:35,24.29,47,0.031,0.02,6.89,-60.5,96.2,8.05,11.2
07/11/12,18:40:35,24.28,47,0.031,0.02,6.90,-61.2,96.0,8.04,11.2
07/11/12,18:45:35,24.26,47,0.031,0.02,6.90,-70.4,95.9,8.03,11.2
07/11/12,18:50:35,24.26,47,0.031,0.02,6.90,-61.8,95.9,8.03,11.2
07/11/12,18:55:35,24.29,47,0.031,0.02,6.91,-62.6,95.9,8.03,11.2
07/11/12,19:00:35,24.30,47,0.031,0.02,6.88,-60.4,96.0,8.04,11.2
07/11/12,19:05:35,24.30,47,0.031,0.02,6.92,-62.3,96.2,8.05,11.2
07/11/12,19:10:35,24.32,47,0.031,0.02,6.91,-61.9,96.1,8.04,11.2
07/11/12,19:15:35,24.33,47,0.031,0.02,6.92,-61.6,96.0,8.03,11.2
07/11/12,19:20:35,24.31,47,0.031,0.02,6.92,-61.8,96.2,8.05,11.2
07/11/12,19:25:35,24.31,47,0.031,0.02,6.90,-61.1,96.0,8.04,11.1
07/11/12,19:30:35,24.31,47,0.031,0.02,6.90,-62.0,96.1,8.05,11.1
