"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20"
"lake",4.38144322612557e-20,5.37722277153191e-14,2.14292256155957e-17,5.55484423482747e-14,7.14522666793743e-12,1.30488087461881e-14,1.20234900388059e-08,3.40625947877671e-06,1.06532506498595e-08,0.479279100629311,7.01953819965553e-05,2.30170294267196e-06,9.53731172815459e-06,0.000764745310297155,0.000500534441456496,3.54183395803405e-08,0.90699360067378,0.00102597321232923,0.998060617538052,0.999798298813976
