Date	Time	Temp	ODO Conc	ODO%	pH	Salinity
7/19/2011	19:10:31	17.93	0.28	2.9	5.53	0.03
7/19/2011	19:20:31	17.93	0.28	3	5.53	0.03
7/19/2011	19:30:31	17.92	0.28	2.9	5.54	0.03
7/19/2011	19:40:31	17.94	0.28	2.9	5.55	0.03
7/19/2011	19:50:31	17.92	0.28	2.9	5.56	0.03
7/19/2011	20:00:31	17.91	0.27	2.9	5.56	0.03
7/19/2011	20:10:31	17.91	0.27	2.9	5.57	0.03
7/19/2011	20:20:31	17.91	0.27	2.9	5.58	0.03
7/19/2011	20:30:31	17.9	0.27	2.9	5.58	0.03
7/19/2011	20:40:31	17.9	0.27	2.9	5.59	0.03
7/19/2011	20:50:31	17.88	0.27	2.8	5.6	0.03
7/19/2011	21:00:31	17.89	0.27	2.8	5.6	0.03
7/19/2011	21:10:31	17.88	0.27	2.8	5.61	0.03
7/19/2011	21:20:31	17.87	0.27	2.8	5.62	0.03
7/19/2011	21:30:31	17.86	0.27	2.8	5.62	0.03
7/19/2011	21:40:32	17.87	0.27	2.8	5.63	0.03
7/19/2011	21:50:32	17.88	0.27	2.8	5.64	0.03
7/19/2011	22:00:31	17.87	0.26	2.8	5.64	0.03
7/19/2011	22:10:31	17.87	0.26	2.8	5.65	0.03
7/19/2011	22:20:31	17.87	0.26	2.8	5.66	0.03
7/19/2011	22:30:31	17.86	0.26	2.8	5.66	0.03
7/19/2011	22:40:32	17.85	0.26	2.8	5.68	0.03
7/19/2011	22:50:32	17.87	0.26	2.8	5.68	0.03
7/19/2011	23:00:32	17.87	0.26	2.8	5.68	0.03
7/19/2011	23:10:31	17.86	0.26	2.8	5.68	0.03
7/19/2011	23:20:31	17.86	0.26	2.8	5.68	0.03
7/19/2011	23:30:31	17.86	0.26	2.8	5.68	0.03
7/19/2011	23:40:32	17.88	0.26	2.8	5.69	0.03
7/19/2011	23:50:32	17.87	0.26	2.8	5.69	0.03
7/20/2011	0:00:32	17.93	0.26	2.7	5.72	0.03
7/20/2011	0:10:31	17.89	0.26	2.7	5.72	0.03
7/20/2011	0:20:31	17.88	0.26	2.7	5.73	0.03
7/20/2011	0:30:31	17.88	0.26	2.7	5.74	0.03
7/20/2011	0:40:31	17.92	0.26	2.7	5.78	0.03
7/20/2011	0:50:31	17.87	0.26	2.7	5.77	0.03
7/20/2011	1:00:31	17.86	0.26	2.7	5.78	0.03
7/20/2011	1:10:31	17.87	0.26	2.7	5.78	0.03
7/20/2011	1:20:31	17.85	0.26	2.7	5.79	0.03
7/20/2011	1:30:31	17.86	0.26	2.7	5.8	0.03
7/20/2011	1:40:31	17.86	0.26	2.7	5.81	0.03
7/20/2011	1:50:32	17.84	0.26	2.7	5.81	0.03
7/20/2011	2:00:32	17.83	0.26	2.7	5.81	0.03
7/20/2011	2:10:32	17.83	0.26	2.7	5.81	0.03
7/20/2011	2:20:32	17.84	0.26	2.7	5.81	0.03
7/20/2011	2:30:31	17.83	0.26	2.7	5.81	0.03
7/20/2011	2:40:31	17.85	0.26	2.7	5.83	0.03
7/20/2011	2:50:31	17.83	0.26	2.7	5.83	0.03
7/20/2011	3:00:31	17.84	0.26	2.7	5.83	0.03
7/20/2011	3:10:31	17.83	0.26	2.7	5.85	0.03
7/20/2011	3:20:31	17.85	0.26	2.7	5.84	0.03
7/20/2011	3:30:31	17.86	0.26	2.7	5.85	0.03
7/20/2011	3:40:31	17.9	0.26	2.7	5.86	0.03
7/20/2011	3:50:31	17.87	0.26	2.7	5.86	0.04
7/20/2011	4:00:31	17.84	0.26	2.7	5.86	0.04
7/20/2011	4:10:31	17.85	0.26	2.7	5.86	0.04
7/20/2011	4:20:32	17.84	0.26	2.7	5.86	0.04
7/20/2011	4:30:32	17.84	0.26	2.7	5.86	0.04
7/20/2011	4:40:32	17.83	0.26	2.7	5.85	0.04
7/20/2011	4:50:32	17.82	0.26	2.7	5.85	0.04
7/20/2011	5:00:32	17.81	0.26	2.7	5.85	0.04
7/20/2011	5:10:32	17.8	0.26	2.7	5.85	0.04
7/20/2011	5:20:31	17.8	0.26	2.7	5.85	0.04
7/20/2011	5:30:31	17.79	0.26	2.7	5.85	0.04
7/20/2011	5:40:32	17.79	0.26	2.7	5.85	0.04
7/20/2011	5:50:32	17.79	0.26	2.7	5.85	0.04
7/20/2011	6:00:31	17.79	0.26	2.7	5.85	0.04
7/20/2011	6:10:32	17.79	0.26	2.7	5.85	0.04
7/20/2011	6:20:31	17.79	0.26	2.7	5.85	0.04
7/20/2011	6:30:32	17.79	0.26	2.7	5.85	0.04
7/20/2011	6:40:32	17.79	0.26	2.7	5.85	0.04
7/20/2011	6:50:32	18.03	0.26	2.7	5.87	0.03
7/20/2011	7:00:32	17.99	0.26	2.7	5.87	0.03
7/20/2011	7:10:32	17.95	0.26	2.7	5.86	0.03
7/20/2011	7:20:32	17.93	0.26	2.7	5.87	0.03
7/20/2011	7:30:32	17.91	0.26	2.7	5.87	0.03
7/20/2011	7:40:32	17.9	0.26	2.7	5.87	0.03
7/20/2011	7:50:32	17.88	0.26	2.7	5.87	0.03
7/20/2011	8:00:32	17.87	0.26	2.7	5.87	0.03
7/20/2011	8:10:32	17.86	0.26	2.7	5.87	0.03
7/20/2011	8:20:31	17.88	0.26	2.7	5.86	0.03
7/20/2011	8:30:31	17.88	0.26	2.7	5.86	0.03
7/20/2011	8:40:32	17.87	0.26	2.7	5.86	0.03
7/20/2011	8:50:32	17.86	0.26	2.7	5.85	0.03
7/20/2011	9:00:32	17.86	0.26	2.7	5.86	0.03
7/20/2011	9:10:32	17.84	0.26	2.7	5.86	0.04
7/20/2011	9:20:32	17.83	0.26	2.7	5.86	0.04
7/20/2011	9:30:32	17.83	0.26	2.7	5.86	0.04
7/20/2011	9:40:32	17.83	0.26	2.7	5.86	0.04
7/20/2011	9:50:32	17.86	0.26	2.7	5.87	0.04
7/20/2011	10:00:32	17.86	0.26	2.7	5.87	0.04
7/20/2011	10:10:32	17.87	0.26	2.7	5.88	0.04
7/20/2011	10:20:32	17.87	0.26	2.7	5.89	0.04
7/20/2011	10:30:32	17.85	0.26	2.7	5.89	0.04
7/20/2011	10:40:32	17.86	0.26	2.7	5.89	0.04
7/20/2011	10:50:32	17.86	0.26	2.7	5.89	0.04
7/20/2011	11:00:32	17.86	0.26	2.7	5.89	0.04
7/20/2011	11:10:32	17.87	0.26	2.7	5.89	0.04
7/20/2011	11:20:32	17.87	0.26	2.7	5.88	0.04
7/20/2011	11:30:32	17.87	0.26	2.7	5.88	0.04
7/20/2011	11:40:32	17.88	0.26	2.7	5.88	0.04
7/20/2011	11:50:32	17.88	0.26	2.7	5.88	0.04
7/20/2011	12:00:32	17.9	0.26	2.7	5.88	0.04
7/20/2011	12:10:32	17.91	0.26	2.7	5.88	0.04
7/20/2011	12:20:32	17.97	0.26	2.7	5.89	0.04
7/20/2011	12:30:32	17.98	0.26	2.7	5.89	0.03
7/20/2011	12:40:32	18	0.26	2.7	5.9	0.03
7/20/2011	12:50:32	18.02	0.26	2.7	5.9	0.03
7/20/2011	13:00:32	18.03	0.26	2.7	5.89	0.03
7/20/2011	13:10:32	18.05	0.26	2.7	5.89	0.03
7/20/2011	13:20:32	18.08	0.26	2.7	5.89	0.03
7/20/2011	13:30:32	18.09	0.26	2.7	5.88	0.03
7/20/2011	13:40:32	18.11	0.26	2.7	5.88	0.03
7/20/2011	13:50:32	18.12	0.26	2.7	5.88	0.03
7/20/2011	14:00:32	18.12	0.25	2.7	5.88	0.03
7/20/2011	14:10:32	18.14	0.26	2.7	5.88	0.03
7/20/2011	14:20:32	18.15	0.26	2.7	5.87	0.03
7/20/2011	14:30:32	18.16	0.26	2.7	5.87	0.03
7/20/2011	14:40:32	18.17	0.26	2.7	5.87	0.03
7/20/2011	14:50:32	18.17	0.26	2.7	5.87	0.03
7/20/2011	15:00:32	18.18	0.26	2.7	5.87	0.03
7/20/2011	15:10:32	18.19	0.25	2.7	5.86	0.03
7/20/2011	15:20:32	18.22	0.25	2.7	5.88	0.03
7/20/2011	15:30:32	18.22	0.26	2.7	5.89	0.03
7/20/2011	15:40:32	18.23	0.25	2.7	5.9	0.03
7/20/2011	15:50:32	18.23	0.25	2.7	5.9	0.03
7/20/2011	16:00:32	18.24	0.25	2.7	5.9	0.03
7/20/2011	16:10:32	18.22	0.25	2.7	5.9	0.03
7/20/2011	16:20:32	18.21	0.26	2.7	5.9	0.03
7/20/2011	16:30:32	18.2	0.25	2.7	5.89	0.03
7/20/2011	16:40:32	18.21	0.25	2.7	5.89	0.03
7/20/2011	16:50:32	18.19	0.25	2.7	5.89	0.03
7/20/2011	17:00:32	18.19	0.25	2.7	5.89	0.03
7/20/2011	17:10:32	18.21	0.25	2.7	5.9	0.03
7/20/2011	17:20:32	18.19	0.25	2.7	5.9	0.03
7/20/2011	17:30:32	18.19	0.25	2.7	5.9	0.03
7/20/2011	17:40:32	18.19	0.25	2.7	5.9	0.03
7/20/2011	17:50:32	18.19	0.25	2.7	5.89	0.03
7/20/2011	18:00:32	18.19	0.25	2.7	5.89	0.03
7/20/2011	18:10:32	18.18	0.26	2.7	5.9	0.03
7/20/2011	18:20:32	18.17	0.26	2.7	5.9	0.03
7/20/2011	18:30:32	18.16	0.26	2.7	5.9	0.03
7/20/2011	18:40:32	18.15	0.25	2.7	5.89	0.03
7/20/2011	18:50:32	18.15	0.25	2.7	5.89	0.03
7/20/2011	19:00:32	18.15	0.25	2.7	5.89	0.03
7/20/2011	19:10:32	18.15	0.25	2.7	5.89	0.03
7/20/2011	19:20:32	18.15	0.25	2.7	5.88	0.03
7/20/2011	19:30:32	18.15	0.26	2.7	5.88	0.03
7/20/2011	19:40:32	18.13	0.25	2.7	5.88	0.03
7/20/2011	19:50:32	18.13	0.25	2.7	5.88	0.03
7/20/2011	20:00:32	18.13	0.25	2.7	5.88	0.03
7/20/2011	20:10:32	18.13	0.25	2.7	5.88	0.03
7/20/2011	20:20:32	18.12	0.25	2.7	5.87	0.03
7/20/2011	20:30:32	18.11	0.25	2.7	5.87	0.03
7/20/2011	20:40:32	18.11	0.25	2.7	5.87	0.03
7/20/2011	20:50:32	18.11	0.25	2.7	5.87	0.03
7/20/2011	21:00:32	18.1	0.25	2.7	5.87	0.03
7/20/2011	21:10:32	18.09	0.25	2.7	5.87	0.03
7/20/2011	21:20:32	18.08	0.25	2.7	5.87	0.03
7/20/2011	21:30:32	18.29	0.26	2.7	5.88	0.03
7/20/2011	21:40:32	18.36	0.26	2.7	5.88	0.03
7/20/2011	21:50:32	18.35	0.26	2.7	5.87	0.03
7/20/2011	22:00:32	18.37	0.25	2.7	5.87	0.03
7/20/2011	22:10:32	18.31	0.26	2.7	5.87	0.03
7/20/2011	22:20:32	18.3	0.26	2.7	5.87	0.03
7/20/2011	22:30:32	18.28	0.26	2.7	5.87	0.03
7/20/2011	22:40:32	18.27	0.25	2.7	5.87	0.03
7/20/2011	22:50:32	18.28	0.25	2.7	5.88	0.03
7/20/2011	23:00:32	18.25	0.26	2.7	5.88	0.03
7/20/2011	23:10:32	18.24	0.25	2.7	5.88	0.03
7/20/2011	23:20:32	18.22	0.25	2.7	5.88	0.03
7/20/2011	23:30:32	18.21	0.25	2.7	5.88	0.03
7/20/2011	23:40:32	18.2	0.25	2.7	5.88	0.03
7/20/2011	23:50:32	18.19	0.25	2.7	5.88	0.03
7/21/2011	0:00:32	18.18	0.25	2.7	5.88	0.03
7/21/2011	0:10:32	18.17	0.26	2.7	5.88	0.03
7/21/2011	0:20:32	18.17	0.25	2.7	5.88	0.03
7/21/2011	0:30:32	18.18	0.25	2.7	5.88	0.03
7/21/2011	0:40:32	18.17	0.25	2.7	5.88	0.03
7/21/2011	0:50:32	18.16	0.25	2.7	5.88	0.03
7/21/2011	1:00:32	18.15	0.25	2.7	5.88	0.04
7/21/2011	1:10:32	18.14	0.26	2.7	5.88	0.04
7/21/2011	1:20:32	18.14	0.25	2.7	5.88	0.04
7/21/2011	1:30:32	18.13	0.25	2.7	5.88	0.04
7/21/2011	1:40:32	18.13	0.25	2.7	5.88	0.04
7/21/2011	1:50:32	18.13	0.25	2.7	5.88	0.04
7/21/2011	2:00:32	18.12	0.25	2.7	5.88	0.04
7/21/2011	2:10:32	18.11	0.25	2.7	5.88	0.04
7/21/2011	2:20:32	18.11	0.25	2.7	5.88	0.04
7/21/2011	2:30:32	18.1	0.25	2.7	5.88	0.04
7/21/2011	2:40:32	18.1	0.25	2.7	5.88	0.04
7/21/2011	2:50:32	18.09	0.25	2.7	5.88	0.04
7/21/2011	3:00:32	18.09	0.25	2.7	5.88	0.04
7/21/2011	3:10:32	18.09	0.25	2.7	5.88	0.04
7/21/2011	3:20:32	18.09	0.25	2.7	5.88	0.04
7/21/2011	3:30:32	18.09	0.25	2.7	5.88	0.04
7/21/2011	3:40:32	18.08	0.25	2.7	5.88	0.04
7/21/2011	3:50:32	18.08	0.25	2.7	5.88	0.04
7/21/2011	4:00:32	18.08	0.25	2.7	5.88	0.04
7/21/2011	4:10:32	18.08	0.25	2.7	5.88	0.04
7/21/2011	4:20:32	18.09	0.25	2.7	5.88	0.04
7/21/2011	4:30:32	18.09	0.25	2.7	5.89	0.04
7/21/2011	4:40:32	18.08	0.25	2.7	5.89	0.04
7/21/2011	4:50:32	18.08	0.25	2.7	5.89	0.04
7/21/2011	5:00:32	18.09	0.25	2.7	5.89	0.04
7/21/2011	5:10:32	18.09	0.25	2.7	5.89	0.04
7/21/2011	5:20:32	18.09	0.25	2.7	5.9	0.04
7/21/2011	5:30:32	18.09	0.25	2.7	5.9	0.04
7/21/2011	5:40:32	18.09	0.25	2.7	5.9	0.04
7/21/2011	5:50:32	18.09	0.25	2.7	5.89	0.04
7/21/2011	6:00:32	18.09	0.25	2.7	5.89	0.04
7/21/2011	6:10:32	18.09	0.25	2.7	5.9	0.04
7/21/2011	6:20:32	18.09	0.25	2.7	5.89	0.04
7/21/2011	6:30:32	18.09	0.25	2.7	5.89	0.04
7/21/2011	6:40:32	18.1	0.25	2.7	5.89	0.04
7/21/2011	6:50:32	18.09	0.25	2.7	5.89	0.04
7/21/2011	7:00:32	18.09	0.25	2.7	5.9	0.04
7/21/2011	7:10:32	18.09	0.25	2.7	5.9	0.04
7/21/2011	7:20:32	18.09	0.25	2.7	5.9	0.04
7/21/2011	7:30:32	18.09	0.25	2.7	5.9	0.04
7/21/2011	7:40:32	18.1	0.25	2.7	5.9	0.04
7/21/2011	7:50:32	18.1	0.25	2.7	5.9	0.04
7/21/2011	8:00:32	18.09	0.25	2.7	5.9	0.04
7/21/2011	8:10:32	18.1	0.25	2.7	5.9	0.04
7/21/2011	8:20:32	18.09	0.25	2.7	5.9	0.04
7/21/2011	8:30:32	18.1	0.25	2.7	5.9	0.04
7/21/2011	8:40:32	18.1	0.25	2.7	5.9	0.04
7/21/2011	8:50:32	18.1	0.25	2.7	5.9	0.04
7/21/2011	9:00:32	18.13	0.25	2.7	5.9	0.04
7/21/2011	9:10:32	18.13	0.25	2.7	5.9	0.04
7/21/2011	9:20:32	18.13	0.25	2.7	5.9	0.04
7/21/2011	9:30:32	18.13	0.25	2.7	5.9	0.04
7/21/2011	9:40:32	18.13	0.25	2.7	5.9	0.04
7/21/2011	9:50:32	18.14	0.25	2.7	5.9	0.04
7/21/2011	10:00:32	18.15	0.25	2.7	5.9	0.04
7/21/2011	10:10:32	18.15	0.25	2.7	5.9	0.04
7/21/2011	10:20:32	18.16	0.25	2.7	5.9	0.04
7/21/2011	10:30:32	18.17	0.25	2.7	5.9	0.04
7/21/2011	10:40:32	18.17	0.25	2.7	5.9	0.04
7/21/2011	10:50:32	18.18	0.25	2.7	5.9	0.04
7/21/2011	11:00:32	18.18	0.25	2.7	5.89	0.04
7/21/2011	11:10:32	18.19	0.25	2.7	5.9	0.04
7/21/2011	11:20:32	18.19	0.25	2.7	5.89	0.04
7/21/2011	11:30:32	18.19	0.25	2.7	5.89	0.04
7/21/2011	11:40:32	18.2	0.25	2.7	5.89	0.04
7/21/2011	11:50:32	18.2	0.25	2.7	5.89	0.04
7/21/2011	12:00:32	18.21	0.25	2.7	5.89	0.04
7/21/2011	12:10:32	18.22	0.25	2.7	5.89	0.04
7/21/2011	12:20:32	18.22	0.25	2.7	5.89	0.04
7/21/2011	12:30:32	18.23	0.25	2.7	5.88	0.04
7/21/2011	12:40:32	18.23	0.25	2.7	5.88	0.04
7/21/2011	12:50:32	18.24	0.25	2.7	5.88	0.04
7/21/2011	13:00:32	18.26	0.25	2.7	5.88	0.04
7/21/2011	13:10:32	18.27	0.25	2.7	5.88	0.04
7/21/2011	13:20:32	18.27	0.25	2.7	5.88	0.04
7/21/2011	13:30:32	18.32	0.25	2.7	5.87	0.04
7/21/2011	13:40:32	18.31	0.25	2.7	5.87	0.04
7/21/2011	13:50:32	18.31	0.25	2.7	5.86	0.04
7/21/2011	14:00:32	18.32	0.25	2.7	5.86	0.04
7/21/2011	14:10:32	18.32	0.25	2.7	5.86	0.04
7/21/2011	14:20:32	18.32	0.25	2.7	5.86	0.04
7/21/2011	14:30:32	18.32	0.25	2.7	5.86	0.04
7/21/2011	14:40:32	18.32	0.25	2.7	5.86	0.04
7/21/2011	14:50:32	18.32	0.25	2.7	5.86	0.04
7/21/2011	15:00:32	18.32	0.25	2.7	5.86	0.04
7/21/2011	15:10:32	18.32	0.25	2.7	5.86	0.04
7/21/2011	15:20:32	18.33	0.25	2.7	5.86	0.04
7/21/2011	15:30:32	18.33	0.25	2.7	5.86	0.04
7/21/2011	15:40:32	18.33	0.25	2.7	5.86	0.04
7/21/2011	15:50:32	18.33	0.25	2.7	5.86	0.04
7/21/2011	16:00:32	18.33	0.25	2.7	5.86	0.04
7/21/2011	16:10:32	18.33	0.25	2.7	5.86	0.04
7/21/2011	16:20:32	18.33	0.25	2.7	5.86	0.04
7/21/2011	16:30:32	18.33	0.25	2.7	5.86	0.04
7/21/2011	16:40:32	18.33	0.25	2.7	5.85	0.04
7/21/2011	16:50:32	18.33	0.25	2.7	5.86	0.04
7/21/2011	17:00:32	18.34	0.25	2.7	5.86	0.04
7/21/2011	17:10:32	20.31	8.37	92.6	5.1	0
7/21/2011	17:20:32	20.09	8.78	96.7	5.33	0
7/21/2011	17:30:32	21.18	8.66	97.5	4.94	0
7/21/2011	17:40:32	21.67	8.57	97.4	4.58	0
7/21/2011	17:50:32	23.23	8.15	95.4	3.61	0
7/21/2011	18:00:35	23.92	8.24	97.8	4.35	0
7/21/2011	18:10:35	26.45	7.51	93.3	4.55	0
7/21/2011	18:20:36	26.56	7.58	94.3	4.27	0
7/21/2011	18:30:36	26.58	7.68	95.7	4.67	0
7/21/2011	18:40:36	26.64	7.62	95	4.6	0
7/21/2011	18:50:36	26.62	7.68	95.7	4.29	0
7/21/2011	19:00:36	26.12	7.8	96.3	4.61	0
7/21/2011	19:10:38	25.36	7.94	96.7	4.82	0
7/21/2011	19:20:39	26.57	7.67	95.5	4.79	0
7/21/2011	19:30:37	27.09	7.73	97.2	4.17	0
7/21/2011	19:40:36	25.28	8.15	99.1	4.11	0
7/21/2011	19:50:38	25.89	8	98.3	7.3	0
7/21/2011	20:00:39	25.55	8.05	98.4	7.33	0
7/21/2011	20:10:39	25.44	8.07	98.4	7.35	0
7/21/2011	20:20:33	25.55	8.04	98.3	7.32	0
7/21/2011	20:30:33	25.39	8.04	98	7.36	0
7/21/2011	20:40:33	25.51	7.97	97.3	7.35	0.02
7/21/2011	20:50:32	25.45	8.01	97.7	7.33	0.02
7/21/2011	21:00:32	25.34	7.94	96.7	7.31	0.03
7/21/2011	21:10:32	25.33	7.9	96.2	7.28	0.03
7/21/2011	21:20:33	25.29	7.84	95.4	7.29	0.03
7/21/2011	21:30:33	25.24	7.8	94.9	7.28	0.03
7/21/2011	21:40:33	25.11	7.81	94.7	7.27	0.03
7/21/2011	21:50:33	24.95	7.81	94.4	7.24	0.03
7/21/2011	22:00:33	24.78	7.8	94	7.22	0.03
7/21/2011	22:10:33	24.57	7.82	93.8	7.19	0.03
7/21/2011	22:20:33	24.32	7.82	93.5	7.19	0.03
7/21/2011	22:30:33	24.08	7.83	93.1	7.18	0.03
7/21/2011	22:40:33	23.84	7.82	92.6	7.17	0.03
7/21/2011	22:50:33	23.59	7.85	92.5	7.17	0.03
7/21/2011	23:00:33	23.33	7.86	92.2	7.18	0.03
7/21/2011	23:10:33	23.07	7.87	91.8	7.17	0.03
7/21/2011	23:20:33	22.82	7.86	91.3	7.16	0.03
7/21/2011	23:30:33	22.58	7.87	91.1	7.17	0.03
7/21/2011	23:40:33	22.34	7.88	90.7	7.17	0.03
7/21/2011	23:50:33	22.09	7.9	90.5	7.15	0.03
7/22/2011	0:00:33	21.86	7.9	90.1	7.15	0.03
7/22/2011	0:10:32	21.59	7.9	89.7	7.15	0.03
7/22/2011	0:20:32	21.29	7.94	89.6	7.14	0.03
7/22/2011	0:30:32	20.98	7.96	89.2	7.13	0.03
7/22/2011	0:40:32	20.71	7.96	88.7	7.13	0.03
7/22/2011	0:50:33	20.47	7.95	88.2	7.12	0.03
7/22/2011	1:00:33	20.22	7.95	87.8	7.11	0.03
7/22/2011	1:10:32	19.99	7.97	87.6	7.1	0.03
7/22/2011	1:20:32	19.8	7.95	87.1	7.1	0.03
7/22/2011	1:30:32	19.63	7.95	86.8	7.09	0.03
7/22/2011	1:40:32	19.44	7.97	86.7	7.08	0.03
7/22/2011	1:50:32	19.26	7.97	86.4	7.07	0.03
7/22/2011	2:00:32	19.09	7.99	86.3	7.06	0.03
7/22/2011	2:10:32	18.92	8.01	86.2	7.05	0.03
7/22/2011	2:20:32	18.81	8	86	7.05	0.03
7/22/2011	2:30:32	18.69	7.99	85.6	7.05	0.03
7/22/2011	2:40:32	18.61	7.98	85.4	7.05	0.03
7/22/2011	2:50:32	18.54	7.99	85.3	7.05	0.03
7/22/2011	3:00:32	18.49	7.97	85.1	7.06	0.03
7/22/2011	3:10:32	18.45	7.97	85	7.07	0.03
7/22/2011	3:20:32	18.44	7.97	84.9	7.06	0.03
7/22/2011	3:30:32	18.44	7.97	85	7.05	0.03
7/22/2011	3:40:32	18.43	7.98	85	7.05	0.03
7/22/2011	3:50:32	18.47	7.97	85	7.04	0.03
7/22/2011	4:00:32	18.47	7.96	84.9	7.04	0.03
7/22/2011	4:10:32	18.5	7.95	84.9	7.03	0.03
7/22/2011	4:20:32	18.51	7.95	84.8	7.03	0.03
7/22/2011	4:30:32	18.5	7.93	84.6	7.04	0.03
7/22/2011	4:40:32	18.51	7.93	84.6	7.04	0.04
7/22/2011	4:50:32	18.5	7.93	84.6	7.06	0.04
7/22/2011	5:00:32	18.48	7.9	84.3	7.08	0.04
7/22/2011	5:10:32	18.44	7.94	84.6	7.1	0.03
7/22/2011	5:20:32	18.4	7.94	84.6	7.1	0.03
7/22/2011	5:30:32	18.4	7.98	85	7.08	0.04
7/22/2011	5:40:32	18.41	7.97	84.9	7.04	0.04
7/22/2011	5:50:32	18.43	7.96	84.8	7.03	0.04
7/22/2011	6:00:32	18.46	7.93	84.6	7.01	0.04
7/22/2011	6:10:32	18.49	7.9	84.3	6.99	0.04
7/22/2011	6:20:32	18.52	7.9	84.3	7	0.04
7/22/2011	6:30:32	18.52	7.9	84.4	7.02	0.04
7/22/2011	6:40:32	18.51	7.88	84.1	7.03	0.04
7/22/2011	6:50:32	18.54	7.87	84.1	7.01	0.04
7/22/2011	7:00:32	18.56	7.88	84.2	6.96	0.04
7/22/2011	7:10:32	18.57	7.89	84.3	7	0.04
7/22/2011	7:20:32	18.56	7.88	84.2	7.02	0.04
7/22/2011	7:30:32	18.54	7.88	84.2	7.04	0.04
7/22/2011	7:40:32	18.53	7.89	84.2	7.04	0.04
7/22/2011	7:50:32	18.54	7.88	84.1	7.05	0.04
7/22/2011	8:00:32	18.56	7.89	84.3	7.04	0.04
7/22/2011	8:10:32	18.61	7.9	84.5	7	0.04
