Date	Time	Temp	ODO Conc	ODO%	pH	Salinity
7/20/2011	6:00:24	26.11	8.06	99.5	7.32	0.02
7/20/2011	6:10:24	26.1	8.06	99.5	7.37	0.02
7/20/2011	6:20:24	26.09	8.07	99.7	7.37	0.02
7/20/2011	6:30:24	26.06	8.09	99.8	7.39	0.02
7/20/2011	6:40:24	26.06	8.08	99.8	7.34	0.02
7/20/2011	6:50:24	26.05	8.1	99.9	7.36	0.02
7/20/2011	7:00:24	26.04	8.1	99.9	7.36	0.02
7/20/2011	7:10:24	26.04	8.07	99.5	7.32	0.02
7/20/2011	7:20:24	26.02	8.07	99.5	7.28	0.02
7/20/2011	7:30:24	25.99	8.04	99	7.26	0.02
7/20/2011	7:40:24	25.98	8.02	98.8	7.23	0.02
7/20/2011	7:50:24	25.95	7.93	97.7	7.21	0.02
7/20/2011	8:00:24	25.95	7.92	97.6	7.23	0.02
7/20/2011	8:10:24	25.96	7.88	97.1	7.22	0.02
7/20/2011	8:20:24	25.96	7.88	97.1	7.15	0.02
7/20/2011	8:30:24	25.95	7.88	97	7.16	0.02
7/20/2011	8:40:24	25.91	7.87	96.8	7.2	0.02
7/20/2011	8:50:24	25.88	7.88	96.9	7.22	0.02
7/20/2011	9:00:24	25.86	7.9	97.2	7.19	0.02
7/20/2011	9:10:24	25.92	7.9	97.2	7.23	0.02
7/20/2011	9:20:24	25.89	7.77	95.6	7.28	0.02
7/20/2011	9:30:24	25.88	7.79	95.8	7.28	0.02
7/20/2011	9:40:24	25.87	7.79	95.8	7.3	0.02
7/20/2011	9:50:24	25.86	7.81	96	7.3	0.02
7/20/2011	10:00:24	25.83	7.85	96.4	7.28	0.02
7/20/2011	10:10:24	25.8	7.86	96.5	7.3	0.02
7/20/2011	10:20:24	25.79	7.86	96.6	7.24	0.02
7/20/2011	10:30:24	25.79	7.84	96.2	7.3	0.02
7/20/2011	10:40:24	25.78	7.87	96.6	7.19	0.02
7/20/2011	10:50:24	25.75	7.87	96.5	7.24	0.02
7/20/2011	11:00:24	25.79	7.87	96.6	7.24	0.02
7/20/2011	11:10:24	25.79	7.83	96.1	7.29	0.02
7/20/2011	11:20:24	25.8	7.85	96.4	7.27	0.02
7/20/2011	11:30:24	25.81	7.82	96	7.31	0.02
7/20/2011	11:40:24	25.82	7.83	96.2	7.28	0.02
7/20/2011	11:50:24	25.83	7.84	96.3	7.28	0.02
7/20/2011	12:00:24	25.88	7.85	96.6	7.26	0.02
7/20/2011	12:10:24	25.89	7.86	96.7	7.27	0.02
7/20/2011	12:20:24	25.95	7.85	96.7	7.31	0.02
7/20/2011	12:30:24	26.06	7.82	96.5	7.29	0.02
7/20/2011	12:40:24	26.14	7.78	96.2	7.3	0.02
7/20/2011	12:50:24	26.2	7.84	97	7.24	0.02
7/20/2011	13:00:24	26.23	7.85	97.1	7.33	0.02
7/20/2011	13:10:24	26.34	7.81	96.9	7.35	0.02
7/20/2011	13:20:24	26.06	7.86	97	7.29	0.02
7/20/2011	13:30:24	25.98	7.93	97.7	7.23	0.02
7/20/2011	13:40:24	25.93	7.94	97.7	7.21	0.02
7/20/2011	13:50:24	25.95	7.92	97.5	7.26	0.02
7/20/2011	14:00:24	25.98	7.91	97.5	7.31	0.02
7/20/2011	14:10:24	25.98	7.88	97.1	7.31	0.02
7/20/2011	14:20:24	26.01	7.87	97	7.35	0.02
7/20/2011	14:30:24	26.06	7.9	97.5	7.32	0.02
7/20/2011	14:40:24	26.13	7.92	97.8	7.38	0.02
7/20/2011	14:50:24	26.08	7.94	98	7.35	0.02
7/20/2011	15:00:24	26.13	7.96	98.3	7.37	0.02
7/20/2011	15:10:24	26.18	7.99	98.8	7.32	0.02
7/20/2011	15:20:24	26.23	7.96	98.6	7.37	0.02
7/20/2011	15:30:24	26.23	7.99	98.8	7.32	0.02
7/20/2011	15:40:24	26.3	7.99	99	7.36	0.02
7/20/2011	15:50:24	26.4	7.97	98.9	7.37	0.02
7/20/2011	16:00:24	26.5	7.97	99.1	7.38	0.02
7/20/2011	16:10:24	26.52	7.97	99.2	7.4	0.02
7/20/2011	16:20:24	26.36	7.96	98.7	7.41	0.02
7/20/2011	16:30:24	26.25	7.97	98.6	7.38	0.02
7/20/2011	16:40:24	26.22	7.96	98.5	7.38	0.02
7/20/2011	16:50:24	26.29	7.99	99	7.36	0.02
7/20/2011	17:00:24	26.13	8	98.9	7.29	0.02
7/20/2011	17:10:24	26.3	8.03	99.5	7.34	0.02
7/20/2011	17:20:24	26.29	8.04	99.6	7.36	0.02
7/20/2011	17:30:24	26.2	8.02	99.2	7.36	0.02
7/20/2011	17:40:24	26.43	8.04	99.8	7.4	0.02
7/20/2011	17:50:24	26.25	8.01	99.1	7.4	0.02
7/20/2011	18:00:24	26.09	8.04	99.3	7.37	0.02
7/20/2011	18:10:24	26.2	8.03	99.3	7.38	0.02
7/20/2011	18:20:24	26.34	8.03	99.6	7.43	0.02
7/20/2011	18:30:24	26.45	8.03	99.8	7.47	0.02
7/20/2011	18:40:24	26.46	8.02	99.6	7.45	0.02
7/20/2011	18:50:24	26.47	8.03	99.9	7.45	0.02
7/20/2011	19:00:24	26.54	8.07	100.4	7.46	0.02
7/20/2011	19:10:24	26.6	8.04	100.2	7.48	0.02
7/20/2011	19:20:24	26.77	8.02	100.3	7.44	0.02
7/20/2011	19:30:24	26.62	8.06	100.4	7.45	0.02
7/20/2011	19:40:24	26.1	8.06	99.6	7.36	0.02
7/20/2011	19:50:24	26.3	8.1	100.3	7.34	0.02
7/20/2011	20:00:24	26.19	8.15	100.8	7.32	0.02
7/20/2011	20:10:24	26.18	8.16	100.9	7.33	0.02
7/20/2011	20:20:24	26.15	8.14	100.6	7.33	0.02
7/20/2011	20:30:24	26.2	8.17	101	7.34	0.02
7/20/2011	20:40:24	26.35	8.1	100.4	7.36	0.02
7/20/2011	20:50:24	26.64	8.1	101	7.41	0.02
7/20/2011	21:00:24	26.65	8.06	100.5	7.43	0.02
7/20/2011	21:10:24	26.75	8.08	101	7.39	0.02
7/20/2011	21:20:24	26.93	8.08	101.2	7.4	0.02
7/20/2011	21:30:24	26.82	8.1	101.4	7.39	0.02
7/20/2011	21:40:24	26.81	8.08	101	7.39	0.02
7/20/2011	21:50:24	26.82	8.04	100.6	7.4	0.02
7/20/2011	22:00:24	26.95	7.99	100.2	7.41	0.02
7/20/2011	22:10:24	26.98	8.03	100.7	7.36	0.02
7/20/2011	22:20:24	27.25	7.99	100.7	7.38	0.02
7/20/2011	22:30:24	26.96	8.01	100.5	7.35	0.02
7/20/2011	22:40:24	26.97	8.03	100.7	7.36	0.02
7/20/2011	22:50:24	27.01	8.05	101	7.3	0.02
7/20/2011	23:00:24	27.07	8.02	100.8	7.3	0.02
7/20/2011	23:10:24	27.09	8	100.6	7.34	0.02
7/20/2011	23:20:24	27.1	7.99	100.4	7.32	0.02
7/20/2011	23:30:24	27.1	7.94	99.8	7.35	0.02
7/20/2011	23:40:24	27.1	7.89	99.2	7.38	0.02
7/20/2011	23:50:24	27.09	7.93	99.7	7.38	0.02
7/21/2011	0:00:24	27.14	7.92	99.6	7.38	0.02
7/21/2011	0:10:24	27.12	7.93	99.7	7.37	0.02
7/21/2011	0:20:24	27.07	7.92	99.5	7.37	0.02
7/21/2011	0:30:24	27.02	7.93	99.5	7.36	0.02
7/21/2011	0:40:24	27.01	7.94	99.7	7.35	0.02
7/21/2011	0:50:24	26.94	7.96	99.8	7.35	0.02
7/21/2011	1:00:24	26.9	7.94	99.4	7.35	0.02
7/21/2011	1:10:24	26.86	7.94	99.4	7.36	0.02
7/21/2011	1:20:24	26.88	7.92	99.1	7.38	0.02
7/21/2011	1:30:24	26.89	7.9	98.9	7.38	0.02
7/21/2011	1:40:24	26.86	7.9	98.9	7.37	0.02
7/21/2011	1:50:24	26.86	7.89	98.8	7.37	0.02
7/21/2011	2:00:24	26.85	7.9	98.9	7.36	0.02
7/21/2011	2:10:24	26.84	7.9	98.9	7.36	0.02
7/21/2011	2:20:24	26.85	7.93	99.2	7.34	0.02
7/21/2011	2:30:24	26.84	7.93	99.2	7.31	0.02
7/21/2011	2:40:24	26.84	7.93	99.2	7.33	0.02
7/21/2011	2:50:24	26.82	7.91	98.9	7.34	0.02
7/21/2011	3:00:24	26.81	7.88	98.6	7.35	0.02
7/21/2011	3:10:24	26.79	7.88	98.5	7.34	0.02
7/21/2011	3:20:24	26.77	7.9	98.7	7.34	0.02
7/21/2011	3:30:24	26.76	7.87	98.4	7.34	0.02
7/21/2011	3:40:24	26.75	7.87	98.4	7.35	0.02
7/21/2011	3:50:24	26.72	7.9	98.6	7.27	0.02
7/21/2011	4:00:24	26.74	7.91	98.7	7.28	0.02
7/21/2011	4:10:24	26.72	7.9	98.6	7.28	0.02
7/21/2011	4:20:24	26.71	7.91	98.7	7.26	0.02
7/21/2011	4:30:24	26.69	7.91	98.7	7.25	0.02
7/21/2011	4:40:24	26.69	7.92	98.8	7.25	0.02
7/21/2011	4:50:24	26.68	7.91	98.6	7.28	0.02
7/21/2011	5:00:24	26.67	7.91	98.6	7.27	0.02
7/21/2011	5:10:24	26.66	7.9	98.5	7.27	0.02
7/21/2011	5:20:24	26.64	7.89	98.4	7.28	0.02
7/21/2011	5:30:24	26.63	7.89	98.4	7.25	0.02
7/21/2011	5:40:24	26.6	7.89	98.3	7.28	0.02
7/21/2011	5:50:24	26.59	7.88	98.1	7.26	0.02
7/21/2011	6:00:24	26.59	7.87	98.1	7.26	0.02
7/21/2011	6:10:24	26.56	7.84	97.7	7.26	0.02
7/21/2011	6:20:24	26.54	7.85	97.7	7.25	0.02
7/21/2011	6:30:24	26.5	7.8	97.1	7.26	0.02
7/21/2011	6:40:24	26.47	7.78	96.8	7.24	0.02
7/21/2011	6:50:24	26.44	7.78	96.7	7.23	0.02
7/21/2011	7:00:24	26.4	7.8	96.8	7.21	0.02
7/21/2011	7:10:24	26.38	7.78	96.6	7.23	0.02
7/21/2011	7:20:24	26.35	7.79	96.6	7.19	0.02
7/21/2011	7:30:24	26.33	7.83	97	7.21	0.02
7/21/2011	7:40:24	26.32	7.83	97	7.23	0.02
7/21/2011	7:50:24	26.3	7.82	97	7.22	0.02
7/21/2011	8:00:24	26.3	7.8	96.7	7.21	0.02
7/21/2011	8:10:24	26.28	7.81	96.7	7.21	0.02
7/21/2011	8:20:24	26.27	7.77	96.2	7.19	0.02
7/21/2011	8:30:24	26.25	7.74	95.8	7.19	0.02
7/21/2011	8:40:24	26.25	7.78	96.3	7.2	0.02
7/21/2011	8:50:24	26.22	7.77	96.2	7.2	0.02
7/21/2011	9:00:24	26.22	7.82	96.8	7.19	0.02
7/21/2011	9:10:24	26.2	7.85	97.1	7.22	0.02
7/21/2011	9:20:24	26.2	7.84	96.9	7.23	0.02
7/21/2011	9:30:24	26.21	7.84	97	7.22	0.02
7/21/2011	9:40:24	26.22	7.84	97	7.21	0.02
7/21/2011	9:50:24	26.21	7.85	97.1	7.24	0.02
7/21/2011	10:00:24	26.2	7.89	97.6	7.22	0.02
7/21/2011	10:10:24	26.21	7.9	97.7	7.23	0.02
7/21/2011	10:20:24	26.22	7.9	97.7	7.23	0.02
7/21/2011	10:30:24	26.28	7.9	97.9	7.24	0.02
7/21/2011	10:40:24	26.28	7.9	97.8	7.24	0.02
7/21/2011	10:50:24	26.35	7.9	98	7.23	0.02
7/21/2011	11:00:24	26.3	7.92	98.1	7.23	0.02
7/21/2011	11:10:24	26.29	7.92	98.1	7.26	0.02
7/21/2011	11:20:24	26.25	7.93	98.2	7.27	0.02
7/21/2011	11:30:24	26.21	7.94	98.3	7.27	0.02
7/21/2011	11:40:24	26.22	7.95	98.4	7.26	0.02
7/21/2011	11:50:24	26.18	7.94	98.1	7.25	0.02
7/21/2011	12:00:24	26.21	7.93	98.2	7.28	0.02
7/21/2011	12:10:24	26.37	7.94	98.5	7.29	0.02
7/21/2011	12:20:24	26.39	7.95	98.6	7.29	0.02
7/21/2011	12:30:24	26.35	7.97	98.9	7.3	0.02
7/21/2011	12:40:24	26.43	7.96	98.9	7.29	0.02
7/21/2011	12:50:24	26.42	7.97	99	7.28	0.02
7/21/2011	13:00:24	26.43	7.98	99.1	7.29	0.02
7/21/2011	13:10:24	26.44	7.98	99.2	7.3	0.02
7/21/2011	13:20:24	26.42	7.98	99.1	7.29	0.02
7/21/2011	13:30:24	26.46	7.98	99.1	7.31	0.02
7/21/2011	13:40:24	26.5	7.99	99.3	7.29	0.02
7/21/2011	13:50:24	26.58	8	99.6	7.3	0.02
7/21/2011	14:00:24	26.69	8	99.9	7.34	0.02
7/21/2011	14:10:24	26.71	8.01	100	7.36	0.02
7/21/2011	14:20:24	26.74	8.01	100	7.35	0.02
7/21/2011	14:30:24	26.79	8.01	100.1	7.35	0.02
7/21/2011	14:40:24	26.81	8	100.1	7.34	0.02
7/21/2011	14:50:24	26.86	8.01	100.3	7.36	0.02
7/21/2011	15:00:24	26.87	8.01	100.3	7.34	0.02
7/21/2011	15:10:24	26.9	8.02	100.5	7.34	0.02
7/21/2011	15:20:24	26.89	8.03	100.6	7.38	0.02
7/21/2011	15:30:24	26.92	8.04	100.7	7.38	0.02
7/21/2011	15:40:24	26.87	8.06	100.9	7.39	0.02
7/21/2011	15:50:24	26.91	8.06	101	7.39	0.02
7/21/2011	16:00:24	26.91	8.06	101	7.39	0.02
7/21/2011	16:10:24	26.92	8.06	101	7.4	0.02
7/21/2011	16:20:24	26.94	8.06	101	7.41	0.02
7/21/2011	16:30:24	26.98	8.06	101.1	7.39	0.02
7/21/2011	16:40:24	27.01	8.05	101	7.42	0.02
7/21/2011	16:50:24	27.06	8.06	101.2	7.41	0.02
7/21/2011	17:00:24	27.12	8.07	101.5	7.42	0.02
7/21/2011	17:10:24	27.14	8.08	101.6	7.41	0.02
7/21/2011	17:20:24	27.09	8.07	101.5	7.43	0.02
7/21/2011	17:30:24	27.08	8.07	101.4	7.4	0.02
7/21/2011	17:40:24	27.11	8.08	101.6	7.45	0.02
7/21/2011	17:50:24	27.12	8.08	101.6	7.46	0.02
7/21/2011	18:00:24	27.21	8.1	102	7.47	0.02
7/21/2011	18:10:24	27.19	8.1	101.9	7.47	0.02
7/21/2011	18:20:24	27.16	8.09	101.8	7.48	0.02
7/21/2011	18:30:24	27.12	8.04	101.1	7.45	0.02
7/21/2011	18:40:24	27.11	8.05	101.2	7.42	0.02
7/21/2011	18:50:24	27.07	8.05	101.2	7.46	0.02
7/21/2011	19:00:24	27.02	8.06	101.2	7.47	0.02
7/21/2011	19:10:24	27.01	8.06	101.1	7.48	0.02
7/21/2011	19:20:24	26.99	8.06	101.1	7.48	0.02
7/21/2011	19:30:24	26.96	8.06	101.1	7.5	0.02
7/21/2011	19:40:24	26.98	8.08	101.3	7.51	0.02
7/21/2011	19:50:24	26.99	8.09	101.5	7.52	0.02
7/21/2011	20:00:24	26.94	8.08	101.2	7.51	0.02
7/21/2011	20:10:24	26.92	8.08	101.3	7.54	0.02
7/21/2011	20:20:24	26.88	8.07	101	7.5	0.02
7/21/2011	20:30:24	26.88	8.07	101	7.51	0.02
7/21/2011	20:40:24	26.86	8.07	101	7.5	0.02
7/21/2011	20:50:24	26.85	8.06	100.9	7.51	0.02
7/21/2011	21:00:24	26.83	8.06	100.9	7.51	0.02
7/21/2011	21:10:24	26.83	8.07	101	7.5	0.02
7/21/2011	21:20:24	26.83	8.07	100.9	7.51	0.02
7/21/2011	21:30:24	26.81	8.05	100.7	7.53	0.02
7/21/2011	21:40:24	26.81	8.06	100.8	7.52	0.02
7/21/2011	21:50:24	26.79	8.05	100.6	7.52	0.02
7/21/2011	22:00:24	26.76	8.05	100.5	7.53	0.02
7/21/2011	22:10:24	26.72	8.03	100.2	7.52	0.02
7/21/2011	22:20:24	26.71	8.04	100.3	7.52	0.02
7/21/2011	22:30:24	26.68	8.03	100.2	7.51	0.02
7/21/2011	22:40:24	26.68	8.03	100.2	7.52	0.02
7/21/2011	22:50:24	26.65	8.03	100.2	7.52	0.02
7/21/2011	23:00:24	26.61	8.04	100.1	7.51	0.02
7/21/2011	23:10:24	26.58	8.01	99.7	7.51	0.02
7/21/2011	23:20:24	26.57	8.03	100	7.51	0.02
7/21/2011	23:30:24	26.55	8.02	99.8	7.51	0.02
7/21/2011	23:40:24	26.51	8.02	99.7	7.49	0.02
7/21/2011	23:50:24	26.47	7.95	98.9	7.51	0.02
7/22/2011	0:00:24	26.44	7.99	99.2	7.49	0.02
7/22/2011	0:10:24	26.43	7.99	99.2	7.48	0.02
7/22/2011	0:20:24	26.42	7.98	99.1	7.49	0.02
7/22/2011	0:30:24	26.42	8	99.4	7.48	0.02
7/22/2011	0:40:24	26.39	8	99.3	7.49	0.02
7/22/2011	0:50:24	26.39	8.01	99.5	7.5	0.02
7/22/2011	1:00:24	26.36	8	99.2	7.47	0.02
7/22/2011	1:10:24	26.35	8	99.2	7.49	0.02
7/22/2011	1:20:24	26.34	7.99	99	7.46	0.02
7/22/2011	1:30:24	26.3	8	99.2	7.43	0.02
7/22/2011	1:40:24	26.28	7.99	99	7.46	0.02
7/22/2011	1:50:24	26.27	8	99.1	7.47	0.02
7/22/2011	2:00:24	26.24	7.99	99	7.44	0.02
7/22/2011	2:10:24	26.23	8	99	7.44	0.02
7/22/2011	2:20:24	26.2	7.98	98.7	7.43	0.02
7/22/2011	2:30:24	26.2	7.98	98.7	7.47	0.02
7/22/2011	2:40:24	26.19	8	98.9	7.42	0.02
7/22/2011	2:50:24	26.17	7.98	98.7	7.46	0.02
7/22/2011	3:00:24	26.14	8	98.8	7.4	0.02
7/22/2011	3:10:24	26.1	7.99	98.6	7.42	0.02
7/22/2011	3:20:24	26.11	7.98	98.5	7.41	0.02
7/22/2011	3:30:24	26.09	7.99	98.6	7.4	0.02
7/22/2011	3:40:24	26.07	7.97	98.3	7.41	0.02
7/22/2011	3:50:24	26.05	7.97	98.3	7.4	0.02
7/22/2011	4:00:24	26.04	7.96	98.2	7.41	0.02
7/22/2011	4:10:24	26.01	7.94	97.9	7.43	0.02
7/22/2011	4:20:24	26	7.95	97.9	7.39	0.02
7/22/2011	4:30:24	25.97	7.96	98	7.4	0.02
7/22/2011	4:40:24	25.97	7.95	97.9	7.41	0.02
7/22/2011	4:50:24	25.94	7.95	97.9	7.37	0.02
7/22/2011	5:00:24	25.91	7.95	97.8	7.38	0.02
7/22/2011	5:10:24	25.91	7.95	97.8	7.38	0.02
7/22/2011	5:20:24	25.88	7.95	97.8	7.37	0.02
7/22/2011	5:30:24	25.87	7.95	97.7	7.39	0.02
7/22/2011	5:40:24	25.85	7.96	97.8	7.35	0.02
7/22/2011	5:50:24	25.81	7.96	97.7	7.36	0.02
7/22/2011	6:00:24	25.8	7.95	97.6	7.38	0.02
7/22/2011	6:10:24	25.79	7.93	97.4	7.35	0.02
7/22/2011	6:20:24	25.77	7.93	97.4	7.32	0.02
7/22/2011	6:30:24	25.74	7.95	97.5	7.32	0.02
7/22/2011	6:40:24	25.75	7.95	97.6	7.35	0.02
7/22/2011	6:50:24	25.73	7.94	97.4	7.33	0.02
7/22/2011	7:00:24	25.71	7.93	97.3	7.35	0.02
7/22/2011	7:10:24	25.71	7.93	97.2	7.33	0.02
7/22/2011	7:20:24	25.69	7.93	97.2	7.33	0.02
7/22/2011	7:30:24	25.67	7.94	97.3	7.33	0.02
7/22/2011	7:40:24	25.67	7.95	97.3	7.32	0.02
7/22/2011	7:50:24	25.64	7.93	97.1	7.32	0.02
7/22/2011	8:00:24	25.64	7.94	97.2	7.33	0.02
7/22/2011	8:10:24	25.63	7.94	97.2	7.33	0.02
7/22/2011	8:20:24	25.61	7.92	96.9	7.33	0.02
