Date	Time	Temp	ODO Conc	ODO%	pH	Salinity
7/19/2011	22:20:23	30.01	7.29	96.5	7.36	0.02
7/19/2011	22:30:23	30.02	7.56	100	7.35	0.02
7/19/2011	22:40:23	30.02	7.59	100.5	7.35	0.02
7/19/2011	22:50:23	30.02	7.49	99.1	7.35	0.02
7/19/2011	23:00:23	30.02	7.63	100.9	7.35	0.02
7/19/2011	23:10:23	30	7.31	96.7	7.35	0.02
7/19/2011	23:20:23	29.99	7.58	100.2	7.34	0.02
7/19/2011	23:30:23	29.97	7.42	98.1	7.33	0.02
7/19/2011	23:40:23	29.95	7.52	99.4	7.33	0.02
7/19/2011	23:50:23	29.92	7.59	100.3	7.32	0.02
7/20/2011	0:00:23	29.89	7.46	98.5	7.32	0.02
7/20/2011	0:10:23	29.86	7.62	100.6	7.31	0.02
7/20/2011	0:20:23	29.83	7.2	94.9	7.31	0.02
7/20/2011	0:30:23	29.79	7.55	99.5	7.31	0.02
7/20/2011	0:40:23	29.74	7.51	98.9	7.3	0.02
7/20/2011	0:50:35	29.7	7.55	99.4	7.3	0.02
7/20/2011	1:00:30	29.65	7.58	99.7	7.29	0.02
7/20/2011	1:10:23	29.6	7.57	99.5	7.29	0.02
7/20/2011	1:20:35	29.54	7.55	99.1	7.28	0.02
7/20/2011	1:30:23	29.48	7.35	96.4	7.28	0.02
7/20/2011	1:40:23	29.42	7.57	99.1	7.28	0.02
7/20/2011	1:50:23	29.36	7.31	95.6	7.27	0.02
7/20/2011	2:00:30	29.29	7.53	98.4	7.26	0.02
7/20/2011	2:10:23	29.22	7.61	99.3	7.26	0.02
7/20/2011	2:20:36	29.16	7.48	97.5	7.25	0.02
7/20/2011	2:30:26	29.09	7.58	98.7	7.25	0.02
7/20/2011	2:40:33	29.01	7.6	98.8	7.24	0.02
7/20/2011	2:50:33	28.94	7.6	98.7	7.24	0.02
7/20/2011	3:00:33	28.87	7.6	98.6	7.24	0.02
7/20/2011	3:10:32	28.8	7.59	98.3	7.23	0.02
7/20/2011	3:20:33	28.73	7.6	98.3	7.22	0.02
7/20/2011	3:30:33	28.65	7.6	98.2	7.22	0.02
7/20/2011	3:40:23	28.58	7.59	98	7.22	0.02
7/20/2011	3:50:23	28.5	7.44	95.9	7.22	0.02
7/20/2011	4:00:23	28.43	7.56	97.3	7.21	0.02
7/20/2011	4:10:23	28.35	7.59	97.5	7.21	0.02
7/20/2011	4:20:23	28.27	7.53	96.6	7.2	0.02
7/20/2011	4:30:23	28.2	7.62	97.6	7.2	0.02
7/20/2011	4:40:23	28.12	7.37	94.3	7.2	0.02
7/20/2011	4:50:23	28.04	7.58	96.8	7.19	0.02
7/20/2011	5:00:23	27.96	7.35	93.9	7.19	0.02
7/20/2011	5:10:23	27.88	7.56	96.4	7.18	0.02
7/20/2011	5:20:23	27.8	7.59	96.6	7.18	0.02
7/20/2011	5:30:23	27.72	7.54	95.9	7.17	0.02
7/20/2011	5:40:23	27.64	7.62	96.8	7.17	0.02
7/20/2011	5:50:23	27.57	7.4	93.8	7.16	0.02
7/20/2011	6:00:23	27.49	7.59	96.1	7.15	0.02
7/20/2011	6:10:23	27.41	7.32	92.5	7.15	0.02
7/20/2011	6:20:23	27.34	7.57	95.6	7.14	0.02
7/20/2011	6:30:23	27.26	7.58	95.6	7.13	0.02
7/20/2011	6:40:23	27.19	7.56	95.2	7.13	0.02
7/20/2011	6:50:23	27.12	7.62	95.8	7.12	0.02
7/20/2011	7:00:23	27.05	7.44	93.5	7.12	0.02
7/20/2011	7:10:23	26.98	7.6	95.4	7.11	0.02
7/20/2011	7:20:23	26.91	7.26	91	7.11	0.02
7/20/2011	7:30:23	26.85	7.58	94.9	7.1	0.02
7/20/2011	7:40:23	26.78	7.58	94.8	7.1	0.02
7/20/2011	7:50:23	26.72	7.58	94.6	7.09	0.02
7/20/2011	8:00:23	26.66	7.62	95	7.09	0.02
7/20/2011	8:10:23	26.6	7.49	93.3	7.09	0.02
7/20/2011	8:20:23	26.54	7.63	95	7.08	0.02
7/20/2011	8:30:23	26.48	7.26	90.3	7.08	0.02
7/20/2011	8:40:23	26.43	7.59	94.2	7.08	0.02
7/20/2011	8:50:23	26.38	7.58	94	7.08	0.02
7/20/2011	9:00:23	26.32	7.6	94.2	7.07	0.02
7/20/2011	9:10:23	26.27	7.62	94.3	7.07	0.02
7/20/2011	9:20:23	26.22	7.54	93.3	7.07	0.02
7/20/2011	9:30:23	26.17	7.65	94.6	7.07	0.02
7/20/2011	9:40:23	26.11	7.33	90.6	7.07	0.02
7/20/2011	9:50:23	26.06	7.61	93.9	7.06	0.02
7/20/2011	10:00:23	26.01	7.54	92.9	7.06	0.02
7/20/2011	10:10:23	25.96	7.62	93.8	7.06	0.02
7/20/2011	10:20:23	25.91	7.63	93.9	7.06	0.02
7/20/2011	10:30:23	25.85	7.59	93.3	7.05	0.02
7/20/2011	10:40:23	25.8	7.66	94.1	7.05	0.02
7/20/2011	10:50:23	25.78	7.8	95.8	6.96	0.02
7/20/2011	11:00:23	25.74	7.81	95.7	7.07	0.02
7/20/2011	11:10:23	25.69	7.56	92.6	7.06	0.02
7/20/2011	11:20:23	25.67	7.85	96.2	6.93	0.02
7/20/2011	11:30:23	25.64	7.92	97	6.95	0.02
7/20/2011	11:40:23	25.61	7.88	96.5	7.08	0.02
7/20/2011	11:50:23	25.57	7.9	96.6	7.07	0.02
7/20/2011	12:00:23	25.58	7.95	97.3	6.98	0.02
7/20/2011	12:10:23	25.59	7.98	97.6	6.98	0.02
7/20/2011	12:20:23	25.64	7.88	96.5	7.1	0.02
7/20/2011	12:30:23	25.66	7.95	97.3	7.12	0.02
7/20/2011	12:40:23	25.72	7.93	97.3	7.12	0.02
7/20/2011	12:50:23	25.82	7.92	97.2	7.12	0.02
7/20/2011	13:00:23	25.95	7.96	98	7.13	0.02
7/20/2011	13:10:23	26.1	7.9	97.5	7.14	0.02
7/20/2011	13:20:23	26.26	7.99	98.9	7.16	0.02
7/20/2011	13:30:23	26.43	7.83	97.3	7.18	0.02
7/20/2011	13:40:23	26.61	7.97	99.3	7.19	0.02
7/20/2011	13:50:23	27.09	7.96	100	7.11	0.02
7/20/2011	14:00:23	27.26	7.93	100	7.18	0.02
7/20/2011	14:10:23	27.39	7.92	100	7.22	0.02
7/20/2011	14:20:23	27.51	7.9	100	7.28	0.02
7/20/2011	14:30:23	27.57	7.89	100	7.29	0.02
7/20/2011	14:40:23	27.69	7.81	99.2	7.31	0.02
7/20/2011	14:50:23	27.83	7.86	100.2	7.32	0.02
7/20/2011	15:00:23	27.98	7.81	99.8	7.32	0.02
7/20/2011	15:10:23	28.22	7.87	100.9	7.27	0.02
7/20/2011	15:20:23	28.32	7.85	100.8	7.34	0.02
7/20/2011	15:30:23	28.58	7.81	100.8	7.22	0.02
7/20/2011	15:40:23	28.73	7.79	100.8	7.21	0.02
7/20/2011	15:50:23	28.91	7.77	100.9	8.54	0.01
7/20/2011	16:00:23	29	7.78	101.1	9.07	0.01
7/20/2011	16:10:23	29.11	7.75	101	7.85	0
7/20/2011	16:20:23	29.44	7.68	100.6	9.37	0
7/20/2011	16:30:23	29.7	7.62	100.3	9.6	0
7/20/2011	16:40:23	29.87	7.6	100.3	9.6	0
7/20/2011	16:50:23	30.1	7.56	100.2	9.71	0
7/20/2011	17:00:23	30.26	7.55	100.3	9.62	0
7/20/2011	17:10:23	30.41	7.53	100.3	9.69	0
7/20/2011	17:20:35	30.45	7.53	100.4	10.12	0
7/20/2011	17:30:33	29.81	7.7	101.6	9.43	0.01
7/20/2011	17:40:33	29.98	7.66	101.4	9.06	0.01
7/20/2011	17:50:23	30.16	7.68	102	7.72	0.01
7/20/2011	18:00:23	30.29	7.66	101.8	8.53	0
7/20/2011	18:10:23	30.39	7.67	102.1	8.74	0
7/20/2011	18:20:34	30.57	7.61	101.6	9.07	0
7/20/2011	18:30:32	30.42	7.61	101.5	9.18	0
7/20/2011	18:40:33	30.1	7.63	101.1	7.36	0.02
7/20/2011	18:50:23	30.02	7.63	101	7.37	0.02
7/20/2011	19:00:23	29.98	7.64	101	7.41	0.02
7/20/2011	19:10:31	29.98	7.63	101	7.39	0.02
7/20/2011	19:20:36	29.99	7.61	100.7	7.34	0.02
7/20/2011	19:30:36	29.98	7.63	100.9	7.37	0.02
7/20/2011	19:40:32	27.5	7.74	98	11.62	0.02
7/20/2011	19:50:23	22.56	8.33	96.3	7.35	0.02
7/20/2011	20:00:23	22.64	8.17	94.6	7.38	0.02
7/20/2011	20:10:23	22.74	8.31	96.4	7.42	0.02
7/20/2011	20:20:35	22.69	8.41	97.4	7.49	0.02
7/20/2011	20:30:33	22.71	8.18	94.9	7.58	0.02
7/20/2011	20:40:33	22.67	8.41	97.4	7.64	0.02
7/20/2011	20:50:33	22.82	8.43	97.9	7.71	0.02
7/20/2011	21:00:23	22.94	8.48	98.7	7.77	0.02
7/20/2011	21:10:23	22.97	8.45	98.4	7.81	0.02
7/20/2011	21:20:23	23.12	8.45	98.7	7.83	0.02
7/20/2011	21:30:23	23.02	8.27	96.5	7.84	0.02
7/20/2011	21:40:23	23.15	8.39	98.1	7.87	0.02
7/20/2011	21:50:23	23.33	8.58	100.6	7.89	0.02
7/20/2011	22:00:23	23.2	8.41	98.5	7.89	0.02
7/20/2011	22:10:23	23.12	8.41	98.2	7.86	0.02
7/20/2011	22:20:23	23.18	8.42	98.5	7.85	0.02
7/20/2011	22:30:23	23.16	8.43	98.6	7.85	0.02
7/20/2011	22:40:23	23.24	8.45	98.9	7.86	0.02
7/20/2011	22:50:23	23.12	8.43	98.5	7.88	0.02
7/20/2011	23:00:23	23.17	8.48	99.1	7.85	0.02
7/20/2011	23:10:23	23.04	8.49	99.1	7.86	0.02
7/20/2011	23:20:23	23.03	8.51	99.2	7.87	0.02
7/20/2011	23:30:23	22.79	8.49	98.5	7.88	0.02
7/20/2011	23:40:23	22.67	8.48	98.2	7.86	0.02
7/20/2011	23:50:23	22.73	8.45	98	7.84	0.02
7/21/2011	0:00:23	22.68	8.4	97.3	7.85	0.02
7/21/2011	0:10:23	22.9	8.39	97.6	7.85	0.02
7/21/2011	0:20:23	22.98	8.47	98.7	7.87	0.02
7/21/2011	0:30:23	22.95	8.49	98.9	7.89	0.02
7/21/2011	0:40:23	23.33	8.47	99.3	7.92	0.02
7/21/2011	0:50:23	23.62	8.54	100.8	7.95	0.02
7/21/2011	1:00:23	23.22	8.54	99.9	7.98	0.02
7/21/2011	1:10:23	23.55	8.49	100	7.97	0.02
7/21/2011	1:20:23	23.33	8.5	99.7	8	0.02
7/21/2011	1:30:23	23.3	8.29	97.2	7.98	0.02
7/21/2011	1:40:23	23.17	8.49	99.2	7.97	0.02
7/21/2011	1:50:23	23.09	8.29	96.8	7.95	0.02
7/21/2011	2:00:23	22.68	8.49	98.4	7.93	0.02
7/21/2011	2:10:23	22.7	8.51	98.6	7.92	0.02
7/21/2011	2:20:23	22.73	8.47	98.3	7.88	0.02
7/21/2011	2:30:23	22.58	8.48	98.1	7.88	0.02
7/21/2011	2:40:23	22.21	8.25	94.7	7.85	0.02
7/21/2011	2:50:23	22.09	8.28	94.8	7.82	0.02
7/21/2011	3:00:23	22.25	8.36	96.1	7.8	0.02
7/21/2011	3:10:23	22.46	8.4	96.9	7.8	0.02
7/21/2011	3:20:23	22.67	8.42	97.6	7.81	0.02
7/21/2011	3:30:23	22.68	8.4	97.4	7.83	0.02
7/21/2011	3:40:23	22.76	8.42	97.8	7.85	0.02
7/21/2011	3:50:23	22.7	8.44	97.8	7.86	0.02
7/21/2011	4:00:23	22.75	8.4	97.4	7.83	0.02
7/21/2011	4:10:23	22.89	8.36	97.3	7.83	0.02
7/21/2011	4:20:23	22.8	8.28	96.2	7.82	0.02
7/21/2011	4:30:23	22.43	8.28	95.5	7.82	0.02
7/21/2011	4:40:23	22.48	8.26	95.3	7.82	0.02
7/21/2011	4:50:23	22.46	8.36	96.4	7.81	0.02
7/21/2011	5:00:23	22.5	8.23	95	7.79	0.02
7/21/2011	5:10:23	22.47	8.22	94.9	7.77	0.02
7/21/2011	5:20:23	22.38	8.23	94.9	7.77	0.02
7/21/2011	5:30:23	22.37	8.25	95	7.75	0.02
7/21/2011	5:40:23	22.12	8.25	94.6	7.74	0.02
7/21/2011	5:50:23	22.47	8.22	94.9	7.73	0.02
7/21/2011	6:00:23	22.41	8.24	94.9	7.75	0.02
7/21/2011	6:10:23	22.39	8.29	95.5	7.77	0.02
7/21/2011	6:20:23	22.7	8.25	95.6	7.78	0.02
7/21/2011	6:30:23	22.5	8.26	95.4	7.79	0.02
7/21/2011	6:40:23	22.68	8.02	93	7.76	0.02
7/21/2011	6:50:23	22.61	8.03	92.9	7.78	0.02
7/21/2011	7:00:23	22.57	8.12	93.9	7.78	0.02
7/21/2011	7:10:23	22.63	8.15	94.3	7.78	0.02
7/21/2011	7:20:23	22.7	8.12	94.1	7.77	0.02
7/21/2011	7:30:23	22.64	8.21	95	7.78	0.02
7/21/2011	7:40:23	22.71	8.17	94.7	7.78	0.02
7/21/2011	7:50:23	22.4	8.18	94.3	7.77	0.02
7/21/2011	8:00:23	22.49	8.17	94.4	7.76	0.02
7/21/2011	8:10:23	22.61	8.07	93.3	7.73	0.02
7/21/2011	8:20:23	22.63	8.07	93.4	7.76	0.02
7/21/2011	8:30:23	22.72	8.09	93.8	7.76	0.02
7/21/2011	8:40:23	22.75	8.12	94.3	7.78	0.02
7/21/2011	8:50:23	22.78	8.12	94.3	7.77	0.02
7/21/2011	9:00:23	22.43	8.15	94	7.75	0.02
7/21/2011	9:10:23	22.46	8.11	93.6	7.73	0.02
7/21/2011	9:20:23	22.55	8.07	93.3	7.74	0.02
7/21/2011	9:30:23	22.52	8.06	93.1	7.74	0.02
7/21/2011	9:40:23	22.82	8.15	94.6	7.75	0.02
7/21/2011	9:50:23	22.97	8.13	94.7	7.76	0.02
7/21/2011	10:00:23	23.33	8.03	94.2	7.81	0.02
7/21/2011	10:10:23	23.28	8.05	94.3	7.8	0.02
7/21/2011	10:20:23	23.52	8.01	94.3	7.84	0.02
7/21/2011	10:30:23	23.66	8	94.4	7.86	0.02
7/21/2011	10:40:23	23.53	8.03	94.5	7.87	0.02
7/21/2011	10:50:23	23.66	8.13	96	7.87	0.02
7/21/2011	11:00:23	23.74	8.1	95.7	7.88	0.02
7/21/2011	11:10:23	23.53	8.09	95.3	7.9	0.02
7/21/2011	11:20:23	23.39	8.16	95.8	7.88	0.02
7/21/2011	11:30:23	23.18	8	93.6	7.86	0.02
7/21/2011	11:40:23	22.82	8.05	93.5	7.88	0.02
7/21/2011	11:50:23	22.97	8.1	94.4	7.85	0.02
7/21/2011	12:00:23	23.32	8.2	96.2	7.82	0.02
7/21/2011	12:10:23	23.7	8.13	96.1	7.83	0.02
7/21/2011	12:20:23	22.92	8.22	95.7	7.88	0.02
7/21/2011	12:30:23	23.08	8.11	94.7	7.85	0.02
7/21/2011	12:40:23	22.89	8.08	94	7.85	0.02
7/21/2011	12:50:23	23.37	8.15	95.7	7.82	0.02
7/21/2011	13:00:23	22.95	8.19	95.4	7.85	0.02
7/21/2011	13:10:23	23.7	8.16	96.4	7.84	0.02
7/21/2011	13:20:23	23.95	8.17	96.9	7.87	0.02
7/21/2011	13:30:23	24.25	8.19	97.7	7.93	0.02
7/21/2011	13:40:23	23.9	8.21	97.4	7.91	0.02
7/21/2011	13:50:23	23.59	8.02	94.5	7.93	0.02
7/21/2011	14:00:23	23.72	8.16	96.4	7.88	0.02
7/21/2011	14:10:23	22.97	8.2	95.6	7.92	0.02
7/21/2011	14:20:23	23.27	8.25	96.7	7.89	0.02
7/21/2011	14:30:23	23.03	8.34	97.2	7.81	0.02
7/21/2011	14:40:23	23.5	8.22	96.7	7.88	0.02
7/21/2011	14:50:23	23.81	8.22	97.4	7.88	0.02
7/21/2011	15:00:23	24.27	8.2	97.9	7.93	0.02
7/21/2011	15:10:23	24.04	8.17	97.2	7.94	0.02
7/21/2011	15:20:23	23.89	8.2	97.2	7.92	0.02
7/21/2011	15:30:23	23.45	8.18	96.2	7.9	0.02
7/21/2011	15:40:23	23.41	8.18	96.1	7.87	0.02
7/21/2011	15:50:23	24.01	8.31	98.7	7.87	0.02
7/21/2011	16:00:23	24.24	8.29	98.9	7.91	0.02
7/21/2011	16:10:23	24.12	8.26	98.3	7.9	0.02
7/21/2011	16:20:23	23.95	8.2	97.3	7.91	0.02
7/21/2011	16:30:23	24.46	8.17	97.9	7.95	0.02
7/21/2011	16:40:23	24.13	8.2	97.6	7.93	0.02
7/21/2011	16:50:23	23.55	8.15	96.1	7.89	0.02
7/21/2011	17:00:23	23.98	8.12	96.4	7.91	0.02
7/21/2011	17:10:23	24.4	8.24	98.6	7.89	0.02
7/21/2011	17:20:23	24.22	8.18	97.6	7.95	0.02
7/21/2011	17:30:23	24.59	8.24	99	7.95	0.02
7/21/2011	17:40:23	24.22	8.1	96.6	7.96	0.02
7/21/2011	17:50:23	24.26	8.15	97.3	7.96	0.02
7/21/2011	18:00:23	24.02	8.25	98.1	7.96	0.02
7/21/2011	18:10:23	24.44	8.25	98.8	7.94	0.02
7/21/2011	18:20:23	24.39	8.24	98.7	7.96	0.02
7/21/2011	18:30:23	24.14	8.28	98.6	7.99	0.02
7/21/2011	18:40:23	24.22	8.28	98.8	7.97	0.02
7/21/2011	18:50:23	24.34	8.27	98.8	7.98	0.02
7/21/2011	19:00:23	24.35	8.27	98.9	7.99	0.02
7/21/2011	19:10:23	24.32	8.27	98.8	7.97	0.02
7/21/2011	19:20:23	24.26	8.28	98.9	8	0.02
7/21/2011	19:30:23	24.28	8.28	98.9	7.98	0.02
7/21/2011	19:40:23	24.24	8.29	98.9	7.97	0.02
7/21/2011	19:50:23	24.21	8.3	98.9	7.97	0.02
7/21/2011	20:00:23	24.22	8.3	98.9	7.98	0.02
7/21/2011	20:10:23	24.26	8.29	99	8	0.02
7/21/2011	20:20:23	24.17	8.3	98.9	7.96	0.02
7/21/2011	20:30:23	24.14	8.3	98.9	7.96	0.02
7/21/2011	20:40:23	24.11	8.3	98.8	7.98	0.02
7/21/2011	20:50:23	24.09	8.31	98.9	7.98	0.02
7/21/2011	21:00:23	24.08	8.31	98.8	7.98	0.02
7/21/2011	21:10:23	24.01	8.31	98.8	7.97	0.02
7/21/2011	21:20:23	24.06	8.32	98.9	7.97	0.02
7/21/2011	21:30:23	24.06	8.31	98.9	7.97	0.02
7/21/2011	21:40:23	24.06	8.31	98.8	7.97	0.02
7/21/2011	21:50:23	24.05	8.29	98.6	7.97	0.02
7/21/2011	22:00:23	24.04	8.32	98.9	7.96	0.02
7/21/2011	22:10:23	24.14	8.31	99	7.96	0.02
7/21/2011	22:20:23	24.15	8.28	98.6	7.97	0.02
7/21/2011	22:30:23	24.19	8.26	98.4	7.96	0.02
7/21/2011	22:40:23	24.28	8.25	98.6	7.99	0.02
7/21/2011	22:50:23	24.12	8.26	98.4	7.98	0.02
7/21/2011	23:00:23	24.13	8.28	98.6	7.98	0.02
7/21/2011	23:10:23	24.14	8.28	98.6	7.95	0.02
7/21/2011	23:20:23	24.13	8.27	98.5	7.97	0.02
7/21/2011	23:30:23	24.13	8.27	98.5	7.96	0.02
7/21/2011	23:40:23	24.02	8.26	98.1	7.97	0.02
7/21/2011	23:50:23	23.84	8.24	97.6	7.97	0.02
7/22/2011	0:00:23	23.74	8.2	97	7.96	0.02
7/22/2011	0:10:23	23.87	8.14	96.5	7.96	0.02
7/22/2011	0:20:23	23.32	8.16	95.7	7.94	0.02
7/22/2011	0:30:23	23.44	8.24	96.9	7.88	0.02
7/22/2011	0:40:23	23.45	8.19	96.3	7.89	0.02
7/22/2011	0:50:23	23.52	8.21	96.7	7.88	0.02
7/22/2011	1:00:23	23.53	8.2	96.5	7.88	0.02
7/22/2011	1:10:23	23.52	8.18	96.3	7.88	0.02
7/22/2011	1:20:34	23.43	8.21	96.5	7.84	0.02
7/22/2011	1:30:33	23.48	8.17	96.1	7.83	0.02
7/22/2011	1:40:36	23.42	8.25	96.9	7.85	0.02
7/22/2011	1:50:23	23.35	8.26	97	7.88	0.02
7/22/2011	2:00:23	23.51	8.26	97.2	7.84	0.02
7/22/2011	2:10:23	23.49	8.23	96.8	7.85	0.02
7/22/2011	2:20:23	23.5	8.26	97.2	7.85	0.02
7/22/2011	2:30:23	23.64	8.2	96.7	7.85	0.02
7/22/2011	2:40:23	23.69	8.22	97.1	7.87	0.02
7/22/2011	2:50:23	23.72	8.1	95.7	7.86	0.02
7/22/2011	3:00:23	23.85	8.07	95.6	7.88	0.02
7/22/2011	3:10:23	23.84	8.1	95.9	7.87	0.02
7/22/2011	3:20:23	23.84	8.08	95.7	7.86	0.02
7/22/2011	3:30:23	23.78	8.1	95.8	7.86	0.02
7/22/2011	3:40:23	23.57	8.1	95.4	7.87	0.02
7/22/2011	3:50:23	23.53	8.16	96	7.88	0.02
7/22/2011	4:00:23	23.72	8.1	95.8	7.88	0.02
7/22/2011	4:10:31	23.81	8.16	96.6	7.85	0.02
7/22/2011	4:20:33	23.77	8.17	96.6	7.84	0.02
7/22/2011	4:30:33	23.84	8.15	96.6	7.85	0.02
7/22/2011	4:40:33	23.89	8.13	96.3	7.87	0.02
7/22/2011	4:50:23	23.95	8.08	95.9	7.9	0.02
7/22/2011	5:00:23	23.89	8.13	96.4	7.89	0.02
7/22/2011	5:10:23	23.93	8.18	97	7.9	0.02
7/22/2011	5:20:23	23.97	8.17	97	7.9	0.02
7/22/2011	5:30:23	24	8.13	96.6	7.9	0.02
7/22/2011	5:40:23	23.98	8.17	97	7.93	0.02
7/22/2011	5:50:23	23.94	8.13	96.5	7.92	0.02
7/22/2011	6:00:23	23.99	8.15	96.7	7.92	0.02
7/22/2011	6:10:23	24.02	8.12	96.5	7.93	0.02
7/22/2011	6:20:23	23.94	8.11	96.2	7.94	0.02
7/22/2011	6:30:23	23.97	8.11	96.3	7.92	0.02
7/22/2011	6:40:23	23.98	8.12	96.4	7.91	0.02
7/22/2011	6:50:23	23.85	8.11	96.1	7.95	0.02
7/22/2011	7:00:23	24	8.07	95.8	7.93	0.02
7/22/2011	7:10:23	23.94	8.07	95.7	7.94	0.02
7/22/2011	7:20:23	23.81	8.1	95.9	7.92	0.02
7/22/2011	7:30:23	23.92	8.09	95.9	7.91	0.02
7/22/2011	7:40:23	23.9	7.97	94.5	7.88	0.02
7/22/2011	7:50:23	23.95	8.05	95.5	7.89	0.02
7/22/2011	8:00:23	23.93	8.05	95.4	7.9	0.02
7/22/2011	8:10:23	23.96	8.11	96.2	7.9	0.02
7/22/2011	8:20:23	23.91	8.12	96.3	7.91	0.02
